Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS,Year,INIT_COMM,REN_COMM
2062-05-06,76956.3017082298,48576.207380749,2265.32172180396,0.0,2443.98256345004,,,28906.8501419891,0,0.0,0.0,0,0.0,0.0,0,3.49074934776828e-13,26087665.0067959,2023,-3683.91778884912,314.620707269925
2062-06-05,76828.8185624496,48767.1024071839,2282.1688914521,0.0,2432.40486587708,,,29062.3242916636,0,0.0,0.0,0,0.0,0.0,0,-3.37473105281226e-13,25953376.400625,2023,-627.330958351874,311.531896268013
2062-07-05,76659.5845240877,48669.1304694334,2418.92732711306,0.0,2420.79653873289,,,29240.0200369143,0,0.0,0.0,0,0.0,0.0,0,2.46948294881457e-13,25822642.2034374,2023,2933.39323338082,308.473586668037
2062-08-04,76308.6302628894,48500.135959686,2410.62468491398,0.0,2409.20077340792,,,29407.5769985048,0,0.0,0.0,0,0.0,0.0,0,-4.52506087189355e-13,25655396.4142141,2023,-380.903561207299,309.279936640717
2062-09-03,75784.9320861617,48093.9804645162,2367.769252262,0.0,2397.64699196998,,,29565.3283489656,0,0.0,0.0,0,0.0,0.0,0,3.15511505926467e-14,25440999.5316048,2023,260.844482714609,306.234157491005
2062-10-03,74889.9282538863,48003.5767734013,2415.94958886711,0.0,2377.08080638451,,,29717.9226702494,0,0.0,0.0,0,0.0,0.0,0,7.28771210045664e-13,25298341.4223043,2023,-1969.38547703194,304.202479975213
2062-11-02,74548.6056072863,47831.0755685663,2383.4101246302,0.0,2365.73087484562,,,29870.3500286828,0,0.0,0.0,0,0.0,0.0,0,3.02910474481166e-13,25112951.7627259,2023,-1776.7756014749,301.199189590662
2062-12-02,72958.7718635501,47146.0175188065,2339.48618966135,0.0,2339.86979225488,,,30069.1982769748,0,0.0,0.0,0,0.0,0.0,0,2.81115408728994e-13,24945601.8165414,2023,128.730456853223,312.161535633724
2063-01-01,72156.2473453368,46590.8486036612,2296.45520429516,0.0,2328.69872433972,,,30242.8933865976,0,0.0,0.0,0,0.0,0.0,0,-4.2183270765328e-14,24712855.2215083,2023,45.4394263812516,308.9935358459
2063-01-31,72131.5049354478,46388.3771908735,2280.66864972457,0.0,2317.60090872339,,,30424.8954631474,0,0.0,0.0,0,0.0,0.0,0,-0.036793857508814,24537047.6381531,2023,-233.435760126592,305.928664963676
2063-03-02,71975.9360913188,46572.3537937715,2238.92175502587,0.0,2296.38940275523,,,30475.5686061262,0,0.0,0.0,0,0.0,0.0,0,-0.0728053433055575,24380722.4887489,2023,-992.090336466427,302.914755137798
2063-04-01,73222.2322527139,47084.8851020929,2198.01662334008,0.0,2285.43810408592,,,30663.0165861767,0,0.0,0.0,0,0.0,0.0,0,-0.10791308434426,24328611.7436817,2023,-2479.8708502868,299.930291010992
2063-05-01,73728.9720391595,47744.6252644196,2157.93466087752,0.0,2274.47328671089,,,30833.9068312631,0,0.0,0.0,0,0.0,0.0,0,-0.142123259769023,24262484.2581006,2023,-4418.12874937208,304.978794977162
2063-05-31,73520.9785696575,47941.8324120602,2169.55546526645,0.0,2257.88377808311,,,30893.3880314912,0,0.0,0.0,0,0.0,0.0,0,-0.175648629153288,24112101.9526638,2023,-885.618150724073,301.920906029072
2063-06-30,73368.0924377901,47831.4365697385,2315.09488307912,0.0,2246.90985584582,,,31085.4253456708,0,0.0,0.0,0,0.0,0.0,0,-0.208546071658434,23987715.890029,2023,2567.1573493726,298.894320314961
2063-07-30,72713.236528236,47526.9320810578,2308.66125596825,0.0,2232.85509130727,,,31271.1542271833,0,0.0,0.0,0,0.0,0.0,0,-0.240783709357094,23824223.5328081,2023,126.347133428547,299.612789293126
2063-08-29,72238.3892398099,47133.07290308,2265.40143369072,0.0,2221.98432976008,,,31449.8612674049,0,0.0,0.0,0,0.0,0.0,0,-0.272424464176059,23623333.1197806,2023,94.5517945803881,296.601267096322
2063-09-28,71836.4861501137,47174.4069927591,2311.03542188101,0.0,2211.17391826367,,,31625.8439835016,0,0.0,0.0,0,0.0,0.0,0,-0.303486856287154,23500926.472608,2023,-2086.5769578309,294.548284936372
2063-10-28,71520.3774930493,47010.2908899115,2277.39687832495,0.0,2200.37757664001,,,31808.1979921267,0,0.0,0.0,0,0.0,0.0,0,-0.333948187316725,23326219.3058505,2023,-1721.23074737675,291.580348078978
2063-11-27,70159.6593386306,47008.403801513,2233.01040924883,0.0,2167.97043838378,,,30495.4684785993,0,0.0,0.0,0,0.0,0.0,0,-1.90654783627231e-14,23083547.6984716,2023,-173.456025286057,302.526437485576
2063-12-27,69378.5660259253,46450.0610780923,2189.58932586959,0.0,2157.31322656458,,,30691.7998679496,0,0.0,0.0,0,0.0,0.0,0,1.07026366935603e-13,22865586.1115628,2023,56.2260410220011,299.289148652696
2064-01-26,66992.6533990649,46243.2852094375,1980.53623608024,0.0,2128.2008204437,,,29625.39221364,0,0.0,0.0,0,0.0,0.0,0,-8.60408315775385e-13,22422024.5780523,2023,-671.401951290676,296.180021903441
2064-02-25,67007.2671986333,46442.5238402962,1941.18923801431,0.0,2117.76185660794,,,29796.7617237808,0,0.0,0.0,0,0.0,0.0,0,6.97224396273288e-14,22310218.4785088,2023,-1390.43938977323,293.153467976351
2064-03-26,68163.9090944086,46715.8991904212,1902.71031310508,0.0,2097.05455765915,,,29995.6773618467,0,0.0,0.0,0,0.0,0.0,0,-8.373017990753739e-13,22250893.8891245,2023,-3250.98425613065,290.172798391481
2064-04-25,68708.5194078471,47360.5145547962,1865.07838248429,0.0,2086.75042916416,,,30179.9429696818,0,0.0,0.0,0,0.0,0.0,0,-4.9535332433126e-13,22191710.7278731,2023,-5017.1869988663,294.733948759532
2064-05-25,68623.4619934448,47566.0826312161,1873.95905259764,0.0,2076.43007109144,,,30358.2961627612,0,0.0,0.0,0,0.0,0.0,0,-9.035795115602821e-14,22074322.7788301,2023,-1126.27935081552,291.698277257561
2064-06-24,68223.0478189941,47451.9586117196,1979.05996537386,0.0,2066.07886041448,,,30560.2043306412,0,0.0,0.0,0,0.0,0.0,0,7.510105818481219e-13,21954577.0016927,2023,202.654008812594,288.696670174373
2064-07-24,67739.2850760985,47291.8612738289,1790.85652114138,0.0,2052.14096243466,,,30754.9279301784,0,0.0,0.0,0,0.0,0.0,0,5.020983628867271e-14,21755608.6603999,2023,-33.3610124033473,289.32168662965
2064-08-23,67315.3968406009,46899.1277043616,1754.02136212402,0.0,2041.88490567917,,,30942.6373423834,0,0.0,0.0,0,0.0,0.0,0,4.82960893499751e-13,21571316.8179206,2023,-55.9411217589418,286.338775055057
2064-09-22,66938.5824682576,46947.4823115095,1788.67925851874,0.0,2031.68708523239,,,31128.272572923,0,0.0,0.0,0,0.0,0.0,0,-1.81396401805617e-13,21460472.844399,2023,-2160.3719120295,284.25503719301
2064-10-22,66659.5351020713,46774.1650389919,1761.13319641341,0.0,2021.50218073953,,,31320.5182807461,0,0.0,0.0,0,0.0,0.0,0,-5.202504551292399e-13,21299871.0501875,2023,-1910.41802180933,281.318447309347
2064-11-21,66043.1296733902,46090.2131096266,1723.39308897938,0.0,1994.06190604009,,,31552.6451743484,0,0.0,0.0,0,0.0,0.0,0,-1.95259932354863e-14,21135785.7633128,2023,249.510065608268,292.173027707335
2064-12-21,65299.5816621556,45540.7159830822,1686.56761005034,0.0,1984.07897802761,,,31770.0524650704,0,0.0,0.0,0,0.0,0.0,0,-1.79176009966475e-13,20934984.5761573,2023,78.2450733027419,288.946157860112
2065-01-20,65043.7609385518,45341.8279123502,1650.63209325923,0.0,1974.16390957646,,,31972.3856340197,0,0.0,0.0,0,0.0,0.0,0,-0.0076856251831949,20767561.1176012,2023,-894.531448677764,285.859496843221
2065-02-19,65058.377057124,45574.9491898414,1615.56259362366,0.0,1964.28792238028,,,32175.2655393992,0,0.0,0.0,0,0.0,0.0,0,-0.0152407579613969,20663788.737072,2023,-1754.24224579272,282.862101274529
2065-03-21,65283.9760452355,45197.7887431196,1581.33586475668,0.0,1894.3900835935,,,30300.0554503898,0,0.0,0.0,0,0.0,0.0,0,-3.57033833379115e-13,20169700.1439242,2023,-3601.44413383553,279.913239536295
2065-04-20,65434.6680141459,44097.0908831405,1547.92933699155,0.0,1861.58986651844,,,30490.0923076327,0,0.0,0.0,0,0.0,0.0,0,3.9725169632748e-13,19879167.1087524,2023,-5588.32836782109,215.963334814129
2065-05-20,65325.5820693744,44329.1892084703,1554.86323430713,0.0,1851.70003673965,,,30653.5641569677,0,0.0,0.0,0,0.0,0.0,0,1.13145617549638e-13,19770994.2947379,2023,-1390.10268015528,213.870183060208
2065-06-19,64662.5050423778,44242.5244401553,1677.82951516141,0.0,1832.79700142945,,,30687.8677827733,0,0.0,0.0,0,0.0,0.0,0,-4.37149909370341e-14,19608151.3492942,2023,391.211727746772,211.800169822962
2065-07-19,64338.9774652125,44139.7768657781,1641.35587395443,0.0,1823.47258576332,,,30888.2555834187,0,0.0,0.0,0,0.0,0.0,0,-3.7279901388132e-13,19480073.9304859,2023,-194.991784093578,213.224270483758
2065-08-18,63951.9858147141,43786.0773835616,1605.77358696885,0.0,1814.18695836029,,,31084.6337270565,0,0.0,0.0,0,0.0,0.0,0,2.25944263299027e-13,19315250.7806609,2023,-233.086322448053,211.152020739609
2065-09-17,63091.7093776281,43292.7802691042,1643.61835113621,0.0,1793.53677389085,,,31277.7573891669,0,0.0,0.0,0,0.0,0.0,0,-5.55652746037083e-13,19175226.6466282,2023,-1488.93195109745,209.903656973894
2065-10-17,62845.191504514,43158.6744949106,1616.33952108902,0.0,1784.44463095234,,,31476.0937456935,0,0.0,0.0,0,0.0,0.0,0,8.47308334606112e-14,19032556.0976666,2023,-2111.30929575586,207.85668703268
2065-11-16,62704.8919519348,43154.6215899526,1579.4936055645,0.0,1775.37206268093,,,31714.6548832638,0,0.0,0.0,0,0.0,0.0,0,4.68652894269894e-14,18972379.5110747,2023,25.4448203891778,219.418402194754
2065-12-16,61992.8475815702,42642.0504361791,1543.61571060555,0.0,1766.3093088483,,,31938.0215099075,0,0.0,0.0,0,0.0,0.0,0,2.06515360368087e-13,18791270.0993659,2023,88.2767276785852,217.038838301042
2066-01-15,61768.4165739943,42484.328909517,1508.6770552581,0.0,1757.31014198631,,,32144.0490605568,0,0.0,0.0,0,0.0,0.0,0,-0.0025358845003915,18641099.076948,2023,-1130.54026084272,214.803361857582
2066-02-14,61797.8103418055,42765.5839235261,1474.64979368709,0.0,1748.34484408947,,,32349.4806825653,0,0.0,0.0,0,0.0,0.0,0,-0.0050237433967174,18550971.7027429,2023,-2105.48038046052,212.653766881875
2066-03-16,63098.5452952834,43220.6802749059,1441.50698307963,0.0,1739.39637906421,,,32558.6765287699,0,0.0,0.0,0,0.0,0.0,0,-0.007473747021732,18498776.8376324,2023,-4582.90885275986,210.544308935343
2066-04-15,63127.8214990681,43693.5347223359,1409.22255268463,0.0,1717.30027235974,,,32615.7049679374,0,0.0,0.0,0,0.0,0.0,0,-0.0098867249096654,18338268.368048,2023,-6140.98250291525,210.633224261806
2066-05-15,63098.2316470029,43933.848883385,1352.65568963788,0.0,1701.18157909076,,,32822.3438594521,0,0.0,0.0,0,0.0,0.0,0,-0.0122577275717372,18197422.0525586,2023,-1331.93336576916,208.549624952323
2066-06-14,62703.7006737013,43839.1693334709,1158.56965800005,0.0,1670.70789576021,,,32349.0607500274,0,0.0,0.0,0,0.0,0.0,0,5.01085284376757e-13,17951549.0338675,2023,1264.68280808201,206.489794690729
2066-07-14,62385.2662585655,43741.313236739,1130.49947523703,0.0,1661.96358976996,,,32561.4179516771,0,0.0,0.0,0,0.0,0.0,0,-3.05970526692789e-13,17834590.2685509,2023,-358.08903225348,207.802243895639
2066-08-13,62018.9959289265,43392.3366426622,1103.21225310817,0.0,1653.25653468759,,,32772.1069596615,0,0.0,0.0,0,0.0,0.0,0,-1.96283961306776e-13,17682932.2380994,2023,-427.654010635903,205.74181634649
2066-09-12,61589.5570774365,43417.7691451422,1128.62513164589,0.0,1639.62027518832,,,32980.3204502492,0,0.0,0.0,0,0.0,0.0,0,-6.57352644539699e-13,17593787.3438654,2023,-1604.10648077754,204.438343454542
2066-10-12,60581.7688225328,42572.0486254541,1109.87584040355,0.0,1606.95935143508,,,32973.5715382162,0,0.0,0.0,0,0.0,0.0,0,-2.26697133287601e-13,17299023.7224139,2023,-1786.25753841983,202.404594704835
2066-11-11,60290.2694741579,42580.1989858459,1081.65465605645,0.0,1579.84870224513,,,32873.5477771834,0,0.0,0.0,0,0.0,0.0,0,7.85586873330857e-14,17099324.9702887,2023,-196.371081805542,213.769926655336
2066-12-11,59595.9661703644,42070.6098593302,1054.27934640794,0.0,1571.60346708898,,,33102.1133170596,0,0.0,0.0,0,0.0,0.0,0,-3.23539806057482e-13,16934975.073044,2023,93.5626932700287,211.379321357302
2067-01-10,59388.3492677159,41919.6174888073,1027.72096032284,0.0,1563.4179786779,,,33319.4874078614,0,0.0,0.0,0,0.0,0.0,0,-3.68391081528863e-13,16799252.8181934,2023,-1370.15052072575,209.145524294577
2067-02-09,59412.9169456233,42204.7438858493,1001.95162502396,0.0,1555.26135677,,,33537.9600718775,0,0.0,0.0,0,0.0,0.0,0,-3.85544027259321e-13,16720079.6884539,2023,-2458.73769301044,207.004435935224
2067-03-11,60752.2676342789,42670.6761109629,976.944504027557,0.0,1542.20288581689,,,33761.0414792156,0,0.0,0.0,0,0.0,0.0,0,-1.16084052093068e-12,16675646.2848708,2023,-5605.79856788425,204.905698381823
2067-04-10,61192.7960897572,43134.381894675,952.673756758255,0.0,1534.11124490828,,,33980.8977677895,0,0.0,0.0,0,0.0,0.0,0,-1.29111998870002e-13,16623148.4172273,2023,-6594.85010849501,204.914937142673
2067-05-10,61112.9860093064,43249.8554201125,951.500061350204,0.0,1514.0127297397,,,34198.1675246757,0,0.0,0.0,0,0.0,0.0,0,-5.819719706146029e-13,16526215.4771201,2023,-1735.87888161043,202.844697852376
2067-06-09,60909.082945578,43148.1059531888,1039.02080327686,0.0,1506.04448109716,,,34430.1435767846,0,0.0,0.0,0,0.0,0.0,0,-3.92859356157516e-13,16429838.2168678,2023,1074.73750377803,200.798839423259
2067-07-09,60585.0477384102,43055.5138281724,1012.68653651285,0.0,1497.95107478316,,,34657.3445337151,0,0.0,0.0,0,0.0,0.0,0,-7.7051559577157e-13,16322322.8918999,2023,-492.502958602496,202.002518752658
2067-08-08,60235.2297360161,42701.5683745227,987.133591167053,0.0,1490.03086235559,,,34882.3022219351,0,0.0,0.0,0,0.0,0.0,0,-3.69142216793961e-13,16182188.7652899,2023,-618.859623133958,199.95781037616
2067-09-07,59819.1470653046,42707.3348410987,1000.77103631784,0.0,1482.15743514264,,,35104.1461873951,0,0.0,0.0,0,0.0,0.0,0,-1.39686873179556e-13,16100779.9405575,2023,-1707.48295897404,198.601198050069
2067-10-07,59481.3293711513,42475.5112536565,984.821317548883,0.0,1474.30489252484,,,35328.1565327815,0,0.0,0.0,0,0.0,0.0,0,-7.32158257632509e-13,15972712.410473,2023,-1943.15865574694,196.584644004622
2067-11-06,59323.7345939501,42470.7209922318,958.768963567017,0.0,1466.48103210227,,,35581.5400367837,0,0.0,0.0,0,0.0,0.0,0,-2.32585652126804e-13,15919478.4120615,2023,-386.372210163636,207.718673667162
2067-12-06,58629.6428371533,41947.0593247512,933.544954796736,0.0,1458.66446322549,,,35825.8749907981,0,0.0,0.0,0,0.0,0.0,0,-2.39358012577018e-13,15764282.3903404,2023,109.408609718563,205.314863903997
2068-01-05,58154.057582392,41340.5473201274,909.118508368692,0.0,1442.62373621222,,,36058.8669315091,0,0.0,0.0,0,0.0,0.0,0,1.52161269695306e-14,15600261.9585144,2023,-1281.22925779779,203.082601958346
2068-02-04,58165.4135912642,41617.4077541268,885.460106522118,0.0,1435.01271480548,,,36293.5719008531,0,0.0,0.0,0,0.0,0.0,0,1.00403366176671e-12,15525472.2191829,2023,-2751.22413445841,200.95020980555
2068-03-05,59531.6904175926,42053.3914873763,862.541441725986,0.0,1427.41178031729,,,36533.7237583933,0,0.0,0.0,0,0.0,0.0,0,7.886052921790571e-15,15482489.6018805,2023,-6617.5588270272,198.861409123408
2068-04-04,59287.8669491489,41646.1303086586,840.335364244264,0.0,1411.59533962885,,,36770.8836022845,0,0.0,0.0,0,0.0,0.0,0,-1.21691198784468e-12,15365577.6303177,2023,-5996.79629539402,198.788927502835
2068-05-04,59220.3052496447,41889.0307048311,836.098541424723,0.0,1404.10747123006,,,37007.6703532102,0,0.0,0.0,0,0.0,0.0,0,3.39065581167475e-13,15284308.962491,2023,-2056.964909902,196.728896316984
2068-06-03,59016.2588065407,41798.9033231308,925.614264009727,0.0,1396.5932919791,,,37261.739754712,0,0.0,0.0,0,0.0,0.0,0,3.64552138476526e-14,15193248.7614301,2023,754.8413247178,194.671277402057
2068-07-03,58702.5912988877,41722.0207164216,901.21813273668,0.0,1389.08849838649,,,37512.1095032582,0,0.0,0.0,0,0.0,0.0,0,5.31419526439425e-14,15093246.3621546,2023,-627.600559793546,195.722282142415
2068-08-02,58374.8789855294,41385.1053519118,877.584971575832,0.0,1381.61315910396,,,37761.3061298308,0,0.0,0.0,0,0.0,0.0,0,3.15486786001129e-13,14962546.1344109,2023,-820.320797489359,193.638381386867
2068-09-01,57964.7176558573,41412.5757547578,883.999191584762,0.0,1374.07004070256,,,38008.1687513155,0,0.0,0.0,0,0.0,0.0,0,5.10691749305847e-13,14886936.4653619,2023,-1801.11593431424,192.163247347052
2068-10-01,57633.9273083503,41195.3830671094,866.662962421503,0.0,1362.0282125027,,,38258.2684691146,0,0.0,0.0,0,0.0,0.0,0,-8.98695180773235e-14,14767116.723674,2023,-2088.06788736564,190.091320510827
2068-10-31,56268.6410527278,41203.2382371636,842.884622203899,0.0,1342.46418424729,,,38025.0018704632,0,0.0,0.0,0,0.0,0.0,0,5.46982164423282e-13,14592083.6628801,2023,-1333.46548492711,99.2987942026542
2068-11-30,55606.8686873295,40695.8388120223,819.905689827014,0.0,1335.21570855744,,,38280.2540869779,0,0.0,0.0,0,0.0,0.0,0,5.4888819184251103e-14,14448488.304708,2023,126.788026159584,98.2319092254316
2068-12-30,55405.9237847345,40498.8037476609,797.693852165383,0.0,1328.02038527992,,,38532.3282412802,0,0.0,0.0,0,0.0,0.0,0,-2.15721104174227e-13,14328525.9658472,2023,-1534.98701287879,97.1782288886251
2069-01-29,55415.6501290731,40799.5291429025,776.218271363197,0.0,1320.85578447111,,,38788.3640406944,0,0.0,0.0,0,0.0,0.0,0,5.24396064766064e-14,14259336.0806971,2023,-3029.55841731043,96.1375591332982
2069-02-28,55921.18585155,40972.5039853202,755.449513000716,0.0,1307.41606171199,,,39050.9829895314,0,0.0,0.0,0,0.0,0.0,0,1.00489278356819e-12,14198741.1605374,2023,-6107.73231806455,95.1097092955078
2069-03-30,56291.5960754826,41291.1746940396,735.35947786593,0.0,1300.35960468346,,,39310.3876202213,0,0.0,0.0,0,0.0,0.0,0,2.91817134692729e-13,14150282.3937652,2023,-6425.49921613932,95.9880720451677
2069-04-29,56124.4729665397,41378.8562474504,727.16851606983,0.0,1289.00135359098,,,39567.279747491,0,0.0,0.0,0,0.0,0.0,0,-5.5460627410019996e-14,14068330.2175301,2023,-2108.46126487116,94.9577029252747
2069-05-29,55868.3291875616,41267.9163545247,812.044839699668,0.0,1275.90906179352,,,39751.7113101924,0,0.0,0.0,0,0.0,0.0,0,-3.72349720501042e-14,13967566.7119524,2023,480.743202367694,93.9399063900311
2069-06-28,55577.1934255182,41195.564723535,789.905100508596,0.0,1268.94703456383,,,40020.2492627717,0,0.0,0.0,0,0.0,0.0,0,-3.51883236091033e-13,13874608.5292483,2023,-752.539033560189,95.9107864340693
2069-07-28,55288.7064491912,40859.7498601796,768.488392312987,0.0,1262.01026333135,,,40286.9869426558,0,0.0,0.0,0,0.0,0.0,0,-4.050579316405841e-15,13752897.6175054,2023,-1028.40089906485,94.8736735620405
2069-08-27,54902.2193296194,40883.8156887965,765.314563569028,0.0,1255.11281414185,,,40550.3748456364,0,0.0,0.0,0,0.0,0.0,0,-2.84819043350204e-13,13682852.5845684,2023,-1880.2168125138,94.3742108262063
2069-09-26,54595.1379163071,40662.328152161,751.648239645891,0.0,1248.23169589786,,,40816.4155107927,0,0.0,0.0,0,0.0,0.0,0,4.53267306500804e-13,13570967.8737574,2023,-2212.821667776,93.3464089662715
2069-10-26,54367.7670060349,40680.6434198087,730.584888482926,0.0,1241.37448778099,,,41081.5302550335,0,0.0,0.0,0,0.0,0.0,0,5.620654766266829e-13,13521495.4099768,2023,-850.504642985702,97.3545350181955
2069-11-25,53726.3491531259,40175.1955543855,710.250273390002,0.0,1234.52429517322,,,41355.2704954804,0,0.0,0.0,0,0.0,0.0,0,1.70274601710152e-13,13386560.9913989,2023,133.552563786205,96.2896696880712
2069-12-25,53544.3355870944,39963.2537169103,690.613198178997,0.0,1227.72440873224,,,41625.5745751947,0,0.0,0.0,0,0.0,0.0,0,1.77043384293196e-13,13273492.5224635,2023,-1794.8429600521,95.2382097942086
2070-01-24,53555.2188505953,40245.3182849247,671.644019479263,0.0,1220.95282243133,,,41900.0897885179,0,0.0,0.0,0,0.0,0.0,0,5.31142079103486e-13,13207866.3179484,2023,-3247.5912231235,94.199954454829
2070-02-23,54853.5092576875,40690.5769574556,653.314562893412,0.0,1213.66810811085,,,42181.6491629243,0,0.0,0.0,0,0.0,0.0,0,3.73105355205156e-13,13167399.2370529,2023,-7266.53696639461,93.1747064100955
2070-03-25,55203.4293099565,40975.5021203268,635.598043854182,0.0,1206.91359278233,,,42459.7361775243,0,0.0,0.0,0,0.0,0.0,0,6.62498647521076e-13,13121018.5044803,2023,-6796.81034542174,93.9663746759599
2070-04-24,55129.6204535804,41168.6671825288,626.515760332914,0.0,1200.15713748238,,,42735.0937771111,0,0.0,0.0,0,0.0,0.0,0,3.00496552554236e-13,13047341.8195365,2023,-2337.45937110695,92.9399965159706
2070-05-24,54894.3245000879,41047.4049247446,713.217462964658,0.0,1189.53440845046,,,43002.7002978897,0,0.0,0.0,0,0.0,0.0,0,3.87401048740355e-13,12960778.4616669,2023,247.649018962096,91.9263852486164
2070-06-23,54591.0797109358,40969.1736356108,693.16924575297,0.0,1182.8263183323,,,43289.8185111884,0,0.0,0.0,0,0.0,0.0,0,2.12997100425966e-13,12872590.5303361,2023,-859.621744867978,93.7746919862863
2070-07-23,54307.7990101246,40621.061335753,673.794223042024,0.0,1176.14326429782,,,43575.1216681811,0,0.0,0.0,0,0.0,0.0,0,5.35142134598654e-13,12757580.1210725,2023,-1235.40349228475,92.7429066720139
2070-08-22,53893.9781769453,40604.9560355376,665.881989362422,0.0,1168.5633105707,,,43856.8449097587,0,0.0,0.0,0,0.0,0.0,0,5.56645604176537e-13,12689142.4349949,2023,-1922.1781696764,92.1802289922517
2070-09-21,53577.2592276407,40371.9042088165,653.99101415874,0.0,1158.60120716224,,,44141.4237187832,0,0.0,0.0,0,0.0,0.0,0,2.58162144006063e-13,12583095.3616082,2023,-2310.86902565814,91.15908750242
2070-10-21,53318.1730898623,40391.2388077815,635.248788657027,0.0,1152.06801076093,,,44425.0389399608,0,0.0,0.0,0,0.0,0.0,0,1.10139030057646e-12,12536523.9441221,2023,-843.113590611993,93.3828782796951
2070-11-20,52678.5731700961,39884.6083060174,617.166662989717,0.0,1145.53985744023,,,44717.9280327097,0,0.0,0.0,0,0.0,0.0,0,4.0242855163692697e-13,12409293.4274036,2023,144.742063607613,92.3426936918447
2070-12-20,52496.0218936909,39679.4639238661,599.715134731636,0.0,1139.06009818737,,,45007.1097189372,0,0.0,0.0,0,0.0,0.0,0,6.16285221097766e-13,12302235.749047,2023,-2042.81781154894,91.3158730419968
2071-01-19,52479.3587723596,39950.1872609898,582.866291686821,0.0,1132.60571569581,,,45300.7701870271,0,0.0,0.0,0,0.0,0.0,0,1.94072569700918e-12,12239407.1515063,2023,-3463.67258740012,90.3022101408216
2071-02-18,53834.1951846786,40390.3975060985,566.593716587412,0.0,1126.1529772094,,,45601.9622179979,0,0.0,0.0,0,0.0,0.0,0,5.2621828335736e-13,12200015.9451201,2023,-8415.11435692552,89.3015026645721
2071-03-20,54157.3290978162,40644.5836079391,550.872397790919,0.0,1119.7029875908,,,45899.3955524177,0,0.0,0.0,0,0.0,0.0,0,4.7512716688531e-13,12155480.8337692,2023,-7106.80936851969,90.0302998029661
2071-04-19,54036.0239153831,40827.5401637132,540.137518782607,0.0,1100.88985590929,,,46182.9126249463,0,0.0,0.0,0,0.0,0.0,0,9.508393421578392e-14,12078042.2461703,2023,-2563.82320905815,89.0294104597
2071-05-19,53777.505882513,40680.9287476129,626.077749731991,0.0,1094.37806543662,,,46495.0004717291,0,0.0,0.0,0,0.0,0.0,0,7.40782435393328e-13,11997566.0468607,2023,97.5048885877994,88.0412404024385
2071-06-18,53463.8275916658,40555.1137024739,607.907834675877,0.0,1087.99601082127,,,46801.749591525,0,0.0,0.0,0,0.0,0.0,0,3.82541220922406e-14,11914059.7828567,2023,-955.505111899158,89.7861846750862
2071-07-18,53187.2082883772,40210.3978963819,590.357032203322,0.0,1081.64064499821,,,47106.5252388713,0,0.0,0.0,0,0.0,0.0,0,2.23251972464311e-13,11805595.6334809,2023,-1445.45536442973,88.7827832221639
2071-08-17,52783.1270195626,40207.5459272632,578.579141871582,0.0,1075.32256896911,,,47407.4300980418,0,0.0,0.0,0,0.0,0.0,0,4.38711567074535e-13,11742443.3093951,2023,-1975.46115256977,88.1820345024165
2071-09-16,52456.4155099901,39969.4958502437,567.917043698591,0.0,1069.02213240133,,,47711.3828732582,0,0.0,0.0,0,0.0,0.0,0,4.5386958080762006e-13,11642049.3994336,2023,-2381.44389593849,87.1901350930856
2071-10-16,52155.3928264957,39973.9309496418,551.303945048067,0.0,1062.55593896692,,,48014.2837963658,0,0.0,0.0,0,0.0,0.0,0,1.91548860106749e-12,11597888.2718548,2023,-932.301853714492,89.3705339711146
2071-11-15,51519.3805932134,39465.3581198005,535.271631944985,0.0,1056.2941520255,,,48327.1371401339,0,0.0,0.0,0,0.0,0.0,0,5.22408505343464e-13,11478081.3015776,2023,157.557027936897,88.3587916514542
2071-12-15,51336.5112601032,39260.2316163403,519.794218277259,0.0,1050.08026961991,,,48635.9782547567,0,0.0,0.0,0,0.0,0.0,0,4.95208041240147e-13,11376826.5502804,2023,-2278.53487900929,87.3602885920787
2072-01-14,51296.1798448795,39536.0623929544,504.847266634305,0.0,1043.89055162879,,,48949.5601846281,0,0.0,0.0,0,0.0,0.0,0,8.47863446118424e-13,11316679.1372291,2023,-3641.37786239362,86.3748154215285
2072-02-13,52666.1229608367,39964.7137043782,490.40769453533,0.0,1037.70160993147,,,49271.1888512926,0,0.0,0.0,0,0.0,0.0,0,4.41818456820009e-13,11277684.0384272,2023,-9554.76685707903,85.4021668367593
2072-03-14,52961.8141416357,40176.1692756006,476.45368717327,0.0,1031.51516752757,,,49588.7776300792,0,0.0,0.0,0,0.0,0.0,0,5.09488284894388e-13,11235014.4904146,2023,-7354.5247567597,86.0741539597199
2072-04-13,52855.4532701288,40358.6839325582,465.980837551998,0.0,1022.06695200345,,,49903.1724544577,0,0.0,0.0,0,0.0,0.0,0,8.68263794195911e-13,11167089.7844583,2023,-2761.59456019813,85.1021379891645
2072-05-13,52598.3080084286,40201.8848911217,540.898830808855,0.0,1015.89746470719,,,50236.3166244553,0,0.0,0.0,0,0.0,0.0,0,7.58471410677863e-13,11090060.933422,2023,-151.480583242954,84.1427130581877
