Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS,Year
2043-07-31,250570.072313314,108389.311372768,6512.99498012077,0,6940.16581906671,9956.33332533735,2744.20993699512,64684.2964417023,0,0.0,0,0,0,0,0,20415.6614634707,206989262.305781,2022
2043-08-31,248952.480670236,108923.308631616,6582.76711436783,0,6893.11394016293,2295.25568339225,2738.46612790784,63944.1542535455,0,0.0,0,0,0,0,0,21579.0660348404,205525885.855006,2022
2043-09-30,249962.926471222,109548.741442924,6417.58463842758,0,6872.66206644431,14972.7693932624,2730.82174906031,64308.6615012134,0,0.0,0,0,0,0,0,19406.7098958009,204582647.938561,2022
2043-10-31,249705.305883268,109241.842846733,6521.05497841836,0,6862.34787666745,12201.2734311936,2725.93726992851,64717.0533937954,0,0.0,0,0,0,0,0,20069.160502831,203571213.145422,2022
2043-11-30,249702.043128512,110128.741776698,6542.36636802096,0,6808.5172559096,15284.075611926,2733.09083329906,64086.8604794452,0,0.0,0,0,0,0,0,19530.0183839755,202810401.098619,2022
2043-12-31,252068.024314367,112387.863872583,6647.13783016185,0,6798.19836184833,16701.8551886432,2911.90942968684,64562.7940169856,0,0.0,0,0,0,0,0,19097.7548832776,203282213.985401,2022
2044-01-31,252815.267088073,113243.683574331,6713.88050535891,0,6787.8378012123,11862.3295373422,2887.58168422241,64994.9673380599,0,0.0,0,0,0,0,0,20089.921475313,202816201.712348,2022
2044-02-29,251288.017401947,112771.893879657,6492.10676626726,0,6764.62645714909,4265.14507214854,2863.4592653863,65357.819517185,0,0.0,0,0,0,0,0,21347.0883505197,201413809.466452,2022
2044-03-31,249810.645096598,112801.615111662,6504.01777906518,0,6708.60305234109,9747.47761162736,2856.5955895111,64928.9597481532,0,0.0,0,0,0,0,0,20030.5371195075,200306185.022562,2022
2044-04-30,249501.163253811,112679.722118446,6614.36669185319,0,6692.06527531662,9773.29215565061,2849.54741288708,65275.9666412043,0,0.0,0,0,0,0,0,20107.5556795289,199533859.022108,2022
2044-05-31,248291.358753065,112214.748738503,6553.56566888601,0,6675.47810978898,407.666012679225,2825.68866735019,65587.4391111428,0,0.0,0,0,0,0,0,21804.4323592151,198167684.767653,2022
2044-06-30,245696.974122829,111325.369947211,6389.06082681693,0,6629.93969960047,2643.14071672108,2802.04789583801,65893.1401917357,0,0.0,0,0,0,0,0,20801.725040104,196592515.282311,2022
2044-07-31,245798.718400334,111525.927454959,6349.89133201403,0,6613.45295381701,8874.96455860318,2785.33607837614,66200.5503770791,0,0.0,0,0,0,0,0,19931.8819818349,195699743.89743,2022
2044-08-31,244413.223672015,112085.191408173,6441.47914304376,0,6558.49488866915,1422.21748357438,2779.66571052778,64943.1358786182,0,0.0,0,0,0,0,0,21141.1635516565,194383680.277282,2022
2044-09-30,244962.113448034,112731.607225799,6461.58053752072,0,6514.51599868849,13829.6956527569,2771.50314665559,64633.4224002889,0,0.0,0,0,0,0,0,18849.892324095,193631562.218923,2022
2044-10-31,244744.33982033,112400.274157518,6575.49675228528,0,6498.07165521347,11442.2075867721,2765.85697870021,65057.6652334064,0,0.0,0,0,0,0,0,19471.2690309211,192671885.134475,2022
2044-11-30,245092.890059317,113256.223997046,6570.98338572768,0,6455.23797566517,13940.7756767866,2772.85094367449,64991.6116197411,0,0.0,0,0,0,0,0,19040.6456125624,192067227.63329,2022
2044-12-31,246831.173144323,115690.367204834,6698.61360209148,0,6430.18824837655,15052.6659978908,2956.978073312,65038.5113536893,0,0.0,0,0,0,0,0,18562.4576438691,192456369.215566,2022
2045-01-31,247651.669948204,116596.953029911,6766.00326804282,0,6413.70649372022,10477.0201686219,2931.94377194644,65468.9911452774,0,0.0,0,0,0,0,0,19509.8215353897,192017544.284235,2022
2045-02-28,246312.532191367,116140.569397956,6706.31581114593,0,6397.16101511609,3926.50791110597,2907.15372794355,65840.0319950432,0,0.0,0,0,0,0,0,20628.0253159106,190839687.892513,2022
2045-03-31,245413.004851657,116169.744394699,6706.3095619188,0,6373.64244244931,8679.68172766168,2899.38528856553,65307.028381644,0,0.0,0,0,0,0,0,19458.5025686399,189893627.812192,2022
2045-04-30,245172.577698538,116023.756672426,6837.57897885081,0,6357.0769978731,9164.87541026748,2891.51933932561,65676.7083008496,0,0.0,0,0,0,0,0,19437.3744458165,189163037.485418,2022
2045-05-31,243969.178031809,115514.850092245,6773.95384926483,0,6340.46258272921,96.5697337448245,2867.01902421705,66010.0045711766,0,0.0,0,0,0,0,0,21147.4625276775,187859706.075109,2022
2045-06-30,242557.652631956,114946.988667105,6804.34379107654,0,6323.82672434321,2252.38126582665,2842.74586483893,66329.5518427457,0,0.0,0,0,0,0,0,20300.4235926318,186645999.639633,2022
2045-07-31,242700.194360682,115191.143748679,6761.99709227054,0,6307.17412329261,7756.76621205234,2825.56101288592,66650.775077606,0,0.0,0,0,0,0,0,19497.3175471519,185790710.305673,2022
2045-08-31,242505.023615535,115746.411045484,6871.86411828957,0,6290.46722312263,666.389147130661,2820.47076839865,66968.105609709,0,0.0,0,0,0,0,0,20797.6969773191,184831071.37276,2022
2045-09-30,243733.501786657,116393.512316409,6896.19131619658,0,6273.73440609297,12645.6485973044,2811.74060425389,67364.7187370994,0,0.0,0,0,0,0,0,18571.7709322391,184325167.60634,2022
2045-10-31,241992.513702848,116044.931254112,7012.99955177977,0,6218.70123324446,3697.04458346296,2805.47753339536,66830.297280701,0,0.0,0,0,0,0,0,20264.1835252253,183043836.116763,2022
2045-11-30,242122.449013857,116949.836361814,6854.22709959155,0,6179.29111695769,12659.6878305405,2812.4329679728,66648.7228231807,0,0.0,0,0,0,0,0,18539.729916211,182455534.620608,2022
2045-12-31,243420.52442083,119550.712889783,7004.16871433344,0,6125.45578875254,13407.6473472206,3001.86796005494,65490.3696541516,0,0.0,0,0,0,0,0,18090.4387021664,182542252.288849,2022
2046-01-31,244278.417684111,120516.747011309,7065.847355087,0,6108.76613246485,9039.54976385733,2976.10972592165,65917.7933010273,0,0.0,0,0,0,0,0,19001.5085352976,182123005.593577,2022
2046-02-28,242949.659782524,120016.075078318,7004.26919636916,0,6092.01164649729,3628.15609815883,2950.59893412771,66287.6428021855,0,0.0,0,0,0,0,0,19949.6350354371,181001263.93369,2022
2046-03-31,241845.042987093,120026.72355793,7022.15497221381,0,6033.87284167658,7722.95887270941,2864.37932405081,65636.0923278681,0,0.0,0,0,0,0,0,18899.4665475734,180010409.472015,2022
2046-04-30,241649.870752383,119873.321210641,7178.43053399814,0,6017.29748904762,8520.62827847371,2856.49114437491,65995.7219094895,0,0.0,0,0,0,0,0,18804.6300815457,179316437.038,2022
2046-05-31,240438.487028484,119316.758578464,7111.8469661805,0,6000.67962922137,-135.351630098248,2832.1273515155,66322.6362922865,0,0.0,0,0,0,0,0,20497.6673901756,178070531.403154,2022
2046-06-30,239019.401043477,118693.357733894,7147.96020710979,0,5984.04746779555,1919.17475655506,2807.97969145235,66635.1942843235,0,0.0,0,0,0,0,0,19657.361067125,176908178.717569,2022
2046-07-31,239200.531765786,118908.164301101,7105.4089669189,0,5967.40465947907,6690.69452412029,2791.06581380631,66953.4813413491,0,0.0,0,0,0,0,0,18945.9335038771,176089049.018564,2022
2046-08-31,238304.904873754,119488.183903282,6267.25450081883,0,5937.88911879643,-146.5330804333,2750.13684991538,67270.5796761823,0,0.0,0,0,0,0,0,20253.9920742254,173778358.003873,2022
2046-09-30,239571.42767218,120088.383550792,6313.70901074463,0,5921.22250942857,11463.4019085736,2741.98459291089,67657.2604053045,0,0.0,0,0,0,0,0,18024.9206476278,173305856.259078,2022
2046-10-31,239364.806054585,119746.423894192,6439.21394423226,0,5904.48876665319,7940.7262535758,2736.12796631518,68069.6610564813,0,0.0,0,0,0,0,0,18920.0124981178,172422907.937623,2022
2046-11-30,240429.311831668,120708.03283554,6437.5002681572,0,5887.70958923536,11369.3453802624,2745.48527965811,68539.1801049958,0,0.0,0,0,0,0,0,18316.8094438283,172047729.573533,2022
2046-12-31,242640.27436995,123435.846513895,6622.00554476418,0,5864.67798802047,11757.243032295,2942.4760482103,68612.8346360301,0,0.0,0,0,0,0,0,18024.8229848325,172486181.983322,2022
2047-01-31,242544.27437535,124330.180437244,6718.69330909159,0,5811.56096313395,7498.84525945703,2917.02709137185,67866.5627334761,0,0.0,0,0,0,0,0,18814.4530760609,171909437.971766,2022
2047-02-28,241207.202766658,123811.672865923,6660.10737427647,0,5794.80595015085,3249.33453522543,2891.8299581768,68206.9454121159,0,0.0,0,0,0,0,0,19569.937026368,170848500.672398,2022
2047-03-31,241026.902338734,123785.374674931,6690.89117211273,0,5778.05257108019,6717.57475690499,2875.88519381841,68537.3811204968,0,0.0,0,0,0,0,0,18738.3738882252,170073377.243548,2022
2047-04-30,240513.41942203,123598.577102281,6877.02955997626,0,5716.16760695779,7828.23371996089,2867.50360078383,68052.0430130663,0,0.0,0,0,0,0,0,18564.7585531993,169202125.328031,2022
2047-05-31,239270.432591839,122999.440039939,6812.21694379438,0,5699.42324536312,-359.49860842471,2842.73131027093,68383.1178890311,0,0.0,0,0,0,0,0,20216.8548588029,168017855.795507,2022
2047-06-30,237820.115085849,122342.456390969,6857.11716520278,0,5682.6708117156,1564.9963724442,2818.18109371789,68700.96047022,0,0.0,0,0,0,0,0,19385.2833602292,166911472.532169,2022
2047-07-31,236673.535650021,122546.867216855,6819.79073704283,0,5613.16686176358,5509.85596364975,2801.01678537484,67423.953608304,0,0.0,0,0,0,0,0,18643.2223289544,165709456.156393,2022
2047-08-31,236456.154813045,123100.026014533,6753.53703626893,0,5595.77233182981,-1008.42634082763,2792.66509342297,67724.2205178942,0,0.0,0,0,0,0,0,19937.2535779175,164775875.406466,2022
2047-09-30,237426.914742995,123389.675396362,6808.13855678231,0,5574.65621128894,10674.9437578486,2783.86885904944,68093.9911660777,0,0.0,0,0,0,0,0,17583.1210352579,164302702.844536,2022
2047-10-31,235960.363688462,123021.531701524,6417.1411626107,0,5532.61211402224,8721.51563381788,2777.21514430331,67613.5734622648,0,0.0,0,0,0,0,0,18113.4541807336,163115831.110069,2022
2047-11-30,235095.253355274,120452.01521676,6383.91672519074,0,5468.39517595015,9969.68999366923,2503.18775908007,67276.3145523548,0,0.0,0,0,0,0,0,17854.0414368656,162628228.558844,2022
2047-12-31,237324.488833945,123375.945067913,6181.33234441552,0,5444.11606378825,10084.8010079676,2664.82779771123,67754.5833243536,0,0.0,0,0,0,0,0,17644.0168174928,162817359.344958,2022
2048-01-31,238157.270602049,124312.375691483,6304.57390988135,0,5427.68336513717,6011.95038974463,2641.16102385924,68185.0170536847,0,0.0,0,0,0,0,0,18491.5241486262,162435557.976222,2022
2048-02-29,236831.040636506,123759.098869121,6252.18299591448,0,5411.20156961875,2847.69480789212,2617.73585254872,68536.8487607884,0,0.0,0,0,0,0,0,19051.5817718984,161429949.577653,2022
2048-03-31,236668.100623246,123741.30147948,6301.18742601979,0,5394.74429039902,5730.00918208223,2603.42957752707,68877.4857503179,0,0.0,0,0,0,0,0,18332.2369771223,160693706.638841,2022
2048-04-30,234989.27660729,123545.231630074,5466.10550008178,0,5336.05929060463,7085.77113224367,2486.37529191619,68421.3872090073,0,0.0,0,0,0,0,0,18047.9518003988,158352752.865715,2022
2048-05-31,231854.734529483,122908.195114974,5416.3437741065,0,5259.49447216859,-569.973325962488,2464.37174165437,66631.3445747861,0,0.0,0,0,0,0,0,19430.9189806247,156534392.031038,2022
2048-06-30,230432.872071213,122207.373819374,5488.70143595596,0,5243.37445623145,1253.63086779819,2442.57084195138,66945.1287333636,0,0.0,0,0,0,0,0,18613.7274989934,155500361.309723,2022
2048-07-31,230578.80391604,122390.544956421,5469.86704585733,0,5227.27031308563,4443.44134758222,2428.27575112348,67268.2083422256,0,0.0,0,0,0,0,0,18115.5518275728,154760245.836433,2022
2048-08-31,230443.741188131,122980.544367296,5417.94787172755,0,5211.15020700495,-1876.15316812688,2423.37520414666,67586.6455883484,0,0.0,0,0,0,0,0,19408.4978668921,153888167.289854,2022
2048-09-30,230747.790050761,123484.323439878,5500.54874155011,0,5168.26182190144,9434.11048604036,2417.33029182095,66540.7290464234,0,0.0,0,0,0,0,0,16984.4564744199,153118243.620431,2022
2048-10-31,230442.956429858,123099.376137175,5581.21872477652,0,5152.20729912985,7811.95481549025,2413.16871822254,66903.9640410566,0,0.0,0,0,0,0,0,17538.4960521243,152320335.93213,2022
2048-11-30,231439.380609786,123916.201335061,5598.78908619373,0,5136.14137989165,8553.11259992967,2394.94937368109,67380.4827162558,0,0.0,0,0,0,0,0,17437.1147858378,152013241.986521,2022
2048-12-31,233435.312633252,126955.09634162,5700.75664266553,0,5114.48093358374,8452.65376459907,2600.36510994646,66371.3756803029,0,0.0,0,0,0,0,0,17282.9482418676,152399642.993484,2022
2049-01-31,234317.889619149,127890.85384746,5852.71857344407,0,5098.39565797002,4615.53905994722,2576.87178912108,66822.8187250946,0,0.0,0,0,0,0,0,18088.8010246997,152049081.30542,2022
2049-02-28,232942.217627864,127312.49593496,5803.39755030425,0,5082.28072092965,2093.33261229953,2553.62553317541,67206.1251832246,0,0.0,0,0,0,0,0,18524.2614396385,151107669.004897,2022
2049-03-31,232512.486988454,127244.884035997,5868.43583692458,0,5066.19117723728,1673.07937531967,2539.36164071158,67569.3120390787,0,0.0,0,0,0,0,0,18484.5066219417,150419707.347406,2022
2049-04-30,232246.744032345,127023.261585608,5867.97736175044,0,5050.06756728806,6383.24827742923,2522.13124355655,67947.5572100103,0,0.0,0,0,0,0,0,17500.3626752574,149729271.756615,2022
2049-05-31,230805.890741827,126333.648343273,5813.55140018996,0,5033.94479503158,-585.631521715357,2499.43210685046,68289.9111798226,0,0.0,0,0,0,0,0,18943.9735146176,148634958.191381,2022
2049-06-30,229351.174154169,125573.648242954,5892.944073142,0,5017.85304733997,1001.94252635179,2476.94620389373,68617.4812346991,0,0.0,0,0,0,0,0,18171.134877806,147640307.338848,2022
2049-07-31,229371.405452869,125755.862854148,5717.76769213629,0,4994.67392757562,3349.11709319153,2462.11639526383,68959.0476421653,0,0.0,0,0,0,0,0,17818.2385496612,146765929.572805,2022
2049-08-31,228222.414765077,126318.230710199,5662.65572164409,0,4957.58327517583,-2755.51526398646,2457.30601650527,67767.0019700035,0,0.0,0,0,0,0,0,19001.1520814892,145622065.973434,2022
2049-09-30,229438.99091412,126786.338303609,5758.77043797301,0,4941.61571908193,8225.90564737234,2450.66737139195,68158.8203659406,0,0.0,0,0,0,0,0,16646.3305160632,145201321.164877,2022
2049-10-31,229149.788194821,126378.164073102,5847.39948030031,0,4925.61682460634,7084.0671246342,2445.72314319738,68548.4889472643,0,0.0,0,0,0,0,0,17106.5246111698,144436578.224337,2022
2049-11-30,230168.838775136,127161.013699226,5870.91454654494,0,4909.60715540996,7116.74162423618,2426.78469138463,69042.880002447,0,0.0,0,0,0,0,0,17162.62458146,144145817.990752,2022
2049-12-31,232697.274844832,130370.577596189,5979.53908215033,0,4893.55965089951,6784.60707726764,2636.76863517279,69568.1416226282,0,0.0,0,0,0,0,0,17010.6828885884,144625472.026695,2022
2050-01-31,233575.943162445,131323.614796647,6150.07116380794,0,4877.47863878376,3147.99193284775,2612.44041672112,70035.8553854366,0,0.0,0,0,0,0,0,17771.4655665068,144282810.117421,2022
2050-02-28,232226.338985791,130698.712346632,6099.47171828266,0,4861.36789830998,2062.37229969651,2588.39289932814,70429.3876004851,0,0.0,0,0,0,0,0,17915.2312960785,143381613.970758,2022
2050-03-31,232037.050964864,130618.420549969,6175.56952570724,0,4845.28509629772,2891.67120463566,2573.20051705462,70805.8281236593,0,0.0,0,0,0,0,0,17654.5544676116,142718660.93196,2022
2050-04-30,231779.656392714,130375.608158615,6176.69686792677,0,4829.1686394056,5598.58069261226,2555.07780506289,71201.8731756098,0,0.0,0,0,0,0,0,17099.1587906732,142056341.616561,2022
2050-05-31,230290.350180901,129635.707852292,6118.27493846823,0,4813.05413525151,-601.568002316896,2531.62528508066,71556.3767297011,0,0.0,0,0,0,0,0,18397.4312697232,141005938.331389,2022
2050-06-30,228159.18186191,128330.632670511,6208.42023204751,0,4784.76189086777,1699.9495616235,2508.4030042669,71898.2290525468,0,0.0,0,0,0,0,0,17393.7192779841,139978855.434702,2022
2050-07-31,227586.967171551,128492.868324971,6152.97021229493,0,4737.63009709677,2192.59890701665,2492.98682180174,71558.7352146027,0,0.0,0,0,0,0,0,17360.5851971835,139057425.829221,2022
2050-08-31,227405.16837406,129016.067903115,6092.56785925163,0,4721.77774340575,-3615.32300332782,2488.66076063801,71896.8356141623,0,0.0,0,0,0,0,0,18612.4245500097,138236790.355715,2022
2050-09-30,228419.473993347,129387.850908628,6204.42120551782,0,4702.70035617505,6472.25060206906,2481.32258601168,72222.7622456378,0,0.0,0,0,0,0,0,16415.9576688262,137801657.981036,2022
2050-10-31,225716.404479706,128972.145330206,6071.50251322786,0,4614.1720070988,6255.13469869464,2319.89403268808,70712.6903898558,0,0.0,0,0,0,0,0,16355.7940459535,136573027.823169,2022
2050-11-30,225603.003213692,129850.573108582,6105.50788613579,0,4573.2717485415,5602.83406412095,2301.90301067241,70176.320051897,0,0.0,0,0,0,0,0,16406.1741800262,136085030.862919,2022
2050-12-31,226834.247986479,133273.187900465,6223.87572299459,0,4524.63093932509,4946.66740024675,2517.73646853592,69549.8466627086,0,0.0,0,0,0,0,0,16141.579746929,136425370.82536,2022
2051-01-31,227756.437181641,134241.730382406,6414.54121431665,0,4509.31329131704,1606.19310493516,2494.12291649344,70015.563283285,0,0.0,0,0,0,0,0,16845.9712579173,136097465.776747,2022
2051-02-28,226421.95859578,133597.432813468,6360.7100513856,0,4493.97164725339,1777.60231663627,2470.78976155395,70418.8545782382,0,0.0,0,0,0,0,0,16712.5663656748,135242413.671419,2022
2051-03-31,226244.491759093,133497.840499544,6453.10052335291,0,4478.66567631396,2676.63885545862,2456.15156647978,70806.5554469875,0,0.0,0,0,0,0,0,16437.9476174673,134610798.678092,2022
2051-04-30,226051.845485364,133223.308485772,6456.35703315393,0,4463.33097193647,4785.01459060236,2438.61638969721,71230.0299815833,0,0.0,0,0,0,0,0,16017.7588420948,133982873.985542,2022
2051-05-31,224489.273689638,132443.437215494,6395.09528189957,0,4443.83130165455,-589.710744660328,2415.87534984835,71264.6978837916,0,0.0,0,0,0,0,0,17159.0361671115,132962597.436395,2022
2051-06-30,222940.180672353,131539.671182868,6499.0102076211,0,4428.58540758997,1466.27910042149,2393.36262241359,71629.1529283791,0,0.0,0,0,0,0,0,16243.6359296273,132046633.939237,2022
2051-07-31,223060.227652948,131706.032707664,6440.81358231597,0,4413.37549796961,1156.81130653536,2378.78453158869,71992.2964046061,0,0.0,0,0,0,0,0,16462.1364060503,131370609.290734,2022
2051-08-31,222926.116350884,132184.773824601,6377.36954913917,0,4398.1641502039,-4486.60047544517,2376.0085242578,72350.3960349626,0,0.0,0,0,0,0,0,17723.1551979891,130584102.498585,2022
2051-09-30,224141.507113966,132518.677546889,6511.11590393616,0,4382.98200812856,5635.07665822254,2369.44851473043,72785.8250902032,0,0.0,0,0,0,0,0,15444.0809500882,130184868.757294,2022
2051-10-31,223612.881978688,132076.327417861,6565.1026606774,0,4367.77673612921,5558.74854646341,2349.21836640582,73199.0940786693,0,0.0,0,0,0,0,0,15598.9199681198,129460915.301609,2022
2051-11-30,222101.019563893,130251.688696168,6606.90247692377,0,4316.49443837327,4141.21172156095,2330.6147205732,73035.086609165,0,0.0,0,0,0,0,0,15694.1814865059,129069071.185794,2022
2051-12-31,224650.495276158,133791.633683577,6733.04721055624,0,4301.41991787301,3244.13578090439,2551.71765688086,73528.6137978777,0,0.0,0,0,0,0,0,15626.0972608391,129533905.205048,2022
2052-01-31,224019.877468237,134716.85532901,6457.91053571504,0,4233.30956307666,56.7002931944662,2527.29534205328,72428.8547082738,0,0.0,0,0,0,0,0,16195.487405748,128331942.111236,2022
2052-02-29,222680.445279593,134006.536591582,6403.64894893877,0,4218.39638391101,1445.19963840933,2503.17058733521,72840.9797828728,0,0.0,0,0,0,0,0,15785.2345755232,127519392.220396,2022
2052-03-31,221725.808405551,133890.01232283,6518.03822642211,0,4169.75833536017,874.890814327196,2487.58817010632,72324.6392631555,0,0.0,0,0,0,0,0,15786.4479473249,126659143.479316,2022
2052-04-30,221466.991941353,133580.575826,6500.52690463331,0,4149.46382961165,3990.10756720928,2469.16575301745,72306.8401912885,0,0.0,0,0,0,0,0,15148.8294762565,126004876.591089,2022
2052-05-31,219852.046187652,132714.955654797,6436.62160405175,0,4131.42780914897,-547.342698611404,2445.67924109124,72681.3620810289,0,0.0,0,0,0,0,0,16061.1160877772,125037441.868506,2022
2052-06-30,218233.858179468,131784.10667234,6558.92668417772,0,4115.71195601006,1257.05571209104,2422.43328371123,73014.4505526386,0,0.0,0,0,0,0,0,15185.2784732135,124150474.669475,2022
2052-07-31,217811.158024724,131933.790619725,6499.23284407387,0,4084.53643661033,109.867142144012,2407.23991404285,72794.9171327342,0,0.0,0,0,0,0,0,15533.1360324461,123389997.668852,2022
2052-08-31,217726.38614964,132408.296040678,6433.96645989233,0,4069.99669285104,-5372.32369421386,2404.57223601925,73158.0643943161,0,0.0,0,0,0,0,0,16794.4817619577,122641328.769188,2022
2052-09-30,217310.936380164,132649.847588029,6405.94557188648,0,4027.60813398867,4504.40338789385,2397.21513106446,71899.7255306398,0,0.0,0,0,0,0,0,14333.197433318,121582210.319195,2022
2052-10-31,216386.748459225,132209.018395981,6196.63275633793,0,3989.0590670665,4896.20005372779,2376.17986779525,71938.6166157076,0,0.0,0,0,0,0,0,14365.5186100005,120541745.488238,2022
2052-11-30,217154.390894751,132937.34491668,6207.97429459753,0,3974.73291268134,2805.31335560829,2356.84456229713,72424.1194627562,0,0.0,0,0,0,0,0,14868.7126086831,120295022.34034,2022
2052-12-31,217161.494687868,135807.643676408,5644.42781236137,0,3914.83242138824,1496.7617156519,2141.69695559036,72320.3739582791,0,0.0,0,0,0,0,0,14795.4409268135,118714416.496835,2022
2053-01-31,217977.924998307,136762.551733244,5805.27938349013,0,3900.66568631796,-1370.9926940009,2121.16571785128,72766.9270555009,0,0.0,0,0,0,0,0,15387.495709358,118393455.159957,2022
2053-02-28,215860.384853291,136027.910620087,5758.50360714083,0,3862.62986526515,1110.77913450004,2100.85363251294,71733.32884652,0,0.0,0,0,0,0,0,14668.3800780432,117453276.799438,2022
2053-03-31,214356.546094271,135883.58939363,5905.36967774369,0,3808.37676714179,1706.77938616647,2032.78830657279,70136.6721867933,0,0.0,0,0,0,0,0,14457.3702789812,116261264.880626,2022
2053-04-30,214293.758473362,135576.715924338,5922.45830767929,0,3794.44284735838,3146.97389238203,2018.44730086005,70511.573029251,0,0.0,0,0,0,0,0,14170.310790397,115724073.7073,2022
2053-05-31,212796.566803106,134702.677310561,5863.5237875171,0,3780.51709917181,-497.495119304136,1999.12855861129,70871.450508195,0,0.0,0,0,0,0,0,14903.7841348626,114844083.366703,2022
2053-06-30,211265.736060954,133722.684788115,6014.3167125055,0,3766.63719505628,1069.86233276499,1980.00467759404,71228.844208146,0,0.0,0,0,0,0,0,14105.5503233255,114037737.602541,2022
2053-07-31,210635.996479866,133847.650475592,5959.64869402117,0,3731.85101391754,-945.633750509513,1969.02844110653,70700.7326568005,0,0.0,0,0,0,0,0,14662.2065254278,113164064.598614,2022
2053-08-31,210616.372401747,134319.834480006,5898.99197534378,0,3718.07753629631,-6284.93948557284,1971.28763819219,71051.5075331405,0,0.0,0,0,0,0,0,15931.4994591128,112474998.209293,2022
2053-09-30,210230.755646632,134524.922388451,5243.71309930587,0,3662.5630048493,3393.00952641918,1967.87018382903,69558.3678061851,0,0.0,0,0,0,0,0,13613.3119305546,110915116.99371,2022
2053-10-31,209745.037568694,134083.581013928,5268.21251618704,0,3648.9719374829,3968.85799038754,1950.88669288342,69977.8737801036,0,0.0,0,0,0,0,0,13596.1819935136,110286038.798705,2022
2053-11-30,210877.84878315,134879.844663795,5290.47686332465,0,3635.39638843161,5129.9886333367,1935.5820079653,70427.0159534858,0,0.0,0,0,0,0,0,13488.1597126454,110084304.59014,2022
2053-12-31,213300.78946517,138805.609625254,5363.13925553586,0,3621.7919929893,-313.692809871573,2120.36843406416,70862.1991415071,0,0.0,0,0,0,0,0,14364.2706800169,110490583.928038,2022
2054-01-31,214123.177064887,139728.149038806,5556.42961053734,0,3608.17184776714,-2790.71196092128,2099.57050970548,71309.9558697592,0,0.0,0,0,0,0,0,14867.4870400475,110192037.583477,2022
2054-02-28,212617.555253785,138948.244703459,5510.7671441318,0,3585.02780488475,813.420332452262,2079.00198049716,71639.4444400155,0,0.0,0,0,0,0,0,13877.3398191986,109465858.262633,2022
2054-03-31,211796.285010175,138543.891172174,5614.02551569443,0,3563.93062358661,1051.84513269169,2063.52035838211,72030.2291486769,0,0.0,0,0,0,0,0,13706.5035057896,108721949.61983,2022
2054-04-30,210731.82869694,138231.54736754,5641.51228381498,0,3517.4867624712,2182.48019138261,2048.31440926668,70724.5064979036,0,0.0,0,0,0,0,0,13408.9107645519,108001238.065053,2022
2054-05-31,208930.40045103,137167.120934208,5584.03611586049,0,3503.56657363994,215.607248465808,2028.27828696224,71078.7682011574,0,0.0,0,0,0,0,0,13596.7868405052,107166592.173028,2022
2054-06-30,207054.137342363,136166.147197644,4999.00415334744,0,3479.89383704524,880.509059960556,2008.44985467896,71434.9238477612,0,0.0,0,0,0,0,0,13171.8273424378,105685633.371667,2022
2054-07-31,206358.730645056,136283.518444919,4919.09029615552,0,3446.63106823468,-1972.86635575954,1996.88991834676,70335.4506657889,0,0.0,0,0,0,0,0,13970.2585949606,104904464.920624,2022
2054-08-31,206380.251499164,136759.61887294,4868.07101562032,0,3433.50504960819,-7212.73279670266,1999.3187313249,70668.8586098148,0,0.0,0,0,0,0,0,15247.851103796,104260036.112478,2022
2054-09-30,204975.310349096,136966.628116741,4614.83393822745,0,3336.155131148,2340.32899293619,1995.09100371158,67410.7406530114,0,0.0,0,0,0,0,0,12794.848882227,102513874.657035,2022
2054-10-31,204238.660626439,136520.32865349,4651.15170805628,0,3303.62573715206,2259.45423377142,1977.49071727793,67645.3109387944,0,0.0,0,0,0,0,0,12896.2910051495,101890945.724617,2022
2054-11-30,204242.610165762,136618.219679774,4680.60693573903,0,3275.45858342922,4953.74787074179,1955.00006191919,68073.175366673,0,0.0,0,0,0,0,0,12162.485059918,101661268.009368,2022
2054-12-31,206186.724636206,140733.245111104,4742.6902603594,0,3258.70098533445,-2169.13025484302,2143.25960471794,67207.5319637721,0,0.0,0,0,0,0,0,13576.5875071757,102010791.605555,2022
2055-01-31,206337.742380425,141562.27810566,3812.93809483697,0,3225.68108823406,-4176.51325407223,2121.93755904579,67621.3350157509,0,0.0,0,0,0,0,0,14074.8188969658,100762366.465752,2022
2055-02-28,204943.773938117,140755.383297345,3782.31064248414,0,3213.25548937434,569.854701962963,2100.83441393459,67968.2614831766,0,0.0,0,0,0,0,0,12794.1020744746,100118391.077232,2022
2055-03-31,203088.527759902,140558.39070525,3636.29778820378,0,3127.58074128106,-234.698410712761,2084.78386307014,65098.6232280139,0,0.0,0,0,0,0,0,13020.1037190737,98548049.0277104,2022
2055-04-30,203074.104775729,140225.565512399,3691.13125981222,0,3115.38704714956,1350.55712312656,2068.90976425957,65440.9919246083,0,0.0,0,0,0,0,0,12701.9003476857,98095955.0201217,2022
