"Month","Total_Premiums","Total_Recoveries","Total_FinReIncome","Total_FinReRepayment","Total_RiskReinsuranceRecoveries","Total_RiskReinsurancePremiums"
467,0,88197.0668711476,0,750726.036461563,88197.0668711476,0
468,0,87609.2983345608,0,749212.277341713,87609.2983345608,0
469,0,87455.3816884546,0,747192.55141414,87455.3816884546,0
470,0,87097.6150986078,0,744798.993649352,87097.6150986078,0
471,0,86763.1469272066,0,742588.148571363,86763.1469272066,0
472,0,86464.8696293296,0,740657.799703477,86464.8696293296,0
473,0,86196.7762236996,0,738963.415166396,86196.7762236996,0
474,0,86041.4284714574,0,738138.993668907,86041.4284714574,0
475,0,85717.8101137783,0,736058.926994592,85717.8101137783,0
476,0,85149.2773199831,0,732122.75781462,85149.2773199831,0
477,0,84701.7100143619,0,729096.808334271,84701.7100143619,0
478,0,84515.6445589747,0,728043.319916685,84515.6445589747,0
479,0,84203.9490065966,0,726048.8328138,84203.9490065966,0
480,0,83924.6291333843,0,724303.382701647,83924.6291333843,0
481,0,83834.2370340505,0,722405.154702113,83834.2370340505,0
482,0,83527.0087566119,0,720011.560640995,83527.0087566119,0
483,0,83243.7955657122,0,717797.546700189,83243.7955657122,0
484,0,82998.2594398681,0,715858.554168377,82998.2594398681,0
485,0,82784.0260624362,0,714151.220359951,82784.0260624362,0
486,0,82688.5900568822,0,713295.64993925,82688.5900568822,0
487,0,82414.081914885,0,711219.153010547,82414.081914885,0
488,0,81879.3723278825,0,707333.182907823,81879.3723278825,0
489,0,81472.3574920817,0,704336.173774258,81472.3574920817,0
490,0,81341.9220928795,0,703261.894294481,81341.9220928795,0
491,0,81077.6547210925,0,701271.866174941,81077.6547210925,0
492,0,80847.085748016,0,699525.988379667,80847.085748016,0
493,0,80529.050561335,0,698282.327112519,80529.050561335,0
494,0,80044.708947919,0,696439.039252406,80044.708947919,0
495,0,79581.7049582707,0,694780.017775217,79581.7049582707,0
496,0,79150.5820812428,0,693406.573513082,79150.5820812428,0
497,0,78746.284413626,0,692272.691616641,78746.284413626,0
498,0,78436.7115633696,0,692026.554819755,78436.7115633696,0
499,0,77990.1224556329,0,690472.440376387,77990.1224556329,0
500,0,77343.8824790593,0,687001.660015081,77343.8824790593,0
501,0,76799.9819050523,0,684468.7421191,76799.9819050523,0
502,0,76473.7834362718,0,683976.877535533,76473.7834362718,0
503,0,76045.7224876235,0,682506.911783704,76045.7224876235,0
504,0,75646.2742062965,0,681290.396032985,75646.2742062965,0
505,0,74802.8753939554,0,679228.725225552,74802.8753939554,0
506,0,73917.5674539103,0,676784.563409128,73917.5674539103,0
507,0,73047.2102521397,0,674514.031540472,73047.2102521397,0
508,0,72194.7361702514,0,672506.117370588,72194.7361702514,0
509,0,71358.3711833686,0,670720.049454823,71358.3711833686,0
510,0,70558.0783235873,0,669727.160205568,70558.0783235873,0
511,0,69724.253494939,0,667592.267016917,69724.253494939,0
512,0,68839.1195533896,0,663778.475789846,68839.1195533896,0
513,0,67993.7453202428,0,660801.54889806,67993.7453202428,0
514,0,67221.6871541926,0,659633.334291359,67221.6871541926,0
515,0,66426.3948405627,0,657613.376899439,66426.3948405627,0
516,0,65647.2982080143,0,655826.825712592,65647.2982080143,0
517,0,65536.4102504228,0,654018.648902823,65536.4102504228,0
518,0,65241.6065354746,0,651737.966669013,65241.6065354746,0
519,0,64968.1332955828,0,649627.903402084,64968.1332955828,0
520,0,64727.5400568886,0,647776.754858629,64727.5400568886,0
521,0,64514.3167112756,0,646144.125518305,64514.3167112756,0
522,0,64402.7322767811,0,645295.332809018,64402.7322767811,0
523,0,64139.3854430494,0,643312.738030875,64139.3854430494,0
524,0,63655.8288245644,0,639665.88170182,63655.8288245644,0
525,0,63282.3376245915,0,636847.505253407,63282.3376245915,0
526,0,63145.0569836739,0,635821.152729986,63145.0569836739,0
527,0,62894.5224641589,0,633949.21084322,62894.5224641589,0
528,0,62673.4468402183,0,632307.310334977,62673.4468402183,0
529,0,62238.7246250163,0,631118.321622525,62238.7246250163,0
530,0,61696.0995163706,0,629184.609898239,61696.0995163706,0
531,0,61172.1255330847,0,627422.021376641,61172.1255330847,0
532,0,60673.7623695295,0,625921.688541798,60673.7623695295,0
533,0,60197.4572630687,0,624641.919612551,60197.4572630687,0
534,0,59788.7124145461,0,624165.897508976,59788.7124145461,0
535,0,59291.437717893,0,622514.746363038,59291.437717893,0
536,0,58663.880286912,0,619141.578801827,58663.880286912,0
537,0,58109.5291018714,0,616618.867539808,58109.5291018714,0
538,0,57705.5459126473,0,615940.926721058,57705.5459126473,0
539,0,57236.4433569753,0,614385.555472768,57236.4433569753,0
540,0,56790.165737422,0,613062.900760391,56790.165737422,0
541,0,56449.4244009944,0,612019.257056963,56449.4244009944,0
542,0,55992.9891403318,0,610350.806458517,55992.9891403318,0
543,0,55554.2635508644,0,608853.962724596,55554.2635508644,0
544,0,55140.5871265434,0,607622.025891567,55140.5871265434,0
545,0,54748.2235616273,0,606612.279041498,54748.2235616273,0
546,0,54425.0842018903,0,606422.111080775,54425.0842018903,0
547,0,54006.7953076357,0,605023.5195039,54006.7953076357,0
548,0,53449.5475834081,0,601856.692192668,53449.5475834081,0
549,0,52967.7624504273,0,599558.064570708,52967.7624504273,0
550,0,52642.6133287356,0,599146.820472148,52642.6133287356,0
551,0,52247.0893811742,0,597832.75516698,52247.0893811742,0
552,0,51873.8910229589,0,596753.754463881,51873.8910229589,0
553,0,51331.2419955019,0,594854.247329643,51331.2419955019,0
554,0,50727.5262664164,0,592406.675676224,50727.5262664164,0
555,0,50137.5237890742,0,590116.032948163,50137.5237890742,0
556,0,49565.1473538219,0,588060.32719882,49565.1473538219,0
557,0,49008.1232860914,0,586203.54434213,49008.1232860914,0
558,0,48492.7826016355,0,585046.68847567,48492.7826016355,0
559,0,47927.626078115,0,582888.81376635,47927.626078115,0
560,0,47289.2265423078,0,579260.252185016,47289.2265423078,0
561,0,46697.3552525505,0,576372.300587555,46697.3552525505,0
562,0,46196.2655952106,0,575078.884404187,46196.2655952106,0
563,0,45659.0632420144,0,573040.038821241,45659.0632420144,0
564,0,45137.6271630622,0,571209.893147468,45137.6271630622,0
565,0,44750.4211221483,0,569791.24749814,44750.4211221483,0
566,0,44282.040041034,0,567671.154776873,44282.040041034,0
567,0,43827.7763769909,0,565707.562312944,43827.7763769909,0
568,0,43392.7167193224,0,563980.306407136,43392.7167193224,0
569,0,42974.0541217423,0,562452.566045867,42974.0541217423,0
570,0,42605.6082680251,0,561636.481200603,42605.6082680251,0
571,0,42170.4597668243,0,559792.481605974,42170.4597668243,0
572,0,41638.1928531773,0,556440.631905722,41638.1928531773,0
573,0,41161.6554542883,0,553842.352771971,41161.6554542883,0
574,0,40797.8743034773,0,552871.362702775,40797.8743034773,0
575,0,40384.971434558,0,551134.267659493,40384.971434558,0
576,0,39989.1085504905,0,549606.914106754,39989.1085504905,0
577,0,39774.7505082148,0,548914.133929985,39774.7505082148,0
578,0,39451.4486706079,0,547523.383821927,39451.4486706079,0
579,0,39143.6399235495,0,546295.381085044,39143.6399235495,0
580,0,38858.1112210118,0,545319.753214535,38858.1112210118,0
581,0,38591.3276289396,0,544555.510603706,38591.3276289396,0
582,0,38387.817493198,0,544575.745563236,38387.817493198,0
583,0,38094.4820993109,0,543434.670805037,38094.4820993109,0
584,0,37670.8378764698,0,540595.508151614,37670.8378764698,0
585,0,37316.7595240769,0,538588.113925068,37316.7595240769,0
586,0,37107.5687052431,0,538390.077190953,37107.5687052431,0
587,0,36831.6541198595,0,537324.226173606,36831.6541198595,0
588,0,36575.4709418269,0,536482.297415542,36575.4709418269,0
589,0,36494.297219285,0,535634.502898764,36494.297219285,0
590,0,36281.2840721032,0,534061.47830401,36281.2840721032,0
591,0,36084.8685878187,0,532646.836579429,36084.8685878187,0
592,0,35913.2313581969,0,531475.807632185,35913.2313581969,0
593,0,35762.2328684104,0,530509.267594576,35762.2328684104,0
594,0,35685.1971695322,0,530292.453060409,35685.1971695322,0
595,0,35499.2700734797,0,528973.415122912,35499.2700734797,0
596,0,35155.737773983,0,526041.630739021,35155.737773983,0
597,0,34893.1827132072,0,523904.976059439,34893.1827132072,0
598,0,34801.935890287,0,523493.601483299,34801.935890287,0
599,0,34629.4572246975,0,522259.230626945,34629.4572246975,0
