id,year,type,group,portfolio,time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
,2024,in-force,onerous,1,30/11/2039,3144527.05,1001041.21,76812.59,    ,346881.47,211429.34,28881.03,556184.39,    ,307.53,    ,    ,    ,    ,    ,247592.12,4035813411
,2024,in-force,onerous,1,31/12/2039,3143081.08,1002385.34,76716.08,    ,347259.03,218506.25,28883.24,558143,    ,306.26,    ,    ,    ,    ,    ,246748.89,4017203662
,2024,in-force,onerous,1,31/01/2040,3139167.13,1002855.44,76560.78,    ,347657.65,195742.69,28862,560113.26,    ,304.89,    ,    ,    ,    ,    ,250652.8,3997438284
,2024,in-force,onerous,1,29/02/2040,3132205.29,1002252.2,76332.81,    ,348001.59,167612.21,28811.84,562029.96,    ,303.38,    ,    ,    ,    ,    ,255130.74,3976208795
,2024,in-force,onerous,1,31/03/2040,3128369.71,1002700.01,76180.38,    ,348261.45,196185.92,28790.98,563912.35,    ,302.04,    ,    ,    ,    ,    ,250359.51,3956768891
,2024,in-force,onerous,1,30/04/2040,3127340.52,1004088.22,76095.78,    ,348440.23,221872.48,28796.42,565860.06,    ,300.83,    ,    ,    ,    ,    ,246374.56,3938950542
,2024,in-force,onerous,1,31/05/2040,3128490.3,1006200.24,76063.91,    ,348537.72,241832.76,28822.26,567900,    ,299.73,    ,    ,    ,    ,    ,243586.07,3922423076
,2024,in-force,onerous,1,30/06/2040,3131844.37,1009043.83,76085.35,    ,348550.52,262050.21,28868.75,570040.1,    ,298.74,    ,    ,    ,    ,    ,240985.83,3907199426
,2024,in-force,onerous,1,31/07/2040,3128602.92,1009723.02,76150.15,    ,348479.39,194869.66,28861.35,571685.8,    ,297.42,    ,    ,    ,    ,    ,250855.05,3888441280
,2024,in-force,onerous,1,31/08/2040,3125655.87,1010478.47,76223.13,    ,348336.45,197351.01,28856.58,573245.19,    ,296.13,    ,    ,    ,    ,    ,250646.51,3869973541
,2024,in-force,onerous,1,30/09/2040,3121937.53,1010936.34,76269.7,    ,348137.37,190367.23,28843.99,574804.91,    ,294.81,    ,    ,    ,    ,    ,252026.76,3851242001
,2024,in-force,onerous,1,31/10/2040,3118849.31,1011585.34,76335.4,    ,347863.11,195916.09,28837.3,576343.98,    ,293.52,    ,    ,    ,    ,    ,251262.3,3832972939
,2024,in-force,onerous,1,30/11/2040,3116470.21,1012451.85,76422.8,    ,347503.28,202213.93,28837.3,577888.3,    ,292.28,    ,    ,    ,    ,    ,250447.12,3815206597
,2024,in-force,onerous,1,31/12/2040,3114847.74,1013551.12,76533.46,    ,347049.58,208984.21,28844.44,579448.34,    ,291.08,    ,    ,    ,    ,    ,249636.63,3797966879
,2024,in-force,onerous,1,31/01/2041,3110794.34,1013781.34,76563.91,    ,346513.01,187222.5,28827.54,581072.48,    ,289.79,    ,    ,    ,    ,    ,253590.33,3779598103
,2024,in-force,onerous,1,28/02/2041,3103738.75,1012943.49,76495.6,    ,345995.21,160328.02,28780.99,582710.62,    ,288.36,    ,    ,    ,    ,    ,258104.07,3759801261
,2024,in-force,onerous,1,31/03/2041,3099764.83,1013164.42,76526.06,    ,345459.69,187649.21,28764.35,584248.85,    ,287.09,    ,    ,    ,    ,    ,253359.85,3741732305
,2024,in-force,onerous,1,30/04/2041,3098557.18,1014333.73,76645.08,    ,344908.04,212210.49,28774.54,585790.49,    ,285.94,    ,    ,    ,    ,    ,249400.01,3725228220
,2024,in-force,onerous,1,31/05/2041,3099497.37,1016235.02,76832.61,    ,344343.66,231297.14,28805.53,587375.01,    ,284.91,    ,    ,    ,    ,    ,246633.07,3709968260
,2024,in-force,onerous,1,30/06/2041,3102610.26,1018876.56,77089.44,    ,343766.18,250629.89,28857.56,589009.64,    ,283.98,    ,    ,    ,    ,    ,244049.36,3695964964
,2024,in-force,onerous,1,31/07/2041,3099096.32,1019267.74,77325.16,    ,343164.48,185639.24,28847.19,591092.44,    ,259.9,    ,    ,    ,    ,    ,254157.67,3677624664
,2024,in-force,onerous,1,31/08/2041,3095871.46,1019745.84,77568.89,    ,342560.75,188009.35,28839.41,593104.2,    ,235.77,    ,    ,    ,    ,    ,253932.65,3659555226
,2024,in-force,onerous,1,30/09/2041,3091890.61,1019942.35,77778.03,    ,341964.16,181363.24,28823.89,595118.74,    ,212.56,    ,    ,    ,    ,    ,255273.84,3641259504
,2024,in-force,onerous,1,31/10/2041,3088526.96,1020342.6,78008.73,    ,341362.72,186654.66,28814.22,597124.55,    ,188.98,    ,    ,    ,    ,    ,254471.54,3623388880
,2024,in-force,onerous,1,30/11/2041,3085858,1020974.12,78264.22,    ,340755.65,192659.48,28811.19,599145.65,    ,164.96,    ,    ,    ,    ,    ,253606.89,3605979333
,2024,in-force,onerous,1,31/12/2041,3083930.36,1021853.5,78546.41,    ,340142.45,199114.29,28815.24,601192.43,    ,140.46,    ,    ,    ,    ,    ,252733.64,3589052177
,2024,in-force,onerous,1,31/01/2042,3079620.36,1021877.92,78727.74,    ,339550.5,178389.55,28795.46,603275.05,    ,118.39,    ,    ,    ,    ,    ,256577.12,3571122338
,2024,in-force,onerous,1,28/02/2042,3072368.56,1020850.02,78785.41,    ,338985.09,152774.39,28746.3,605336.26,    ,99.28,    ,    ,    ,    ,    ,260968.85,3551921778
,2024,in-force,onerous,1,31/03/2042,3068137.35,1020875.33,78963.07,    ,338394.13,178801.48,28726.79,607332.73,    ,77.55,    ,    ,    ,    ,    ,256163.1,3534281195
,2024,in-force,onerous,1,30/04/2042,3066617.39,1021844.92,79248.09,    ,337779.91,202200.18,28733.89,609362.86,    ,53.48,    ,    ,    ,    ,    ,252144.95,3518054065
,2024,in-force,onerous,1,31/05/2042,3067202.26,1023544.83,79615.71,    ,337147.39,220384.42,28761.62,611460.55,    ,27.64,    ,    ,    ,    ,    ,249318.31,3502952428
,2024,in-force,onerous,1,30/06/2042,3069915.94,1025983.53,80066.88,    ,336496.06,238803.34,28810.2,613634.06,    ,    ,    ,    ,    ,    ,    ,246679,3488987290
,2024,in-force,onerous,1,31/07/2042,3066776,1025916.99,80307.19,    ,335922.92,176217.08,28761.66,615392.11,    ,    ,    ,    ,    ,    ,    ,256945.81,3472264012
,2024,in-force,onerous,1,31/08/2042,3063922.21,1025924.33,80555.81,    ,335347.94,178473.62,28715.61,617071.22,    ,    ,    ,    ,    ,    ,    ,256722.16,3455797968
,2024,in-force,onerous,1,30/09/2042,3060302.75,1025653.29,80768.4,    ,334779.13,172171.82,28663.38,618764.41,    ,    ,    ,    ,    ,    ,    ,258043.98,3439092973
,2024,in-force,onerous,1,31/10/2042,3057301.42,1025568.34,81003.41,    ,334206.01,177200.19,28616.39,620438,    ,    ,    ,    ,    ,    ,    ,257252.74,3422799414
,2024,in-force,onerous,1,30/11/2042,3054996.09,1025695.52,81264.18,    ,333627.89,182905.44,28575.27,622116.48,    ,    ,    ,    ,    ,    ,    ,256405.82,3406953322
,2024,in-force,onerous,1,31/12/2042,3053433.56,1026050.43,81552.71,    ,333044.32,189037.58,28540.42,623810.08,    ,    ,    ,    ,    ,    ,    ,255556.49,3391576095
,2024,in-force,onerous,1,31/01/2043,3049466.84,1025578.73,81736.24,    ,332479.27,169370.54,28485.89,625597.85,    ,    ,    ,    ,    ,    ,    ,259354.4,3375185296
,2024,in-force,onerous,1,28/02/2043,3042532.44,1024093.36,81791.06,    ,331937.39,145060.48,28407.02,627436.71,    ,    ,    ,    ,    ,    ,    ,263674.05,3357513438
,2024,in-force,onerous,1,31/03/2043,3038637.38,1023608.51,81970.75,    ,331373.12,169766.73,28353.35,629153.77,    ,    ,    ,    ,    ,    ,    ,258923.78,3341386500
,2024,in-force,onerous,1,30/04/2043,3037469.82,1024018.31,82262.16,    ,330788.42,191978.55,28322.29,630851.36,    ,    ,    ,    ,    ,    ,    ,254972,3326658334
,2024,in-force,onerous,1,31/05/2043,3038418.69,1025116.7,82639.5,    ,330187.61,209241.22,28308.83,632576.29,    ,    ,    ,    ,    ,    ,    ,252213.54,3313041592
,2024,in-force,onerous,1,30/06/2043,3041508.07,1026910.54,83103.77,    ,329570.22,226726.69,28313.15,634336.6,    ,    ,    ,    ,    ,    ,    ,249655.87,3300547379
,2024,in-force,onerous,1,31/07/2043,3038517.61,1028222.57,83310.19,    ,329070.24,166616.32,28302.69,636607.44,    ,    ,    ,    ,    ,    ,    ,259868.35,3284726174
,2024,in-force,onerous,1,31/08/2043,3035811.94,1029629.47,83525.22,    ,328569.08,168756.6,28294.8,638796.63,    ,    ,    ,    ,    ,    ,    ,259494.17,3269147580
,2024,in-force,onerous,1,30/09/2043,3032339.31,1030708.56,83704.41,    ,328071.55,162804.83,28279.23,640985.9,    ,    ,    ,    ,    ,    ,    ,260637.54,3253341487
,2024,in-force,onerous,1,31/10/2043,3029483.13,1032016.75,83906.36,    ,327571.35,167564.95,28269.47,643159.48,    ,    ,    ,    ,    ,    ,    ,259704.2,3237924168
,2024,in-force,onerous,1,30/11/2043,3027321.21,1033585.79,84134.39,    ,327068.06,172964.85,28266.28,645342.46,    ,    ,    ,    ,    ,    ,    ,258715.67,3222929760
,2024,in-force,onerous,1,31/12/2043,3025900.34,1035434.9,84390.51,    ,326561.4,178768.17,28270.13,647545.65,    ,    ,    ,    ,    ,    ,    ,257724.14,3208378530
,2024,in-force,onerous,1,31/01/2044,3022073.95,1036295.54,84541.66,    ,326065.77,160177.72,28250.34,649809.77,    ,    ,    ,    ,    ,    ,    ,261297.35,3192865905
,2024,in-force,onerous,1,29/02/2044,3015278.83,1035940.6,84564.13,    ,325562.32,137196.27,28201.44,652087.27,    ,    ,    ,    ,    ,    ,    ,265384.55,3176138566
,2024,in-force,onerous,1,31/03/2044,3011521.34,1036785.74,84712.02,    ,325021.02,160557.71,28181.93,654277.59,    ,    ,    ,    ,    ,    ,    ,260566.37,3160874175
,2024,in-force,onerous,1,30/04/2044,3010489.62,1038706.04,84972.12,    ,324443.56,181561.07,28188.81,656474.87,    ,    ,    ,    ,    ,    ,    ,256539.49,3146934160
,2024,in-force,onerous,1,31/05/2044,3011572.71,1041456.03,85318.59,    ,323831.86,197885.33,28216.12,658717.52,    ,    ,    ,    ,    ,    ,    ,253691.28,3134046183
,2024,in-force,onerous,1,30/06/2044,3014794.63,1045045.35,85752.38,    ,323184.78,214420.29,28264.1,661013.83,    ,    ,    ,    ,    ,    ,    ,251046.44,3122220705
,2024,in-force,onerous,1,31/07/2044,3011533.82,1045797.07,85577.13,    ,322480.44,156714.44,28240.66,663061.45,    ,    ,    ,    ,    ,    ,    ,261317.88,3106825817
,2024,in-force,onerous,1,31/08/2044,3008554.15,1046635.87,85411.28,    ,321750.44,158735.57,28219.79,665045.49,    ,    ,    ,    ,    ,    ,    ,260949.11,3091659475
,2024,in-force,onerous,1,30/09/2044,3004821.31,1047155.16,85225.99,    ,321005.11,153144.62,28191.77,667056.02,    ,    ,    ,    ,    ,    ,    ,262058.64,3076294871
,2024,in-force,onerous,1,31/10/2044,3001695.33,1047889.42,85059.17,    ,320232.16,157629.34,28169.39,669048.6,    ,    ,    ,    ,    ,    ,    ,261149.64,3061291353
,2024,in-force,onerous,1,30/11/2044,2999252.94,1048868.43,84912.94,    ,319428.07,162715.67,28153.36,671042.72,    ,    ,    ,    ,    ,    ,    ,260196.78,3046679826
,2024,in-force,onerous,1,31/12/2044,2997540.2,1050109.92,84788.59,    ,318590.08,168181.31,28144.13,673046.98,    ,    ,    ,    ,    ,    ,    ,259251.99,3032478605
,2024,in-force,onerous,1,31/01/2045,2993464.89,1050402.36,84599.81,    ,317738.13,150699.33,28112.66,675156.89,    ,    ,    ,    ,    ,    ,    ,262751.07,3017412643
,2024,in-force,onerous,1,28/02/2045,2986473.78,1049529.15,84331.11,    ,316903.5,129085.92,28053.72,677334.64,    ,    ,    ,    ,    ,    ,    ,266727.79,3001251969
,2024,in-force,onerous,1,31/03/2045,2982469.8,1049811.26,84147.12,    ,316046.81,151063.93,28022.78,679376.35,    ,    ,    ,    ,    ,    ,    ,262030.71,2986427146
,2024,in-force,onerous,1,30/04/2045,2981146.17,1051128.09,84039.32,    ,315169.91,170823.97,28016.96,681380.06,    ,    ,    ,    ,    ,    ,    ,258120.81,2972812269
,2024,in-force,onerous,1,31/05/2045,2981902.05,1053243.41,83990.97,    ,314276.8,186182.7,28030.62,683395.33,    ,    ,    ,    ,    ,    ,    ,255371.26,2960160012
,2024,in-force,onerous,1,30/06/2045,2984760.7,1056166.15,84002.71,    ,313367.06,201739.53,28064,685430.57,    ,    ,    ,    ,    ,    ,    ,252829.94,2948479769
,2024,in-force,onerous,1,31/07/2045,2981732.78,1056921.19,84173.92,    ,312503.77,146719.48,28045.22,687692.05,    ,    ,    ,    ,    ,    ,    ,263009.11,2934195690
,2024,in-force,onerous,1,31/08/2045,2978983.96,1057766.36,84354,    ,311637.67,148619.19,28029,689886.11,    ,    ,    ,    ,    ,    ,    ,262588.29,2920127664
,2024,in-force,onerous,1,30/09/2045,2975476.31,1058286.64,84499.62,    ,310776,143391.35,28005.44,692104.8,    ,    ,    ,    ,    ,    ,    ,263593.6,2905860082
,2024,in-force,onerous,1,31/10/2045,2972574.84,1059028.89,84667.91,    ,309909.33,147596.77,27987.54,694302.82,    ,    ,    ,    ,    ,    ,    ,262640.5,2891937782
,2024,in-force,onerous,1,30/11/2045,2970356.45,1060024.03,84862.11,    ,309037.04,152365.18,27976.06,696499.4,    ,    ,    ,    ,    ,    ,    ,261643.88,2878390899
,2024,in-force,onerous,1,31/12/2045,2968867.34,1061290.65,85084.18,    ,308158.75,157488.46,27971.41,698703.19,    ,    ,    ,    ,    ,    ,    ,260653.72,2865237316
,2024,in-force,onerous,1,31/01/2046,2965003.87,1061586.56,85204.32,    ,307296.1,141124.67,27944.04,701013.1,    ,    ,    ,    ,    ,    ,    ,263955.78,2851235322
,2024,in-force,onerous,1,28/02/2046,2958210.96,1060690.12,85199.35,    ,306453.27,120891.68,27888.64,703393.22,    ,    ,    ,    ,    ,    ,    ,267704.53,2836161075
,2024,in-force,onerous,1,31/03/2046,2954413.6,1060973.5,85317.15,    ,305589.21,141472.22,27861.67,705631.08,    ,    ,    ,    ,    ,    ,    ,263058.21,2822381831
,2024,in-force,onerous,1,30/04/2046,2953303.78,1062313.27,85544.85,    ,304705.88,159976.14,27860.21,707823.11,    ,    ,    ,    ,    ,    ,    ,259190.91,2809774948
,2024,in-force,onerous,1,31/05/2046,2954278.17,1064467.8,85857.22,    ,303807.18,174359.09,27878.54,710020.37,    ,    ,    ,    ,    ,    ,    ,256460.62,2798099535
,2024,in-force,onerous,1,30/06/2046,2957359.89,1067446.1,86255.23,    ,302892.72,188927.34,27916.86,712231.96,    ,    ,    ,    ,    ,    ,    ,253943.77,2787364732
,2024,in-force,onerous,1,31/07/2046,2953880.85,1068581.12,86418.66,    ,302014.72,136446.31,27893.32,713921.02,    ,    ,    ,    ,    ,    ,    ,263915.71,2773795056
,2024,in-force,onerous,1,31/08/2046,2950676.64,1069812.05,86591,    ,301134.11,138222.27,27872.29,715536.29,    ,    ,    ,    ,    ,    ,    ,263346.95,2760428728
,2024,in-force,onerous,1,30/09/2046,2946735.44,1070698.03,86728.06,    ,300258.33,133367.72,27844.07,717195.57,    ,    ,    ,    ,    ,    ,    ,264151.16,2746874151
,2024,in-force,onerous,1,31/10/2046,2943389.28,1071819.92,86888.11,    ,299377.68,137287.86,27821.4,718809.03,    ,    ,    ,    ,    ,    ,    ,263075.6,2733644743
,2024,in-force,onerous,1,30/11/2046,2940712.89,1073210.62,87074.44,    ,298491.52,141731.51,27805.02,720393.95,    ,    ,    ,    ,    ,    ,    ,261962.71,2720768887
,2024,in-force,onerous,1,31/12/2046,2938751.04,1074889.97,87289.05,    ,297599.45,146505.1,27795.34,721957.92,    ,    ,    ,    ,    ,    ,    ,260860.44,2708263404
,2024,in-force,onerous,1,31/01/2047,2934475.51,1075538.47,87399.61,    ,296723.69,131288.73,27763.42,723705.24,    ,    ,    ,    ,    ,    ,    ,263883.3,2694958282
,2024,in-force,onerous,1,28/02/2047,2927345.17,1074920.39,87382.54,    ,295868.59,112472.19,27704.06,725620.35,    ,    ,    ,    ,    ,    ,    ,267328.79,2680642773
,2024,in-force,onerous,1,31/03/2047,2923141.04,1075555.3,87490.56,    ,294992.04,131620.71,27672.57,727290.53,    ,    ,    ,    ,    ,    ,    ,262708.49,2667547567
,2024,in-force,onerous,1,30/04/2047,2921562.07,1077312.44,87710.51,    ,294095.66,148837.46,27666.06,728820.8,    ,    ,    ,    ,    ,    ,    ,258848.58,2655556939
,2024,in-force,onerous,1,31/05/2047,2922019.18,1079935.47,88016.65,    ,293183.4,162220.6,27678.92,730281.78,    ,    ,    ,    ,    ,    ,    ,256091.29,2644443771
,2024,in-force,onerous,1,30/06/2047,2924534.67,1083434.23,88409.95,    ,292254.84,175775.85,27711.37,731681.4,    ,    ,    ,    ,    ,    ,    ,253547.9,2634216572
,2024,in-force,onerous,1,31/07/2047,2920641.27,1083270.53,88545.09,    ,291325.78,126150.58,27670.94,734135.3,    ,    ,    ,    ,    ,    ,    ,263284.14,2621291715
,2024,in-force,onerous,1,31/08/2047,2917017.22,1083188.29,88689.54,    ,290393.64,127801.52,27632.96,736517,    ,    ,    ,    ,    ,    ,    ,262647.42,2608558518
,2024,in-force,onerous,1,30/09/2047,2912676.19,1082795.46,88799.06,    ,289467.71,123320.25,27588.5,738916.63,    ,    ,    ,    ,    ,    ,    ,263318.16,2595649166
,2024,in-force,onerous,1,31/10/2047,2908917.38,1082608.98,88931.94,    ,288535.83,126953.11,27549.31,741280.05,    ,    ,    ,    ,    ,    ,    ,262197.64,2583045922
,2024,in-force,onerous,1,30/11/2047,2905813.58,1082657.75,89091.47,    ,287597.24,131069.76,27516.06,743626.43,    ,    ,    ,    ,    ,    ,    ,261045.97,2570775416
,2024,in-force,onerous,1,31/12/2047,2903408.35,1082958.98,89279.65,    ,286651.46,135491.18,27489.13,745964.43,    ,    ,    ,    ,    ,    ,    ,259909.14,2558853414
,2024,in-force,onerous,1,31/01/2048,2898748.51,1082339.18,89364.1,    ,285726.29,121424.59,27441.83,748420.54,    ,    ,    ,    ,    ,    ,    ,262698.43,2546180964
,2024,in-force,onerous,1,29/02/2048,2891306.88,1080590.52,89321.24,    ,284827.12,104027.7,27369.38,750966.1,    ,    ,    ,    ,    ,    ,    ,265873.72,2532560249
,2024,in-force,onerous,1,31/03/2048,2886721.59,1079954.94,89403.84,    ,283901.18,121739.32,27322.77,753339.76,    ,    ,    ,    ,    ,    ,    ,261363.92,2520086567
,2024,in-force,onerous,1,30/04/2048,2884698.23,1080314.23,89598.74,    ,282950.91,137664.3,27299.34,755638.56,    ,    ,    ,    ,    ,    ,    ,257596.75,2508651070
,2024,in-force,onerous,1,31/05/2048,2884661.68,1081438.69,89880.2,    ,281981.44,150043.78,27293.91,757918.15,    ,    ,    ,    ,    ,    ,    ,254894.88,2498040303
,2024,in-force,onerous,1,30/06/2048,2886633.28,1083335.72,90249.17,    ,280992.36,162582.05,27306.66,760188.09,    ,    ,    ,    ,    ,    ,    ,252409.33,2488262153
,2024,in-force,onerous,1,31/07/2048,2881677.91,1081413.98,90396.65,    ,279971.51,115975.71,27285.64,761417.33,    ,    ,    ,    ,    ,    ,    ,261872.01,2475617744
,2024,in-force,onerous,1,31/08/2048,2876989.17,1079553.36,90553.34,    ,278947.68,117500.98,27267.08,762538.99,    ,    ,    ,    ,    ,    ,    ,261231.34,2463153302
,2024,in-force,onerous,1,30/09/2048,2871634.74,1077430.04,90673.36,    ,277934.04,113386.97,27241.25,763717.07,    ,    ,    ,    ,    ,    ,    ,261828.72,2450538241
,2024,in-force,onerous,1,31/10/2048,2866840.81,1075471.66,90817.18,    ,276913.54,116734.04,27220.96,764821.75,    ,    ,    ,    ,    ,    ,    ,260736.17,2438205906
,2024,in-force,onerous,1,30/11/2048,2862675.76,1073701.55,90988.24,    ,275885.19,120525.74,27206.93,765868.69,    ,    ,    ,    ,    ,    ,    ,259623.67,2426180137
,2024,in-force,onerous,1,31/12/2048,2859180.45,1072133.29,91188.57,    ,274848.42,124597.45,27199.59,766863.99,    ,    ,    ,    ,    ,    ,    ,258535.07,2414475007
,2024,in-force,onerous,1,31/01/2049,2853565.66,1069797.54,91280.9,    ,273842.51,111666.75,27169.85,768113.37,    ,    ,    ,    ,    ,    ,    ,261153.01,2402102917
,2024,in-force,onerous,1,28/02/2049,2845333.87,1066525.31,91240.79,    ,272875.04,95672.84,27112.53,769624.31,    ,    ,    ,    ,    ,    ,    ,264113.36,2388886197
,2024,in-force,onerous,1,31/03/2049,2839810.15,1064170.52,91330.51,    ,271871.51,111962.82,27083.15,770792.5,    ,    ,    ,    ,    ,    ,    ,259813.87,2376707770
,2024,in-force,onerous,1,30/04/2049,2836716.09,1062632.44,91536.35,    ,270835.3,126609.74,27078.84,771724.46,    ,    ,    ,    ,    ,    ,    ,256247.29,2365469599
,2024,in-force,onerous,1,31/05/2049,2835508.2,1061718.69,91831.55,    ,269773.56,137996.17,27093.93,772506.95,    ,    ,    ,    ,    ,    ,    ,253714.66,2354979669
,2024,in-force,onerous,1,30/06/2049,2836206.33,1061433.22,92217.08,    ,268685.66,149528.33,27128.64,773146.15,    ,    ,    ,    ,    ,    ,    ,251411.16,2345244895
,2024,in-force,onerous,1,31/07/2049,2832138.71,1062269.73,92184.67,    ,267748.99,105795.47,27075.2,774616.07,    ,    ,    ,    ,    ,    ,    ,260549.59,2333247904
,2024,in-force,onerous,1,31/08/2049,2828335.6,1063207.38,92162.11,    ,266810.72,107195.69,27024.2,776000.24,    ,    ,    ,    ,    ,    ,    ,259853,2321421027
,2024,in-force,onerous,1,30/09/2049,2823837.46,1063787.05,92110.21,    ,265880.57,103449.18,26967.33,777446.97,    ,    ,    ,    ,    ,    ,    ,260310.45,2309453418
,2024,in-force,onerous,1,31/10/2049,2819906.92,1064613.77,92080.57,    ,264945.8,106511.47,26915.53,778829.65,    ,    ,    ,    ,    ,    ,    ,259178.8,2297752539
,2024,in-force,onerous,1,30/11/2049,2816614.68,1065721.71,92076.08,    ,264005.61,109979.33,26869.41,780161.35,    ,    ,    ,    ,    ,    ,    ,258029.28,2286340782
,2024,in-force,onerous,1,31/12/2049,2814002.97,1067131.44,92098.47,    ,263059.47,113702.56,26829.32,781447.65,    ,    ,    ,    ,    ,    ,    ,256903.39,2275231359
,2024,in-force,onerous,1,31/01/2050,2809200.75,1067468.75,92030.52,    ,262136.48,101907.07,26770.45,782971.2,    ,    ,    ,    ,    ,    ,    ,259244.58,2263495659
,2024,in-force,onerous,1,28/02/2050,2801695.87,1066488.6,91851.32,    ,261242.24,87315.34,26688.35,784737.23,    ,    ,    ,    ,    ,    ,    ,261885.76,2250966678
,2024,in-force,onerous,1,31/03/2050,2796970.01,1066815.32,91784.72,    ,260321.41,102185.79,26630.43,786188.22,    ,    ,    ,    ,    ,    ,    ,257716.77,2239414887
,2024,in-force,onerous,1,30/04/2050,2794736.44,1068312.21,91819.02,    ,259376.44,115556.53,26594.22,787427.08,    ,    ,    ,    ,    ,    ,    ,254250.77,2228748027
,2024,in-force,onerous,1,31/05/2050,2794435.63,1070711.87,91931.39,    ,258412.62,125951.38,26574.87,788537.77,    ,    ,    ,    ,    ,    ,    ,251765.83,2218785487
,2024,in-force,onerous,1,30/06/2050,2796087.9,1074024.18,92122.64,    ,257429.42,136478.86,26572.57,789528.2,    ,    ,    ,    ,    ,    ,    ,249504.6,2209533713
,2024,in-force,onerous,1,31/07/2050,2791088.04,1075047.08,91587.67,    ,256477.32,95419.87,26557.91,790623.17,    ,    ,    ,    ,    ,    ,    ,258241.46,2197459584
,2024,in-force,onerous,1,31/08/2050,2786348.44,1076174.09,91061.45,    ,255523.48,96695.35,26545.7,791605.9,    ,    ,    ,    ,    ,    ,    ,257418.85,2185544694
,2024,in-force,onerous,1,30/09/2050,2780959.6,1076928.75,90527.14,    ,254578.78,93324.74,26526.05,792647.35,    ,    ,    ,    ,    ,    ,    ,257668.84,2173527893
,2024,in-force,onerous,1,31/10/2050,2776118.7,1077938.95,90006.87,    ,253628.97,96099.5,26511.98,793600.34,    ,    ,    ,    ,    ,    ,    ,256449.81,2161751206
,2024,in-force,onerous,1,30/11/2050,2771892.28,1079240.16,89501.82,    ,252673.16,99239.94,26504.23,794477.94,    ,    ,    ,    ,    ,    ,    ,255221.3,2150233277
,2024,in-force,onerous,1,31/12/2050,2768320.09,1080853.72,89012.67,    ,251710.75,102610.48,26503.24,795285.47,    ,    ,    ,    ,    ,    ,    ,254021.8,2138985036
,2024,in-force,onerous,1,31/01/2051,2762679.47,1081353.58,88489.06,    ,250774.33,91970.59,26479.42,796371.07,    ,    ,    ,    ,    ,    ,    ,256031.79,2127226607
,2024,in-force,onerous,1,28/02/2051,2754485.29,1080485.47,87922.08,    ,249870.14,78805.76,26427.49,797756.16,    ,    ,    ,    ,    ,    ,    ,258304.8,2114817737
,2024,in-force,onerous,1,31/03/2051,2748935.77,1080972.79,87407.88,    ,248936.36,92233.72,26403.94,798757.68,    ,    ,    ,    ,    ,    ,    ,254272.46,2103245010
,2024,in-force,onerous,1,30/04/2051,2745758.51,1082673.68,86941.29,    ,247975.8,104307.46,26405.83,799476.83,    ,    ,    ,    ,    ,    ,    ,250913.29,2092430704
,2024,in-force,onerous,1,31/05/2051,2744422.67,1085310.64,86512.35,    ,246994.43,113694.46,26427.39,800006.59,    ,    ,    ,    ,    ,    ,    ,248481.99,2082222921
,2024,in-force,onerous,1,30/06/2051,2744947.26,1088893.9,86121.3,    ,245991.72,123200.47,26468.84,800352.31,    ,    ,    ,    ,    ,    ,    ,246275.3,2072626864
,2024,in-force,onerous,1,31/07/2051,2740519.43,1089867.17,86234.5,    ,245110.92,85175.65,26420.57,801112.97,    ,    ,    ,    ,    ,    ,    ,254594.51,2061909999
,2024,in-force,onerous,1,31/08/2051,2736346.68,1090946.13,86356.99,    ,244229.11,86325,26374.71,801785.68,    ,    ,    ,    ,    ,    ,    ,253753.6,2051343415
,2024,in-force,onerous,1,30/09/2051,2731505.68,1091646.81,86445.19,    ,243354.59,83323.38,26322.83,802538.66,    ,    ,    ,    ,    ,    ,    ,253886.9,2040652498
,2024,in-force,onerous,1,31/10/2051,2727212.03,1092607.08,86556.54,    ,242476.58,85811.3,26276.04,803199.77,    ,    ,    ,    ,    ,    ,    ,252675.86,2030197281
,2024,in-force,onerous,1,30/11/2051,2723533.67,1093862.93,86694.29,    ,241594.43,88625.53,26234.96,803776.83,    ,    ,    ,    ,    ,    ,    ,251462.33,2019997506
,2024,in-force,onerous,1,31/12/2051,2720511.07,1095436.02,86860.37,    ,240707.71,91644.98,26199.95,804272.9,    ,    ,    ,    ,    ,    ,    ,250282.28,2010064797
,2024,in-force,onerous,1,31/01/2052,2715381.95,1095877.73,86924.31,    ,239841.16,82145.95,26145.77,805077.52,    ,    ,    ,    ,    ,    ,    ,252024.79,1999578763
,2024,in-force,onerous,1,29/02/2052,2707654.59,1094929.96,86862.88,    ,238999.55,70390.54,26067.93,806220.8,    ,    ,    ,    ,    ,    ,    ,253978.01,1988392094
,2024,in-force,onerous,1,31/03/2052,2702603.7,1095359.33,86925.33,    ,238135.9,82391.04,26014.61,806942.79,    ,    ,    ,    ,    ,    ,    ,250171.82,1978069097
,2024,in-force,onerous,1,30/04/2052,2699952.32,1097021.54,87098.6,    ,237252.25,93181.24,25983.29,807348.22,    ,    ,    ,    ,    ,    ,    ,247011.18,1968528018
