"Month","Total_Premiums","Total_Acq","Total_Ren","Total_Claims","Total_Commission"
395,20084140.2651543,0,-96183.6061937593,12048130.0521128,-96183.6061937593
396,20029325.5253857,0,-86317.2255799919,12047109.67337,-86317.2255799919
397,19974939.580789,0,-97968.0499803936,12033464.4095512,-97968.0499803936
398,19909503.5809296,0,-196969.791109641,12007610.1095648,-196969.791109641
399,19848164.5138546,0,-123196.013609453,11995705.0803974,-123196.013609453
400,19795263.9154006,0,-162821.929528973,11987576.750991,-162821.929528973
401,19765760.8031813,0,-239328.982127478,11998577.4597406,-239328.982127478
402,19713172.2169267,0,-197464.665222047,12004615.3000189,-197464.665222047
403,19664790.394707,0,-270554.90753766,11997958.1462096,-270554.90753766
404,19556468.4318577,0,-108985.458666506,11950788.0505602,-108985.458666506
405,19475781.5602161,0,-218006.568332151,11923135.1610518,-218006.568332151
406,19435523.0790282,0,-129137.165990365,11925470.6112195,-129137.165990365
407,19386274.8335346,0,-155071.455998507,11920807.9205089,-155071.455998507
408,19337546.7296685,0,-187538.693626489,11921596.3962021,-187538.693626489
409,19265453.7182862,0,-147830.11032612,11894732.1770774,-147830.11032612
410,19213585.2482638,0,-263436.187690016,11878796.3119281,-263436.187690016
411,19153301.8561474,0,-180778.683138239,11850081.2725875,-180778.683138239
412,19081507.817124,0,-195119.628641952,11836480.107486,-195119.628641952
413,19039681.0177612,0,-309156.748815914,11840202.9033706,-309156.748815914
414,18992616.7696548,0,-256283.746277912,11857999.0367728,-256283.746277912
415,18944621.8392139,0,-310545.805524366,11857955.8816582,-310545.805524366
416,18844216.9466773,0,-156948.080389591,11809875.1341248,-156948.080389591
417,18760145.4055926,0,-261361.64717366,11781711.2812653,-261361.64717366
418,18714403.039122,0,-191737.319479002,11783506.4695951,-191737.319479002
419,18665101.0947302,0,-214779.795066477,11775828.0363913,-214779.795066477
420,18622889.9630842,0,-223558.644703932,11767367.0174502,-223558.644703932
421,18554304.5279822,0,-212226.514221049,11741944.2579378,-212226.514221049
422,18457704.9524609,0,-240501.338315684,11704121.9615056,-240501.338315684
423,18397533.7583452,0,-231218.08206924,11682439.2008825,-231218.08206924
424,18338428.7862976,0,-264250.56983196,11672779.5671804,-264250.56983196
425,18300826.6467224,0,-373317.45313519,11680048.0346054,-373317.45313519
426,18255311.8200194,0,-306850.333780412,11690637.9598727,-306850.333780412
427,18214488.3828919,0,-350067.24250948,11692291.2112145,-350067.24250948
428,18108551.5253395,0,-183846.27669111,11638972.2724735,-183846.27669111
429,18003396.822193,0,-244947.197174177,11601394.5588135,-244947.197174177
430,17963916.7036341,0,-250559.409590051,11595460.2294025,-250559.409590051
431,17910373.3567283,0,-268989.897093738,11586879.1698864,-268989.897093738
432,17864108.5083105,0,-271171.817633279,11580849.966598,-271171.817633279
433,17805791.6551927,0,-258013.799615425,11562623.6715899,-258013.799615425
434,17757408.5193405,0,-297402.619752056,11545842.9282659,-297402.619752056
435,17696388.8307116,0,-279183.2354149,11526137.1926377,-279183.2354149
436,17626253.8324657,0,-279521.401553582,11494609.3278046,-279521.401553582
437,17587838.292039,0,-435525.754792203,11493955.2803885,-435525.754792203
438,17534534.758178,0,-326255.741754452,11503926.5499881,-326255.741754452
439,17495435.3098973,0,-391226.250155644,11497811.9741767,-391226.250155644
440,17396788.5219262,0,-207288.807524182,11443259.4845839,-207288.807524182
441,17323011.5928406,0,-289576.983778081,11421094.5442056,-289576.983778081
442,17291423.472081,0,-314148.259648994,11431313.9335847,-314148.259648994
443,17222419.0806269,0,-297256.09096051,11400748.6468727,-297256.09096051
444,17187561.869951,0,-331457.128814261,11391998.6552322,-331457.128814261
445,17125673.0381886,0,-289825.868680633,11364284.154617,-289825.868680633
446,17066150.3498426,0,-360987.440172725,11338731.7727089,-360987.440172725
447,17011480.8488094,0,-319749.013321531,11321092.8188936,-319749.013321531
448,16952861.3307951,0,-329403.768415237,11306891.9278624,-329403.768415237
449,16915274.9670414,0,-480085.582181393,11309417.4125726,-480085.582181393
450,16857986.3261894,0,-334377.703680753,11305494.1542545,-334377.703680753
451,16809003.7796843,0,-463642.443598776,11288733.5958068,-463642.443598776
452,16706855.5814581,0,-227558.441019844,11237808.1008219,-227558.441019844
453,16633827.3327941,0,-313153.167431661,11207669.5554196,-313153.167431661
454,16596583.1471855,0,-374752.334904839,11209411.5744742,-374752.334904839
455,16538135.3677445,0,-336801.04701058,11184919.0957183,-336801.04701058
456,16486928.5038003,0,-339646.146020426,11173020.2701212,-339646.146020426
457,16407772.1683144,0,-318903.926160914,11135667.6600748,-318903.926160914
458,16347762.878289,0,-399284.547816954,11108918.3500791,-399284.547816954
459,16291364.9725277,0,-362566.039954018,11085414.0691038,-362566.039954018
460,16232112.1215607,0,-357839.593064988,11069348.2413872,-357839.593064988
461,16206390.9498826,0,-534174.501476017,11073960.7103533,-534174.501476017
462,16155464.5183649,0,-370707.981308602,11069305.7098145,-370707.981308602
463,16120118.9435855,0,-508003.438659402,11066502.3084311,-508003.438659402
464,16023275.9817465,0,-244184.970517406,11015478.529329,-244184.970517406
465,15916254.0896467,0,-293765.378394001,10969006.269882,-293765.378394001
466,15882640.5991313,0,-414374.068642959,10974310.5261037,-414374.068642959
467,15825638.6076781,0,-377462.764880977,10956182.7845296,-377462.764880977
468,15771573.3528324,0,-381527.012528982,10943824.7954172,-381527.012528982
469,15708674.3207728,0,-323950.275005397,10915411.1406816,-323950.275005397
470,15648048.7840641,0,-431798.766799864,10891161.6294026,-431798.766799864
471,15596543.030757,0,-411935.498199395,10875036.4185691,-411935.498199395
472,15534497.5623128,0,-402763.268755885,10854545.2278337,-402763.268755885
473,15502449.792814,0,-593346.033648739,10855635.3273873,-593346.033648739
474,15467763.068902,0,-424440.097840814,10855952.1150158,-424440.097840814
475,15399225.5126475,0,-486950.82653866,10828490.025978,-486950.82653866
476,15286524.1754152,0,-237696.56535375,10768565.5286715,-237696.56535375
477,15196798.9692364,0,-320924.356115545,10710386.6581213,-320924.356115545
478,15163995.7404902,0,-460315.350000324,10714699.0248809,-460315.350000324
479,15113850.7230975,0,-406462.642039548,10699302.5859122,-406462.642039548
480,15060301.6296425,0,-377936.127014828,10682973.7074333,-377936.127014828
481,14999385.8731802,0,-352762.023451913,10653109.3808723,-352762.023451913
482,14948971.4063548,0,-469588.262857811,10630532.869944,-469588.262857811
483,14904154.4598986,0,-439079.192489547,10612914.7235808,-439079.192489547
484,14848612.3945671,0,-411259.846209937,10595144.9209547,-411259.846209937
485,14824677.3423175,0,-624953.21929093,10596884.2745576,-624953.21929093
486,14785857.1167354,0,-456576.693051489,10601685.6019882,-456576.693051489
487,14732040.2215319,0,-500980.732858483,10585973.7679345,-500980.732858483
488,14636566.6150708,0,-250421.799328106,10529831.3371978,-250421.799328106
489,14557316.6972069,0,-333154.821035924,10495223.7351462,-333154.821035924
490,14522984.8255181,0,-490738.351813805,10500820.9154271,-490738.351813805
491,14484431.2511961,0,-445879.2048169,10486178.8226851,-445879.2048169
492,14443243.9676955,0,-410188.819829931,10448639.5897751,-410188.819829931
493,14393089.0225742,0,-377619.190011317,10423874.2718198,-377619.190011317
494,14349087.5567155,0,-507770.467217789,10405147.0247243,-507770.467217789
495,14293620.3689359,0,-454569.967083799,10378790.8966409,-454569.967083799
496,14247191.1459943,0,-434860.66967759,10364282.9588624,-434860.66967759
497,14210383.5367827,0,-637217.369699797,10359733.6230377,-637217.369699797
498,14173508.9595023,0,-484090.387071998,10366141.7783067,-484090.387071998
499,14122327.9083693,0,-525360.038626089,10355989.9406041,-525360.038626089
500,14027046.2721402,0,-265303.461877959,10303387.1779716,-265303.461877959
501,13948821.6831998,0,-347877.370225446,10265977.5750803,-347877.370225446
502,13913590.8331984,0,-516934.629937845,10260278.8974233,-516934.629937845
503,13859942.8617766,0,-458001.201832198,10232986.7267283,-458001.201832198
504,13820091.1206194,0,-446890.153171279,10211827.5541825,-446890.153171279
505,13764594.6415601,0,-392321.128470147,10173649.55772,-392321.128470147
506,13708749.406414,0,-523671.052865391,10140815.5566544,-523671.052865391
507,13666187.8065168,0,-486069.788525219,10120968.612018,-486069.788525219
508,13618340.973249,0,-467145.548245844,10106758.0928292,-467145.548245844
509,13576476.3948288,0,-644088.316415913,10098385.487762,-644088.316415913
510,13544874.056003,0,-522556.205172035,10103498.0005098,-522556.205172035
511,13498389.3422259,0,-537006.063152722,10088227.9802156,-537006.063152722
512,13410347.2257018,0,-278651.181347372,10026026.8156311,-278651.181347372
513,13336144.9872496,0,-363838.238343573,9989944.25853943,-363838.238343573
514,13305976.1457413,0,-541903.184103528,9993788.10496419,-541903.184103528
515,13260699.2991012,0,-446047.090285141,9971717.79201018,-446047.090285141
516,13222423.4210868,0,-473354.996926626,9958061.40881385,-473354.996926626
517,13164703.4754766,0,-411090.362064109,9925806.78763592,-411090.362064109
518,13111507.6147253,0,-546733.930238698,9900111.37251723,-546733.930238698
519,13057475.432648,0,-488750.227427698,9878684.35579888,-488750.227427698
520,13009161.2571431,0,-491958.818532309,9861240.03982228,-491958.818532309
521,12981275.6664885,0,-660909.518629984,9864236.58893513,-660909.518629984
522,12940301.2728855,0,-538203.508417128,9860687.32301411,-538203.508417128
523,12889542.1974837,0,-543682.63765188,9842540.7745274,-543682.63765188
524,12810074.6347166,0,-302026.371847797,9785065.79340341,-302026.371847797
525,12740545.5531999,0,-384060.305175496,9749660.56134639,-384060.305175496
526,12713672.3109654,0,-571179.671560537,9762062.42114122,-571179.671560537
527,12654729.6329875,0,-453755.111309104,9736055.53921158,-453755.111309104
528,12603302.7851075,0,-489747.646861898,9714523.86205149,-489747.646861898
529,12556305.3285198,0,-432202.641433302,9687305.90011374,-432202.641433302
530,12497923.1466812,0,-532880.655946059,9661363.25923846,-532880.655946059
531,12442779.3893199,0,-486361.942535105,9636635.67985456,-486361.942535105
532,12387206.8019838,0,-493880.399387552,9607245.34434197,-493880.399387552
533,12348941.4336852,0,-665651.246231711,9598073.74233533,-665651.246231711
534,12300731.4607055,0,-539426.971352169,9591312.88067658,-539426.971352169
535,12255091.4977593,0,-550713.84647359,9575295.44079555,-550713.84647359
536,12173438.9789568,0,-309173.33088489,9515408.92390809,-309173.33088489
537,12098452.8633146,0,-392682.377267198,9460813.72350617,-392682.377267198
538,12061049.7017223,0,-584798.253156022,9465471.75158598,-584798.253156022
539,12024621.9803908,0,-488036.248649839,9449889.79499012,-488036.248649839
540,11986578.0374109,0,-517395.92184904,9435343.45960882,-517395.92184904
541,11936801.2074239,0,-449897.078170056,9403092.06422653,-449897.078170056
542,11891656.4749172,0,-559380.563157584,9381331.98185969,-559380.563157584
543,11851311.26228,0,-510804.13900804,9362458.76345439,-510804.13900804
544,11793869.0323391,0,-497007.346446529,9341942.03629068,-497007.346446529
545,11740860.5110574,0,-650556.905957639,9325948.10498563,-650556.905957639
546,11684861.4191246,0,-533033.172510945,9315323.41572019,-533033.172510945
547,11640198.9821972,0,-570555.978845594,9301758.03889219,-570555.978845594
548,11552234.3467728,0,-319073.49001795,9235968.42172927,-319073.49001795
549,11477559.8420697,0,-390124.271011079,9197943.44923424,-390124.271011079
550,11452462.767837,0,-609214.604561366,9210601.53779314,-609214.604561366
551,11396279.0871069,0,-499209.324206281,9189823.68370275,-499209.324206281
552,11348836.4543817,0,-529344.880516493,9158125.66158765,-529344.880516493
553,11298245.008104,0,-456859.711752868,9122282.15283614,-456859.711752868
554,11257710.3076098,0,-571801.522233118,9097913.99626648,-571801.522233118
555,11205714.8402093,0,-511975.953816683,9060257.3558706,-511975.953816683
556,11147610.5306711,0,-481423.443136455,9032974.17699555,-481423.443136455
557,11089734.4672433,0,-618635.945904966,9015125.75737332,-618635.945904966
558,11034250.6721125,0,-510759.358858443,9004824.93114593,-510759.358858443
559,10965052.3760073,0,-523294.032793387,8975817.09084594,-523294.032793387
560,10891505.1869642,0,-332825.49584179,8924256.01194802,-332825.49584179
561,10818632.314437,0,-380742.43236347,8879265.46536356,-380742.43236347
562,10782633.515533,0,-604713.836346934,8879208.95493377,-604713.836346934
563,10724384.863657,0,-480675.360511134,8851677.01885361,-480675.360511134
564,10676918.0287743,0,-514209.435685634,8824936.85366238,-514209.435685634
565,10618049.5746317,0,-443310.378746373,8788883.27498476,-443310.378746373
566,10572407.8317534,0,-575951.195707251,8757242.31749149,-575951.195707251
567,10527723.7656357,0,-511853.633348852,8731103.83758661,-511853.633348852
568,10486477.1934509,0,-487673.753761526,8709069.1443156,-487673.753761526
569,10448504.1696657,0,-612570.688763641,8695452.13804374,-612570.688763641
570,10403071.7326497,0,-507499.020600359,8682721.92121916,-507499.020600359
571,10369614.6853349,0,-543267.236655083,8663945.04820792,-543267.236655083
572,10300099.5231437,0,-343700.582627596,8612878.04389007,-343700.582627596
573,10231607.1407376,0,-376579.855943067,8569317.4949762,-376579.855943067
574,10215030.3676637,0,-628061.134939701,8586357.01376209,-628061.134939701
575,10163715.9779321,0,-477172.81058995,8562903.44745214,-477172.81058995
576,10092448.0054679,0,-471177.416869409,8534622.11264628,-471177.416869409
577,10042569.0330185,0,-441916.647056536,8498715.73810614,-441916.647056536
578,10003712.9093663,0,-586195.724444038,8469702.61556382,-586195.724444038
579,9964325.37261673,0,-524346.84135585,8438561.90028588,-524346.84135585
580,9918630.21720861,0,-485124.979044161,8414270.92636473,-485124.979044161
581,9859736.43397646,0,-566903.246253555,8373300.32243015,-566903.246253555
582,9809039.39513083,0,-495146.791377791,8334881.43738437,-495146.791377791
583,9770906.23126298,0,-548035.934056645,8314343.55127407,-548035.934056645
584,9697176.27632398,0,-340332.551484636,8255913.37205156,-340332.551484636
585,9640979.79863174,0,-386093.762779581,8217244.51621988,-386093.762779581
586,9612782.24224536,0,-642513.14319397,8222263.6553847,-642513.14319397
587,9575332.88186822,0,-490782.760931267,8198742.4120304,-490782.760931267
588,9537257.22910113,0,-481181.216449367,8173088.26532141,-481181.216449367
589,9496817.41211334,0,-451659.713563592,8139436.26543031,-451659.713563592
590,9464410.9705097,0,-602431.838217553,8115370.66535905,-602431.838217553
591,9409131.15232337,0,-498377.168997926,8084311.10745969,-498377.168997926
592,9358655.04688277,0,-470026.689772485,8050075.33742333,-470026.689772485
593,9313100.31111914,0,-560996.306298914,8027023.21952836,-560996.306298914
594,9268962.5519213,0,-490424.324383235,7963242.60947688,-490424.324383235
595,9224922.38726352,0,-540468.606209606,7940310.41793844,-540468.606209606
596,9162144.33526886,0,-352045.693985844,7893327.74162993,-352045.693985844
597,9099266.17752883,0,-374702.751794412,7854261.90253651,-374702.751794412
598,9087636.83620002,0,-673027.170755921,7869035.16034933,-673027.170755921
599,9036800.57137519,0,-476869.601074553,7838258.27798571,-476869.601074553
