2 Yield Curve and Inflation Rates - 30Jun17 - SAM CPR RiskFree rates;;;
!2;TIME;RFR_PC;RY_PC
*;867;19.57614829;3.730241747
*;868;19.5609093;3.727835109
*;869;19.54567226;3.725428527
*;870;19.53043716;3.723022001
*;871;19.515204;3.720615531
*;872;19.49997279;3.718209117
*;873;19.48474351;3.715802758
*;874;19.46951617;3.713396456
*;875;19.45429078;3.710990209
*;876;19.43906733;3.708584018
*;877;19.42384581;3.706177883
*;878;19.40862624;3.703771803
*;879;19.3934086;3.70136578
*;880;19.37819291;3.698959812
*;881;19.36297915;3.6965539
*;882;19.34776733;3.694148044
*;883;19.33255745;3.691742244
*;884;19.31734951;3.689336499
*;885;19.30214351;3.686930811
*;886;19.28693945;3.684525178
*;887;19.27173732;3.682119601
*;888;19.25653713;3.67971408
*;889;19.24133888;3.677308614
*;890;19.22614256;3.674903205
*;891;19.21094818;3.672497851
*;892;19.19575574;3.670092553
*;893;19.18056523;3.667687311
*;894;19.16537666;3.665282124
*;895;19.15019003;3.662876994
*;896;19.13500533;3.660471919
*;897;19.11982257;3.6580669
*;898;19.10464174;3.655661937
*;899;19.08946284;3.65325703
*;900;19.07428588;3.650852178
*;901;19.05911086;3.648447382
*;902;19.04393776;3.646042642
*;903;19.0287666;3.643637958
*;904;19.01359738;3.64123333
*;905;18.99843009;3.638828757
*;906;18.98326473;3.63642424
*;907;18.9681013;3.634019779
*;908;18.95293981;3.631615374
*;909;18.93778025;3.629211025
*;910;18.92262262;3.626806731
*;911;18.90746692;3.624402493
*;912;18.89231315;3.621998311
*;913;18.87716132;3.619594185
*;914;18.86201142;3.617190114
*;915;18.84686344;3.614786099
*;916;18.8317174;3.61238214
*;917;18.81657329;3.609978237
*;918;18.8014311;3.60757439
*;919;18.78629085;3.605170598
*;920;18.77115253;3.602766862
*;921;18.75601613;3.600363182
*;922;18.74088167;3.597959558
*;923;18.72574913;3.595555989
*;924;18.71061852;3.593152476
*;925;18.69548984;3.590749019
*;926;18.68036309;3.588345618
*;927;18.66523827;3.585942272
*;928;18.65011537;3.583538982
*;929;18.6349944;3.581135748
*;930;18.61987536;3.57873257
*;931;18.60475825;3.576329447
*;932;18.58964306;3.573926381
*;933;18.5745298;3.57152337
*;934;18.55941846;3.569120414
*;935;18.54430905;3.566717515
*;936;18.52920156;3.564314671
*;937;18.514096;3.561911883
*;938;18.49899237;3.559509151
*;939;18.48389066;3.557106474
*;940;18.46879088;3.554703854
*;941;18.45369301;3.552301289
*;942;18.43859708;3.549898779
*;943;18.42350307;3.547496326
*;944;18.40841098;3.545093928
*;945;18.39332081;3.542691586
*;946;18.37823257;3.540289299
*;947;18.36314625;3.537887069
*;948;18.34806185;3.535484894
*;949;18.33297938;3.533082775
*;950;18.31789882;3.530680711
*;951;18.30282019;3.528278704
*;952;18.28774348;3.525876752
*;953;18.2726687;3.523474856
*;954;18.25759583;3.521073015
*;955;18.24252488;3.51867123
*;956;18.22745586;3.516269501
*;957;18.21238875;3.513867828
*;958;18.19732357;3.51146621
*;959;18.18226031;3.509064649
*;960;18.16719896;3.506663142
*;961;18.15213954;3.504261692
*;962;18.13708203;3.501860297
*;963;18.12202644;3.499458958
*;964;18.10697277;3.497057675
*;965;18.09192102;3.494656447
*;966;18.07687119;3.492255275
*;967;18.06182328;3.489854159
*;968;18.04677728;3.487453099
*;969;18.0317332;3.485052094
*;970;18.01669104;3.482651145
*;971;18.0016508;3.480250252
*;972;17.98661247;3.477849414
*;973;17.97157606;3.475448632
*;974;17.95654156;3.473047906
*;975;17.94150899;3.470647235
*;976;17.92647832;3.46824662
*;977;17.91144958;3.465846061
*;978;17.89642274;3.463445558
*;979;17.88139783;3.46104511
*;980;17.86637482;3.458644718
*;981;17.85135374;3.456244382
*;982;17.83633456;3.453844101
*;983;17.8213173;3.451443876
*;984;17.80630196;3.449043707
*;985;17.79128853;3.446643593
*;986;17.77627701;3.444243535
*;987;17.7612674;3.441843533
*;988;17.74625971;3.439443586
*;989;17.73125393;3.437043695
*;990;17.71625006;3.43464386
*;991;17.70124811;3.432244081
*;992;17.68624806;3.429844357
*;993;17.67124993;3.427444689
*;994;17.65625371;3.425045076
*;995;17.6412594;3.422645519
*;996;17.626267;3.420246018
*;997;17.61127651;3.417846573
*;998;17.59628793;3.415447183
*;999;17.58130127;3.413047849
*;1000;17.56631651;3.41064857
*;1001;17.55133366;3.408249347
*;1002;17.53635272;3.40585018
*;1003;17.52137369;3.403451069
*;1004;17.50639657;3.401052013
*;1005;17.49142136;3.398653013
*;1006;17.47644806;3.396254068
*;1007;17.46147666;3.393855179
*;1008;17.44650718;3.391456346
*;1009;17.4315396;3.389057569
*;1010;17.41657393;3.386658847
*;1011;17.40161016;3.38426018
*;1012;17.3866483;3.38186157
*;1013;17.37168835;3.379463015
*;1014;17.35673031;3.377064516
*;1015;17.34177417;3.374666072
*;1016;17.32681994;3.372267684
*;1017;17.31186761;3.369869352
*;1018;17.29691719;3.367471075
*;1019;17.28196868;3.365072854
*;1020;17.26702207;3.362674689
*;1021;17.25207736;3.360276579
*;1022;17.23713456;3.357878525
*;1023;17.22219367;3.355480526
*;1024;17.20725467;3.353082583
*;1025;17.19231759;3.350684696
*;1026;17.1773824;3.348286864
*;1027;17.16244912;3.345889088
*;1028;17.14751774;3.343491368
*;1029;17.13258827;3.341093703
*;1030;17.11766069;3.338696094
*;1031;17.10273502;3.336298541
*;1032;17.08781125;3.333901043
*;1033;17.07288939;3.331503601
*;1034;17.05796942;3.329106214
*;1035;17.04305136;3.326708883
*;1036;17.0281352;3.324311608
*;1037;17.01322094;3.321914388
*;1038;16.99830858;3.319517224
*;1039;16.98339812;3.317120116
*;1040;16.96848956;3.314723063
*;1041;16.9535829;3.312326066
*;1042;16.93867814;3.309929124
*;1043;16.92377528;3.307532238
*;1044;16.90887432;3.305135407
*;1045;16.89397525;3.302738633
*;1046;16.87907809;3.300341913
*;1047;16.86418282;3.29794525
*;1048;16.84928946;3.295548642
*;1049;16.83439799;3.293152089
*;1050;16.81950842;3.290755593
*;1051;16.80462074;3.288359151
*;1052;16.78973497;3.285962766
*;1053;16.77485109;3.283566436
*;1054;16.75996911;3.281170161
*;1055;16.74508902;3.278773943
*;1056;16.73021083;3.276377779
*;1057;16.71533454;3.273981672
*;1058;16.70046014;3.27158562
*;1059;16.68558764;3.269189623
*;1060;16.67071703;3.266793683
*;1061;16.65584832;3.264397797
*;1062;16.64098151;3.262001968
*;1063;16.62611659;3.259606194
*;1064;16.61125356;3.257210475
*;1065;16.59639242;3.254814812
*;1066;16.58153319;3.252419205
*;1067;16.56667584;3.250023653
*;1068;16.55182039;3.247628157
*;1069;16.53696683;3.245232716
*;1070;16.52211516;3.242837331
*;1071;16.50726539;3.240442002
*;1072;16.49241751;3.238046728
*;1073;16.47757152;3.23565151
*;1074;16.46272743;3.233256347
*;1075;16.44788522;3.23086124
*;1076;16.43304491;3.228466188
*;1077;16.41820649;3.226071192
*;1078;16.40336996;3.223676252
*;1079;16.38853532;3.221281367
*;1080;16.37370257;3.218886538
*;1081;16.35887171;3.216491764
*;1082;16.34404274;3.214097046
*;1083;16.32921566;3.211702383
*;1084;16.31439047;3.209307776
*;1085;16.29956717;3.206913224
*;1086;16.28474576;3.204518728
*;1087;16.26992623;3.202124288
*;1088;16.2551086;3.199729903
*;1089;16.24029286;3.197335574
*;1090;16.225479;3.1949413
*;1091;16.21066703;3.192547082
*;1092;16.19585695;3.190152919
*;1093;16.18104875;3.187758812
*;1094;16.16624245;3.18536476
*;1095;16.15143803;3.182970764
*;1096;16.13663549;3.180576824
*;1097;16.12183485;3.178182939
*;1098;16.10703609;3.17578911
*;1099;16.09223921;3.173395336
*;1100;16.07744422;3.171001617
*;1101;16.06265112;3.168607955
*;1102;16.0478599;3.166214347
*;1103;16.03307057;3.163820796
*;1104;16.01828312;3.161427299
*;1105;16.00349755;3.159033859
*;1106;15.98871388;3.156640474
*;1107;15.97393208;3.154247144
*;1108;15.95915217;3.15185387
*;1109;15.94437414;3.149460651
*;1110;15.929598;3.147067488
*;1111;15.91482373;3.144674381
*;1112;15.90005135;3.142281329
*;1113;15.88528086;3.139888333
*;1114;15.87051224;3.137495392
*;1115;15.85574551;3.135102506
*;1116;15.84098066;3.132709676
*;1117;15.82621769;3.130316902
*;1118;15.81145661;3.127924183
*;1119;15.7966974;3.12553152
*;1120;15.78194008;3.123138912
*;1121;15.76718463;3.12074636
*;1122;15.75243107;3.118353863
*;1123;15.73767939;3.115961421
*;1124;15.72292958;3.113569036
*;1125;15.70818166;3.111176705
*;1126;15.69343562;3.108784431
*;1127;15.67869145;3.106392211
*;1128;15.66394917;3.104000047
*;1129;15.64920876;3.101607939
*;1130;15.63447023;3.099215886
*;1131;15.61973358;3.096823889
*;1132;15.60499881;3.094431947
*;1133;15.59026591;3.092040061
*;1134;15.5755349;3.08964823
*;1135;15.56080576;3.087256455
*;1136;15.5460785;3.084864735
*;1137;15.53135311;3.082473071
*;1138;15.5166296;3.080081462
*;1139;15.50190797;3.077689909
*;1140;15.48718821;3.075298411
*;1141;15.47247033;3.072906968
*;1142;15.45775433;3.070515581
*;1143;15.4430402;3.06812425
*;1144;15.42832795;3.065732974
*;1145;15.41361757;3.063341754
*;1146;15.39890906;3.060950589
*;1147;15.38420243;3.058559479
*;1148;15.36949768;3.056168425
*;1149;15.35479479;3.053777427
*;1150;15.34009379;3.051386483
*;1151;15.32539465;3.048995596
*;1152;15.31069739;3.046604764
*;1153;15.296002;3.044213987
*;1154;15.28130849;3.041823266
*;1155;15.26661685;3.0394326
*;1156;15.25192708;3.03704199
*;1157;15.23723918;3.034651435
*;1158;15.22255315;3.032260936
*;1159;15.207869;3.029870492
*;1160;15.19318671;3.027480103
*;1161;15.1785063;3.02508977
*;1162;15.16382776;3.022699493
*;1163;15.14915109;3.020309271
*;1164;15.13447629;3.017919104
*;1165;15.11980336;3.015528993
*;1166;15.1051323;3.013138938
*;1167;15.09046311;3.010748937
*;1168;15.07579579;3.008358993
*;1169;15.06113034;3.005969103
*;1170;15.04646675;3.003579269
*;1171;15.03180504;3.001189491
*;1172;15.01714519;2.998799768
*;1173;15.00248722;2.9964101
*;1174;14.98783111;2.994020488
*;1175;14.97317687;2.991630932
*;1176;14.95852449;2.98924143
*;1177;14.94387399;2.986851985
*;1178;14.92922535;2.984462594
*;1179;14.91457857;2.982073259
*;1180;14.89993367;2.97968398
*;1181;14.88529063;2.977294756
*;1182;14.87064945;2.974905587
*;1183;14.85601015;2.972516474
*;1184;14.84137271;2.970127416
*;1185;14.82673713;2.967738414
*;1186;14.81210342;2.965349467
*;1187;14.79747157;2.962960576
*;1188;14.78284159;2.96057174
*;1189;14.76821347;2.958182959
*;1190;14.75358722;2.955794234
*;1191;14.73896283;2.953405564
*;1192;14.72434031;2.95101695
*;1193;14.70971964;2.948628391
*;1194;14.69510085;2.946239887
*;1195;14.68048391;2.943851439
*;1196;14.66586884;2.941463046
*;1197;14.65125563;2.939074709
*;1198;14.63664428;2.936686427
*;1199;14.62203479;2.934298201
*;1200;14.60742717;2.93191003
*;1201;14.59282141;2.929521914
*;1202;14.57821751;2.927133854
*;1203;14.56361547;2.924745849
*;1204;14.54901529;2.9223579
*;1205;14.53441697;2.919970006
*;1206;14.51982051;2.917582167
*;1207;14.50522592;2.915194384
*;1208;14.49063318;2.912806656
*;1209;14.4760423;2.910418983
*;1210;14.46145328;2.908031366
*;1211;14.44686613;2.905643805
*;1212;14.43228083;2.903256299
*;1213;14.41769738;2.900868848
*;1214;14.4031158;2.898481452
*;1215;14.38853608;2.896094112
*;1216;14.37395821;2.893706828
*;1217;14.3593822;2.891319598
*;1218;14.34480805;2.888932424
*;1219;14.33023576;2.886545306
*;1220;14.31566532;2.884158243
*;1221;14.30109674;2.881771235
*;1222;14.28653002;2.879384283
*;1223;14.27196515;2.876997386
*;1224;14.25740214;2.874610544
*;1225;14.24284099;2.872223758
*;1226;14.22828169;2.869837027
*;1227;14.21372425;2.867450351
*;1228;14.19916866;2.865063731
*;1229;14.18461493;2.862677166
*;1230;14.17006305;2.860290657
*;1231;14.15551303;2.857904203
*;1232;14.14096486;2.855517804
*;1233;14.12641854;2.853131461
*;1234;14.11187408;2.850745173
*;1235;14.09733147;2.848358941
*;1236;14.08279072;2.845972764
*;1237;14.06825181;2.843586642
*;1238;14.05371477;2.841200575
*;1239;14.03917957;2.838814564
*;1240;14.02464623;2.836428608
*;1241;14.01011474;2.834042708
*;1242;13.9955851;2.831656863
*;1243;13.98105731;2.829271073
*;1244;13.96653137;2.826885339
*;1245;13.95200729;2.82449966
*;1246;13.93748505;2.822114036
*;1247;13.92296467;2.819728468
*;1248;13.90844614;2.817342955
*;1249;13.89392945;2.814957498
*;1250;13.87941462;2.812572095
*;1251;13.86490164;2.810186749
*;1252;13.8503905;2.807801457
*;1253;13.83588122;2.805416221
*;1254;13.82137378;2.80303104
*;1255;13.8068682;2.800645914
*;1256;13.79236446;2.798260844
*;1257;13.77786257;2.795875829
*;1258;13.76336253;2.79349087
*;1259;13.74886434;2.791105966
*;1260;13.73436799;2.788721117
*;1261;13.71987349;2.786336323
*;1262;13.70538084;2.783951585
*;1263;13.69089004;2.781566902
*;1264;13.67640108;2.779182275
*;1265;13.66191397;2.776797702
*;1266;13.64742871;2.774413186
*;1267;13.63294529;2.772028724
*;1268;13.61846372;2.769644318
*;1269;13.60398399;2.767259967
*;1270;13.58950611;2.764875671
*;1271;13.57503007;2.762491431
*;1272;13.56055588;2.760107246
*;1273;13.54608353;2.757723116
*;1274;13.53161303;2.755339042
*;1275;13.51714437;2.752955023
*;1276;13.50267756;2.750571059
*;1277;13.48821259;2.748187151
*;1278;13.47374946;2.745803298
*;1279;13.45928818;2.7434195
*;1280;13.44482873;2.741035757
*;1281;13.43037114;2.73865207
*;1282;13.41591538;2.736268438
*;1283;13.40146147;2.733884862
*;1284;13.38700939;2.731501341
*;1285;13.37255916;2.729117875
*;1286;13.35811078;2.726734464
*;1287;13.34366423;2.724351108
*;1288;13.32921952;2.721967808
*;1289;13.31477666;2.719584564
*;1290;13.30033563;2.717201374
*;1291;13.28589645;2.71481824
*;1292;13.27145911;2.712435161
*;1293;13.2570236;2.710052137
*;1294;13.24258994;2.707669169
*;1295;13.22815811;2.705286256
*;1296;13.21372813;2.702903398
*;1297;13.19929998;2.700520596
*;1298;13.18487367;2.698137849
*;1299;13.1704492;2.695755157
*;1300;13.15602657;2.69337252
*;1301;13.14160578;2.690989939
*;1302;13.12718682;2.688607413
*;1303;13.1127697;2.686224942
*;1304;13.09835442;2.683842526
*;1305;13.08394098;2.681460166
*;1306;13.06952937;2.679077861
*;1307;13.05511961;2.676695611
*;1308;13.04071167;2.674313417
*;1309;13.02630557;2.671931278
*;1310;13.01190131;2.669549194
*;1311;12.99749889;2.667167165
*;1312;12.9830983;2.664785192
*;1313;12.96869954;2.662403274
*;1314;12.95430262;2.660021411
*;1315;12.93990754;2.657639603
*;1316;12.92551429;2.655257851
*;1317;12.91112287;2.652876154
*;1318;12.89673329;2.650494512
*;1319;12.88234554;2.648112926
*;1320;12.86795963;2.645731394
*;1321;12.85357554;2.643349918
*;1322;12.8391933;2.640968498
*;1323;12.82481288;2.638587132
*;1324;12.8104343;2.636205822
*;1325;12.79605755;2.633824567
*;1326;12.78168263;2.631443367
*;1327;12.76730954;2.629062222
*;1328;12.75293829;2.626681133
*;1329;12.73856887;2.624300099
*;1330;12.72420127;2.62191912
*;1331;12.70983551;2.619538197
*;1332;12.69547158;2.617157328
*;1333;12.68110949;2.614776515
*;1334;12.66674922;2.612395758
*;1335;12.65239078;2.610015055
*;1336;12.63803417;2.607634408
*;1337;12.62367939;2.605253815
*;1338;12.60932644;2.602873278
*;1339;12.59497532;2.600492797
*;1340;12.58062603;2.59811237
*;1341;12.56627856;2.595731999
*;1342;12.55193293;2.593351683
*;1343;12.53758912;2.590971422
*;1344;12.52324714;2.588591217
*;1345;12.50890699;2.586211066
*;1346;12.49456867;2.583830971
*;1347;12.48023217;2.581450931
*;1348;12.46589751;2.579070947
*;1349;12.45156466;2.576691017
*;1350;12.43723365;2.574311143
*;1351;12.42290446;2.571931324
*;1352;12.4085771;2.56955156
*;1353;12.39425156;2.567171852
*;1354;12.37992785;2.564792198
*;1355;12.36560596;2.5624126
*;1356;12.3512859;2.560033057
*;1357;12.33696767;2.557653569
*;1358;12.32265126;2.555274137
*;1359;12.30833667;2.55289476
*;1360;12.29402391;2.550515437
*;1361;12.27971297;2.548136171
*;1362;12.26540385;2.545756959
*;1363;12.25109656;2.543377802
*;1364;12.2367911;2.540998701
*;1365;12.22248745;2.538619655
*;1366;12.20818563;2.536240664
*;1367;12.19388563;2.533861728
*;1368;12.17958746;2.531482848
*;1369;12.1652911;2.529104022
*;1370;12.15099657;2.526725252
*;1371;12.13670386;2.524346537
*;1372;12.12241297;2.521967877
*;1373;12.1081239;2.519589273
*;1374;12.09383666;2.517210723
*;1375;12.07955123;2.514832229
*;1376;12.06526763;2.51245379
*;1377;12.05098584;2.510075406
*;1378;12.03670588;2.507697077
*;1379;12.02242773;2.505318804
*;1380;12.0081514;2.502940586
*;1381;11.9938769;2.500562422
*;1382;11.97960421;2.498184314
*;1383;11.96533334;2.495806262
*;1384;11.95106429;2.493428264
*;1385;11.93679706;2.491050322
*;1386;11.92253165;2.488672434
*;1387;11.90826806;2.486294602
*;1388;11.89400628;2.483916825
*;1389;11.87974632;2.481539103
*;1390;11.86548818;2.479161437
*;1391;11.85123185;2.476783825
*;1392;11.83697735;2.474406269
*;1393;11.82272466;2.472028768
*;1394;11.80847378;2.469651322
*;1395;11.79422472;2.467273931
*;1396;11.77997748;2.464896595
*;1397;11.76573205;2.462519315
*;1398;11.75148844;2.46014209
*;1399;11.73724664;2.457764919
*;1400;11.72300666;2.455387804
*;1401;11.7087685;2.453010745
*;1402;11.69453214;2.45063374
*;1403;11.68029761;2.44825679
*;1404;11.66606488;2.445879896
*;1405;11.65183397;2.443503056
*;1406;11.63760488;2.441126272
*;1407;11.62337759;2.438749543
*;1408;11.60915212;2.436372869
*;1409;11.59492847;2.433996251
*;1410;11.58070662;2.431619687
*;1411;11.56648659;2.429243179
*;1412;11.55226837;2.426866725
*;1413;11.53805196;2.424490327
*;1414;11.52383737;2.422113984
*;1415;11.50962458;2.419737696
*;1416;11.49541361;2.417361464
*;1417;11.48120445;2.414985286
*;1418;11.4669971;2.412609163
*;1419;11.45279156;2.410233096
*;1420;11.43858783;2.407857084
*;1421;11.42438591;2.405481127
*;1422;11.4101858;2.403105225
*;1423;11.3959875;2.400729378
*;1424;11.38179101;2.398353586
*;1425;11.36759632;2.395977849
*;1426;11.35340345;2.393602168
*;1427;11.33921239;2.391226541
*;1428;11.32502313;2.38885097
*;1429;11.31083569;2.386475454
*;1430;11.29665005;2.384099993
*;1431;11.28246622;2.381724587
*;1432;11.26828419;2.379349236
*;1433;11.25410398;2.37697394
*;1434;11.23992557;2.3745987
*;1435;11.22574897;2.372223514
*;1436;11.21157417;2.369848384
*;1437;11.19740118;2.367473309
*;1438;11.18323;2.365098288
*;1439;11.16906062;2.362723323
*;1440;11.15489305;2.360348413
*;1441;11.14072729;2.357973559
*;1442;11.12656333;2.355598759
*;1443;11.11240117;2.353224014
*;1444;11.09824082;2.350849324
*;1445;11.08408228;2.34847469
*;1446;11.06992553;2.346100111
*;1447;11.0557706;2.343725586
*;1448;11.04161746;2.341351117
*;1449;11.02746614;2.338976703
*;1450;11.01331661;2.336602344
*;1451;10.99916889;2.33422804
*;1452;10.98502297;2.331853791
*;1453;10.97087885;2.329479597
*;1454;10.95673654;2.327105459
*;1455;10.94259602;2.324731375
*;1456;10.92845731;2.322357346
*;1457;10.91432041;2.319983373
*;1458;10.9001853;2.317609455
*;1459;10.886052;2.315235591
*;1460;10.87192049;2.312861783
*;1461;10.85779079;2.31048803
*;1462;10.84366289;2.308114332
*;1463;10.82953678;2.305740689
*;1464;10.81541248;2.303367101
*;1465;10.80128998;2.300993568
*;1466;10.78716928;2.29862009
*;1467;10.77305038;2.296246668
*;1468;10.75893328;2.2938733
*;1469;10.74481797;2.291499987
*;1470;10.73070447;2.28912673
*;1471;10.71659276;2.286753527
*;1472;10.70248285;2.28438038
*;1473;10.68837474;2.282007288
*;1474;10.67426843;2.27963425
*;1475;10.66016392;2.277261268
*;1476;10.6460612;2.274888341
*;1477;10.63196028;2.272515469
*;1478;10.61786116;2.270142652
*;1479;10.60376384;2.26776989
*;1480;10.58966831;2.265397183
*;1481;10.57557458;2.263024531
*;1482;10.56148264;2.260651934
*;1483;10.5473925;2.258279392
*;1484;10.53330416;2.255906905
*;1485;10.51921761;2.253534473
*;1486;10.50513285;2.251162097
*;1487;10.49104989;2.248789775
*;1488;10.47696873;2.246417508
*;1489;10.46288936;2.244045297
*;1490;10.44881179;2.24167314
*;1491;10.434736;2.239301039
*;1492;10.42066202;2.236928992
*;1493;10.40658982;2.234557001
*;1494;10.39251942;2.232185065
*;1495;10.37845082;2.229813183
*;1496;10.364384;2.227441357
*;1497;10.35031898;2.225069586
*;1498;10.33625575;2.222697869
*;1499;10.32219431;2.220326208
*;1500;10.30813467;2.217954602
*;1501;10.29407682;2.215583051
*;1502;10.28002076;2.213211554
*;1503;10.26596649;2.210840113
*;1504;10.25191401;2.208468727
*;1505;10.23786332;2.206097396
*;1506;10.22381442;2.20372612
*;1507;10.20976731;2.201354899
*;1508;10.195722;2.198983733
*;1509;10.18167847;2.196612622
*;1510;10.16763673;2.194241565
*;1511;10.15359678;2.191870564
*;1512;10.13955863;2.189499618
*;1513;10.12552226;2.187128727
*;1514;10.11148768;2.184757891
*;1515;10.09745488;2.18238711
*;1516;10.08342388;2.180016384
*;1517;10.06939466;2.177645713
*;1518;10.05536724;2.175275097
*;1519;10.0413416;2.172904536
*;1520;10.02731775;2.17053403
*;1521;10.01329568;2.168163579
*;1522;9.999275402;2.165793183
*;1523;9.98525691;2.163422842
*;1524;9.971240205;2.161052556
*;1525;9.957225286;2.158682325
*;1526;9.943212154;2.156312149
*;1527;9.929200807;2.153942028
*;1528;9.915191246;2.151571962
*;1529;9.901183471;2.149201951
*;1530;9.88717748;2.146831995
*;1531;9.873173275;2.144462094
*;1532;9.859170854;2.142092248
*;1533;9.845170217;2.139722456
*;1534;9.831171365;2.13735272
*;1535;9.817174297;2.134983039
*;1536;9.803179013;2.132613413
*;1537;9.789185512;2.130243842
*;1538;9.775193795;2.127874325
*;1539;9.761203861;2.125504864
*;1540;9.74721571;2.123135458
*;1541;9.733229341;2.120766107
*;1542;9.719244755;2.11839681
*;1543;9.705261951;2.116027569
*;1544;9.691280929;2.113658382
*;1545;9.677301689;2.111289251
*;1546;9.663324231;2.108920175
*;1547;9.649348553;2.106551153
*;1548;9.635374657;2.104182186
*;1549;9.621402542;2.101813275
*;1550;9.607432207;2.099444418
*;1551;9.593463653;2.097075617
*;1552;9.579496878;2.09470687
*;1553;9.565531884;2.092338178
*;1554;9.55156867;2.089969541
*;1555;9.537607235;2.087600959
*;1556;9.523647579;2.085232433
*;1557;9.509689702;2.082863961
*;1558;9.495733605;2.080495544
*;1559;9.481779285;2.078127182
*;1560;9.467826744;2.075758875
*;1561;9.453875982;2.073390622
*;1562;9.439926997;2.071022425
*;1563;9.42597979;2.068654283
*;1564;9.41203436;2.066286196
*;1565;9.398090707;2.063918163
*;1566;9.384148832;2.061550186
*;1567;9.370208733;2.059182263
*;1568;9.356270411;2.056814396
*;1569;9.342333865;2.054446583
*;1570;9.328399095;2.052078826
*;1571;9.314466101;2.049711123
*;1572;9.300534883;2.047343475
*;1573;9.28660544;2.044975882
*;1574;9.272677773;2.042608344
*;1575;9.25875188;2.040240861
*;1576;9.244827762;2.037873433
*;1577;9.230905419;2.03550606
*;1578;9.21698485;2.033138742
*;1579;9.203066055;2.030771478
*;1580;9.189149033;2.02840427
*;1581;9.175233786;2.026037116
*;1582;9.161320311;2.023670018
*;1583;9.14740861;2.021302974
*;1584;9.133498682;2.018935986
*;1585;9.119590527;2.016569052
*;1586;9.105684144;2.014202173
*;1587;9.091779533;2.011835349
*;1588;9.077876694;2.00946858
*;1589;9.063975627;2.007101866
*;1590;9.050076332;2.004735206
*;1591;9.036178808;2.002368602
*;1592;9.022283055;2.000002053
*;1593;9.008389073;1.997635558
*;1594;8.994496862;1.995269119
*;1595;8.980606421;1.992902734
*;1596;8.966717751;1.990536404
*;1597;8.95283085;1.988170129
*;1598;8.938945719;1.985803909
*;1599;8.925062358;1.983437744
*;1600;8.911180766;1.981071634
*;1601;8.897300943;1.978705579
*;1602;8.883422889;1.976339578
*;1603;8.869546604;1.973973633
*;1604;8.855672087;1.971607742
*;1605;8.841799338;1.969241906
*;1606;8.827928357;1.966876125
*;1607;8.814059144;1.964510399
*;1608;8.800191699;1.962144728
*;1609;8.78632602;1.959779112
*;1610;8.772462109;1.957413551
*;1611;8.758599965;1.955048045
*;1612;8.744739587;1.952682593
*;1613;8.730880976;1.950317196
*;1614;8.717024131;1.947951855
*;1615;8.703169051;1.945586568
*;1616;8.689315738;1.943221336
*;1617;8.67546419;1.940856158
*;1618;8.661614407;1.938491036
*;1619;8.647766389;1.936125969
*;1620;8.633920136;1.933760956
*;1621;8.620075648;1.931395999
*;1622;8.606232924;1.929031096
*;1623;8.592391964;1.926666248
*;1624;8.578552768;1.924301455
*;1625;8.564715336;1.921936717
*;1626;8.550879667;1.919572033
*;1627;8.537045762;1.917207405
*;1628;8.523213619;1.914842831
*;1629;8.50938324;1.912478313
*;1630;8.495554623;1.910113849
*;1631;8.481727768;1.90774944
*;1632;8.467902675;1.905385085
*;1633;8.454079344;1.903020786
*;1634;8.440257775;1.900656542
*;1635;8.426437968;1.898292352
*;1636;8.412619921;1.895928217
*;1637;8.398803636;1.893564137
*;1638;8.384989111;1.891200112
*;1639;8.371176347;1.888836142
*;1640;8.357365343;1.886472227
*;1641;8.343556099;1.884108366
*;1642;8.329748616;1.881744561
*;1643;8.315942891;1.87938081
*;1644;8.302138927;1.877017114
*;1645;8.288336721;1.874653473
*;1646;8.274536274;1.872289886
*;1647;8.260737587;1.869926355
*;1648;8.246940657;1.867562878
*;1649;8.233145486;1.865199456
*;1650;8.219352073;1.862836089
*;1651;8.205560418;1.860472777
*;1652;8.191770521;1.85810952
*;1653;8.177982381;1.855746318
*;1654;8.164195998;1.85338317
*;1655;8.150411372;1.851020077
*;1656;8.136628503;1.848657039
*;1657;8.12284739;1.846294056
*;1658;8.109068034;1.843931128
*;1659;8.095290434;1.841568254
*;1660;8.081514589;1.839205435
*;1661;8.0677405;1.836842671
*;1662;8.053968167;1.834479962
*;1663;8.040197589;1.832117308
*;1664;8.026428765;1.829754709
*;1665;8.012661697;1.827392164
*;1666;7.998896382;1.825029674
*;1667;7.985132823;1.822667239
*;1668;7.971371017;1.820304859
*;1669;7.957610965;1.817942534
*;1670;7.943852667;1.815580263
*;1671;7.930096122;1.813218047
*;1672;7.91634133;1.810855887
*;1673;7.902588291;1.80849378
*;1674;7.888837005;1.806131729
*;1675;7.875087471;1.803769732
*;1676;7.86133969;1.801407791
*;1677;7.84759366;1.799045904
*;1678;7.833849383;1.796684072
*;1679;7.820106857;1.794322294
*;1680;7.806366082;1.791960572
*;1681;7.792627059;1.789598904
*;1682;7.778889786;1.787237291
*;1683;7.765154264;1.784875733
*;1684;7.751420493;1.782514229
*;1685;7.737688472;1.780152781
*;1686;7.723958201;1.777791387
*;1687;7.71022968;1.775430048
*;1688;7.696502908;1.773068764
*;1689;7.682777886;1.770707534
*;1690;7.669054612;1.76834636
*;1691;7.655333088;1.76598524
*;1692;7.641613313;1.763624175
*;1693;7.627895286;1.761263164
*;1694;7.614179007;1.758902209
