"Month","Total_Premiums","Total_Claims","Total_Commission","Total_Ren","Total_Adm"
346,8549677.28426713,3735510.65330021,363647.333599437,283495.20773136,48490226.9237329
347,8541823.88959436,3740556.46693827,349290.121955638,269219.513009518,48490226.9237329
348,8538245.9081448,3747880.90836353,365883.281000276,285854.875742287,48490226.9237329
349,8521099.20864527,3752192.72387427,287137.632870426,207226.074562543,48490226.9237329
350,8501076.91567529,3754391.4630882,283440.590149919,203688.980679707,48490226.9237329
351,8481230.58012863,3756564.44465325,284004.408196985,204412.026705961,48490226.9237329
352,8463754.91060374,3760074.11018076,292563.117271296,213107.680901197,48490226.9237329
353,8448484.84389097,3764822.54537341,300517.174776507,221177.927820502,48490226.9237329
354,8439103.36312231,3773072.50053938,322330.720022222,243051.874107049,48490226.9237329
355,8419623.7133402,3774985.01770607,284964.469080653,205843.791639162,48490226.9237329
356,8385970.33454377,3768049.57154994,232160.010590046,153334.275005156,48490226.9237329
357,8361164.08676563,3766448.4981856,263866.470489559,185250.537486944,48490226.9237329
358,8351034.61729309,3773762.81969179,317724.297599831,239177.785608025,48490226.9237329
359,8337957.5916875,3779177.64479092,306036.881626596,227587.20971586,48490226.9237329
360,8328845.45589384,3786934.09179775,320172.736148712,241781.61184819,48490226.9237329
361,8313275.14539317,3789750.10947902,251860.686618557,173667.851536262,48490226.9237329
362,8295338.1389892,3790572.92428289,253257.410205835,175277.872069418,48490226.9237329
363,8277562.38721767,3791368.76873348,253797.850979744,176029.75158131,48490226.9237329
364,8262166.13187089,3793474.60875038,261118.766561216,183541.249008556,48490226.9237329
365,8248978.86158325,3796793.11822851,267894.698335156,190488.405533304,48490226.9237329
366,8241766.50132,3803550.63103221,286792.635420489,209505.587935087,48490226.9237329
367,8224238.33625244,3804070.56037518,254349.477153588,177270.428205898,48490226.9237329
368,8192239.76650935,3795887.50200828,208478.409673977,131732.013863146,48490226.9237329
369,8169203.19679772,3792947.82809858,235693.511499062,159202.205307021,48490226.9237329
370,8161095.81776099,3798773.94650289,282351.424573443,205985.908696474,48490226.9237329
371,8149899.54463891,3802717.76191475,271708.452309238,195495.503129421,48490226.9237329
372,8142684.67121462,3808954.69071909,283667.58471878,207572.705808348,48490226.9237329
373,8122857.69869411,3811878.8633016,217413.052282587,141695.174834578,48490226.9237329
374,8101980.45338114,3812699.79675615,223398.11239665,148031.011218802,48490226.9237329
375,8081328.99561354,3813506.15784637,223822.101337705,148802.028402109,48490226.9237329
376,8062964.44155993,3815662.64020518,229896.539476372,155206.696825305,48490226.9237329
377,8046720.19937352,3819070.57669078,235488.684178901,161113.544838991,48490226.9237329
378,8036180.46472035,3825995.97103047,251560.103673779,177459.111215353,48490226.9237329
379,8015942.41039648,3826581.8231974,223716.260511445,149953.656108084,48490226.9237329
380,7982070.87007084,3818315.49261181,184370.292881415,111037.21393158,48490226.9237329
381,7956665.49617668,3815406.51045577,207290.480065251,134329.136812416,48490226.9237329
382,7945419.02989219,3821439.83476183,247067.97431479,174380.491820754,48490226.9237329
383,7931187.9948711,3825579.04933714,237372.849489028,164980.956093265,48490226.9237329
384,7920706.95032108,3832072.99837468,247224.061814342,175102.329296349,48490226.9237329
385,7899469.00655467,3834008.85953061,181299.653257046,109252.33771266,48490226.9237329
386,7877022.37364183,3833927.78200039,186650.126301502,114713.45723186,48490226.9237329
387,7854801.73712416,3833825.26439166,187258.557234809,115432.028705834,48490226.9237329
388,7834770.3040465,3835053.33575322,192279.279764126,120540.613608755,48490226.9237329
389,7816770.20344876,3837512.97735163,196923.808262644,125252.314919206,48490226.9237329
390,7804198.24114446,3843455.77292535,209786.690892011,138125.772228182,48490226.9237329
391,7782430.39356012,3843092.74605437,188254.929646882,116704.622736243,48490226.9237329
392,7747736.22190681,3833932.61306712,157655.32171566,86355.4682509622,48490226.9237329
393,7721111.4045869,3830084.7136452,175732.050692258,104596.506210687,48490226.9237329
394,7707946.81779584,3835110.15503059,207059.85375962,135945.758650359,48490226.9237329
395,7691985.29890302,3838234.44294016,199669.751019853,128606.239157364,48490226.9237329
396,7679610.65571744,3843681.98473446,207582.216475717,136531.025200039,48490226.9237329
397,7663909.03557384,3843857.76408811,153145.976173195,82219.8023712013,48490226.9237329
398,7646309.62305667,3842073.24032065,162687.687383933,91911.4800701691,48490226.9237329
399,7628892.08135476,3840301.72333596,163247.201377936,92619.4918548558,48490226.9237329
400,7613754.31426245,3839857.24607828,167240.472064075,96739.5866652969,48490226.9237329
401,7600732.36282915,3840643.47704894,170909.172976434,100514.951445606,48490226.9237329
402,7593411.55954154,3844847.62098468,181402.205238091,111060.629049302,48490226.9237329
403,7576307.54182559,3842957.5476961,163827.157107597,93631.1402370422,48490226.9237329
404,7545472.12513494,3832547.24223474,138808.277381801,68888.1922330668,48490226.9237329
405,7523161.87793095,3827326.42027941,153252.998986777,83527.6697747863,48490226.9237329
406,7515060.66442906,3830755.36978114,178773.822558061,109108.459987269,48490226.9237329
407,7504008.37802908,3832367.98593766,172215.802416968,102637.697121232,48490226.9237329
408,7496740.24105321,3836267.31819396,178373.574110995,108846.469941533,48490226.9237329
409,7473312.37479454,3835594.30374725,122226.40201933,53217.5932004344,48490226.9237329
410,7448812.7163608,3832971.07652441,133821.072826959,65336.5287999241,48490226.9237329
411,7424568.08083792,3830374.73680612,134018.528333307,66052.183858182,48490226.9237329
412,7402381.09169232,3829100.18440573,136593.571915146,69133.1565727065,48490226.9237329
413,7382105.94308442,3829052.36376397,138906.45120063,71940.194646195,48490226.9237329
414,7366860.93810171,3832381.6438447,146339.055810215,79845.1243657,48490226.9237329
415,7343214.36061471,3829729.02645864,133107.034468036,67108.0735608634,48490226.9237329
416,7307742.86907093,3818713.60882591,114416.378636246,48946.4412556703,48490226.9237329
417,7279730.24667917,3812826.88708385,124535.417057156,59564.4534258816,48490226.9237329
418,7264123.60535927,3815469.95464185,142993.908937178,78475.9330915069,48490226.9237329
419,7245988.2471632,3816353.51539996,137369.27533504,73306.8310174169,48490226.9237329
420,7231187.55165817,3819510.84331336,141314.406829812,77691.126059153,48490226.9237329
421,7211349.82890836,3820124.74009632,92259.4438261647,28855.9188158727,48490226.9237329
422,7190218.14733011,3818687.62642887,103756.88967162,40580.1097138616,48490226.9237329
423,7169305.20639639,3817251.59064719,104172.752429792,41220.6878115389,48490226.9237329
424,7150472.09238412,3817159.06786955,106025.770131786,43282.0107182091,48490226.9237329
425,7133569.43461788,3818311.89388668,107695.520912125,45144.842943815,48490226.9237329
426,7121805.47148705,3822938.27759251,112801.004663964,50403.1891598735,48490226.9237329
427,7101348.99275059,3821338.61449499,104379.554540217,42201.9152964661,48490226.9237329
428,7068677.45035713,3811045.79265364,92304.7194007499,30441.9308488638,48490226.9237329
429,7043656.81072938,3806045.01155476,98840.5717034999,37232.9626818336,48490226.9237329
430,7031374.17073423,3809858.85999199,111044.498341928,49592.7330668781,48490226.9237329
431,7016463.64816835,3811820.08161381,107194.808066571,45919.3435247802,48490226.9237329
432,7004957.58381093,3816109.90381897,109747.093782275,48621.3620785512,48490226.9237329
433,6981614.39765842,3816063.67470868,67461.3023076557,6753.20611432656,48490226.9237329
434,6957629.78718464,3813943.71606541,80145.5295458669,19838.4289778694,48490226.9237329
435,6933914.07388394,3811829.61732854,80348.730458415,20436.9033858296,48490226.9237329
436,6912164.96123286,3811054.29746339,81157.924426938,21628.4472944865,48490226.9237329
437,6892241.86297616,3811520.20330431,81839.2123155563,22679.8977308306,48490226.9237329
438,6877108.99536442,3815435.90182464,84585.3698353756,25770.1449861904,48490226.9237329
439,6854029.0996795,3813180.23584825,79736.5893810237,21297.626575566,48490226.9237329
440,6819755.55300501,3802307.80891641,72803.3990916779,14788.0528003727,48490226.9237329
441,6792557.77207866,3796693.63444203,75978.5119322716,18351.6103620868,48490226.9237329
442,6777141.37621036,3799827.98378068,82629.0207402798,25333.0195986173,48490226.9237329
443,6759307.52644031,3801133.48545759,79685.1420216356,22728.8452817057,48490226.9237329
444,6744632.83298561,3804755.31097902,80602.3894125785,23968.4840589238,48490226.9237329
445,6724475.6172326,3805719.06170763,38949.884593223,-17579.700091283,48490226.9237329
446,6703691.59875471,3804508.65932882,53901.4443984852,-2510.48091245041,48490226.9237329
447,6683132.67743019,3803301.48521786,54392.5871863193,-1902.68123112518,48490226.9237329
448,6664542.36889636,3803476.07674544,54608.4578403447,-1587.09772238601,48490226.9237329
449,6647776.73132139,3804931.86178535,54758.4988300596,-1353.03547122581,48490226.9237329
450,6635885.11818681,3809950.98037361,55574.1269082841,-496.37343705752,48490226.9237329
451,6615773.83828273,3808589.84744982,54947.3511465471,-1007.29911815191,48490226.9237329
452,6584108.77160889,3798311.92516647,53772.0118314431,-1961.97441312049,48490226.9237329
453,6559670.70623265,3793459.74378169,53782.4653579497,-1795.36631072247,48490226.9237329
454,6547298.75286227,3797640.09891858,55078.6911862492,-450.767368890249,48490226.9237329
455,6532386.43888117,3799924.39592713,53503.9198379486,-1954.26311911576,48490226.9237329
456,6520671.30215882,3804595.54585625,53156.4583592421,-2258.83768802778,48490226.9237329
457,6502505.73301901,3803651.79237498,14658.3608848008,-40620.1326625752,48490226.9237329
458,6483058.35994574,3800628.89931302,30642.0593693942,-24476.625694781,48490226.9237329
459,6463811.10331351,3797646.31311788,31058.6364837482,-23901.6476864713,48490226.9237329
460,6446517.21738715,3796029.3924172,30338.5902422717,-24479.1764913813,48490226.9237329
461,6431035.40675065,3795679.77544695,29612.8903284211,-25077.1410350303,48490226.9237329
462,6420380.56809845,3798791.88898472,28109.7163985458,-26491.2929903972,48490226.9237329
463,6401540.08950136,3795802.22358713,31380.6049820864,-23065.5827514725,48490226.9237329
464,6371207.28123924,3784285.73113761,35721.6668792553,-18477.3699841698,48490226.9237329
465,6348079.27244942,3778033.3764757,32327.7448659231,-21682.5465862609,48490226.9237329
466,6336931.19078482,3780513.5140196,27921.478876482,-25996.2604132664,48490226.9237329
467,6323308.60767399,3781221.28367881,27473.1687761559,-26333.3622982774,48490226.9237329
468,6312884.63440026,3784272.93581131,25566.093485385,-28155.5687978755,48490226.9237329
469,6288964.61710859,3781442.09001924,-6096.66938097123,-59595.8241011018,48490226.9237329
470,6265310.47891724,3776666.35910273,11901.2301599571,-41392.64223971,48490226.9237329
471,6241926.9392059,3771934.10558037,12251.0845091635,-40840.0760586047,48490226.9237329
472,6220343.7748949,3768504.09253814,10769.1684144621,-42133.6017400329,48490226.9237329
473,6200427.54300977,3766283.59343467,9323.82958384617,-43403.7577976498,48490226.9237329
474,6184914.52662318,3767356.58244969,6032.01311773026,-46555.7673795843,48490226.9237329
475,6162118.08356114,3762638.19711951,12252.8432061506,-40137.259452841,48490226.9237329
476,6129063.37333027,3749820.95691625,20770.2066995282,-31340.4702643547,48490226.9237329
477,6102477.86894419,3742007.5362003,14700.5345551297,-37181.723398976,48490226.9237329
478,6086710.24543377,3742490.4012674,5930.98069719605,-45809.2970386292,48490226.9237329
479,6068646.24483965,3741282.86966372,6197.32270840932,-45381.4349451634,48490226.9237329
480,6053441.51103514,3742297.70568934,3014.78637203994,-48424.693980955,48490226.9237329
481,6026985.02548492,3737405.95724026,-18740.550279291,-70035.5382104307,48490226.9237329
482,6000114.37299786,3730724.0713761,-3511.979647077,-54645.9907965116,48490226.9237329
483,5973553.89162113,3724111.44536144,-3268.46108734888,-54243.2722514956,48490226.9237329
484,5948667.05648573,3718752.22568803,-5318.61604688408,-56149.3783086645,48490226.9237329
485,5925338.26890788,3714558.73123011,-7274.53792982435,-57975.3664909103,48490226.9237329
486,5905950.3212325,3713490.93311529,-12112.8626044855,-62720.3525902598,48490226.9237329
487,5880250.90854488,3707001.11207794,-3277.18182711684,-53730.2445768832,48490226.9237329
488,5845635.04631326,3692900.84245436,8952.02730226901,-41260.6857628056,48490226.9237329
489,5816809.42234882,3683520.63012143,810.303435562237,-49216.7875096419,48490226.9237329
490,5797551.91925184,3681957.07840833,-11723.3991210394,-61655.1300995214,48490226.9237329
491,5776426.51647138,3678813.98643053,-10325.1014125249,-60143.9482012888,48490226.9237329
492,5757922.86319092,3677771.78404093,-14317.7248631019,-64048.4248223194,48490226.9237329
493,5739505.95526327,3676562.5904685,-40327.611785078,-89918.3651678413,48490226.9237329
494,5720424.45726492,3673300.19268117,-21407.5685443181,-70844.5204787073,48490226.9237329
495,5701554.99723349,3670068.26886058,-21054.9872421689,-70339.4569288363,48490226.9237329
496,5684450.74012907,3668162.82623484,-23678.9953391429,-72825.4007860753,48490226.9237329
497,5668982.1069998,3667485.36039454,-26182.2525868964,-75203.971915392,48490226.9237329
498,5657856.23678688,3670181.96162294,-32489.7792842475,-81422.3754227265,48490226.9237329
499,5639425.25874986,3666895.74694377,-20902.9393256772,-69685.8009031311,48490226.9237329
500,5610731.99324006,3655267.91755741,-4852.53896465418,-53400.698514241,48490226.9237329
501,5588492.65044329,3648794.0186616,-15401.4431965096,-63768.3662949763,48490226.9237329
502,5576997.29410913,3650863.22040374,-31765.380334917,-80039.5701762135,48490226.9237329
503,5563258.77342191,3651196.76920583,-29815.7478879737,-77979.2573967548,48490226.9237329
504,5552376.20196543,3653821.67945584,-34967.49452809,-83044.1400238005,48490226.9237329
505,5528612.07373075,3649937.89710842,-58279.2967719925,-106172.875293667,48490226.9237329
506,5505399.00384644,3644173.9593805,-38140.8282605134,-85857.5140091953,48490226.9237329
507,5482476.92733267,3638458.72173002,-37836.6557064811,-85378.6358653408,48490226.9237329
508,5461180.11571069,3633997.93778248,-41102.8994922234,-88483.9315542354,48490226.9237329
509,5441388.71648902,3630702.17898983,-44206.13161531,-91438.9231342068,48490226.9237329
510,5425511.56906244,3630563.26778581,-52072.4520793535,-99190.7337398136,48490226.9237329
511,5403276.19097041,3624887.51739023,-37837.9902033037,-84786.068622619,48490226.9237329
512,5372068.45085247,3611470.09687172,-18051.0178824853,-64750.4266085016,48490226.9237329
513,5346579.77027356,3602854.11405525,-30923.9387071624,-77424.0251149251,48490226.9237329
514,5330641.851885,3602183.8017944,-51135.8265844218,-97519.3693993765,48490226.9237329
515,5312702.551576,3599904.13484799,-48462.7921886081,-94711.8467232554,48490226.9237329
516,5297303.68873213,3599757.26257264,-54684.1221714614,-100820.385069807,48490226.9237329
517,5277961.03549324,3593389.01936887,-73039.8233456318,-118919.818095522,48490226.9237329
518,5258535.5415097,3585364.39180984,-51663.5993234964,-97291.9565902157,48490226.9237329
519,5239356.98121769,3577453.54115707,-51450.4376919467,-96830.2628005419,48490226.9237329
520,5221832.55307468,3570768.63882843,-55281.3387677841,-100424.161352432,48490226.9237329
521,5205840.89466576,3565226.45168022,-58922.6950113362,-103839.244102887,48490226.9237329
522,5193872.84836393,3562668.34629162,-68062.7927255351,-112779.147858996,48490226.9237329
523,5175254.00298362,3555059.95837824,-51869.7037622991,-96346.5383979517,48490226.9237329
524,5147270.63522206,3540346.08272543,-29274.0835856019,-73455.4376264856,48490226.9237329
525,5125217.21623521,3530113.20277354,-43996.2929325101,-87919.6485691794,48490226.9237329
526,5113048.8154205,3527272.1260123,-67223.7494529629,-110950.982864398,48490226.9237329
527,5098817.72177495,3522994.29808506,-64103.9861008226,-107623.250695618,48490226.9237329
528,5087217.32700048,3520737.29285735,-71236.3350817105,-114564.783692687,48490226.9237329
529,5072043.20153826,3518301.88362715,-91135.5232321313,-134308.512202502,48490226.9237329
530,5055621.64796157,3513913.07654421,-68386.8051272273,-111411.220509027,48490226.9237329
531,5039377.3422497,3509560.42231465,-68056.8184335385,-110934.546679676,48490226.9237329
532,5024785.26686706,3506459.94405797,-72322.6551690049,-115066.707472452,48490226.9237329
533,5011725.61712156,3504519.32648546,-76361.7180788491,-118984.073822835,48490226.9237329
534,5002720.33543735,3505747.09728605,-86777.7437386281,-129310.703226162,48490226.9237329
535,4986854.2656397,3501375.39747261,-68007.743116487,-110397.239629971,48490226.9237329
536,4961364.33324408,3489194.86703006,-41858.8036082885,-84028.8170507111,48490226.9237329
537,4941947.32405457,3481856.00208798,-58613.1228005576,-100611.037907146,48490226.9237329
538,4932591.84282427,3482528.31435061,-85254.1908010989,-127159.695765708,48490226.9237329
539,4921184.57095557,3481581.7273919,-81347.2288307623,-123142.574187926,48490226.9237329
540,4912476.16303379,3482787.64381446,-89340.3335245659,-131046.128405551,48490226.9237329
541,4897581.38547405,3480896.65115275,-106552.748234084,-148135.970690264,48490226.9237329
542,4882001.3083773,3476956.50630098,-82404.8174630137,-123857.975887278,48490226.9237329
543,4866606.0301206,3473012.77590856,-82059.4382436852,-123383.938104127,48490226.9237329
544,4852846.57951868,3470298.24497686,-86812.1260164617,-128021.057960747,48490226.9237329
545,4840601.43363216,3468721.3258588,-91306.9467827103,-132412.408845205,48490226.9237329
546,4832394.19081601,3470310.70349162,-102959.643873626,-143993.944818644,48490226.9237329
547,4817355.17901769,3466198.49729982,-81981.5974040393,-122889.800098518,48490226.9237329
548,4792729.2790508,3454145.06066897,-52739.3398835104,-93444.4205720163,48490226.9237329
549,4774121.27328281,3446953.94111586,-71384.6235180865,-111934.899807491,48490226.9237329
550,4765528.89465536,3447822.60867053,-101146.944930496,-141622.669877669,48490226.9237329
551,4754835.95859294,3447007.03933928,-96647.3506338638,-137031.675845058,48490226.9237329
552,4746797.87160761,3448321.95924247,-105501.861689435,-145816.057124027,48490226.9237329
553,4725079.37087969,3441939.79589019,-116350.928816371,-156457.379869701,48490226.9237329
554,4703083.69103004,3433835.69811622,-93776.2072685492,-133664.476844173,48490226.9237329
555,4681356.13386814,3425812.77567458,-93606.0789601679,-133278.24008155,48490226.9237329
556,4661070.70316544,3418962.25186712,-98888.344485284,-138354.739716576,48490226.9237329
557,4642125.67758135,3413202.38584436,-103876.874749219,-143147.141161955,48490226.9237329
558,4626578.22968389,3410330.41679659,-116768.79018613,-155866.458562643,48490226.9237329
559,4605571.91004217,3402488.17179151,-94008.8415109877,-132896.628506781,48490226.9237329
560,4576863.4509657,3387687.11636706,-62170.157063919,-100795.519559469,48490226.9237329
561,4553157.98141499,3377268.25860696,-82435.9208499326,-120834.035352484,48490226.9237329
562,4537716.85949351,3374066.67958156,-115039.550504093,-153267.494314982,48490226.9237329
563,4520650.223506,3369450.65037677,-109894.77491753,-147942.547135664,48490226.9237329
564,4505838.46948237,3366798.87439138,-119488.967899593,-157372.824987239,48490226.9237329
565,4486337.17451945,3361665.99624236,-123694.362560564,-161412.573015558,48490226.9237329
566,4465999.24207249,3354749.90986557,-98080.2561136103,-135641.774084504,48490226.9237329
567,4445912.78591829,3347915.6804468,-97826.5910749252,-135233.419541898,48490226.9237329
568,4427243.0933944,3342275.58886878,-103174.113443875,-140437.716433912,48490226.9237329
569,4409893.03221978,3337746.87321714,-108231.884058851,-145362.83430703,48490226.9237329
570,4395859.59738441,3336159.34009231,-121215.023423899,-158241.403677487,48490226.9237329
571,4376491.81122019,3329511.06611527,-98145.3071815909,-135021.015512187,48490226.9237329
572,4349600.17975779,3315774.58578583,-65921.6541652755,-102581.728301315,48490226.9237329
573,4327620.27808207,3306498.48626646,-86510.1063750392,-122995.450819181,48490226.9237329
574,4313712.18312901,3304570.11107651,-119427.512230002,-155806.931696712,48490226.9237329
575,4298269.96962618,3301204.99638623,-114437.471213101,-150695.783128096,48490226.9237329
576,4285058.19477492,3299841.8637856,-124225.54367143,-160380.622125119,48490226.9237329
577,4271664.42298504,3296342.62247473,-136412.659137558,-172468.220649931,48490226.9237329
578,4257825.77592669,3290933.1639219,-110381.332031161,-146331.351063493,48490226.9237329
579,4244158.44669792,3285560.69648902,-110043.621823491,-145889.344102663,48490226.9237329
580,4231975.82775804,3281372.59482091,-115698.436035464,-151452.229304158,48490226.9237329
581,4221166.62828954,3278283.67688899,-121034.746225757,-156708.050894646,48490226.9237329
582,4214026.15533373,3278178.29499189,-134968.772978191,-170592.310184835,48490226.9237329
583,4200680.24859932,3272812.63736867,-109973.986010297,-145495.360020071,48490226.9237329
584,4178628.11730953,3260096.48415684,-75088.6546655915,-110434.422223309,48490226.9237329
585,4162039.08159231,3251934.54705705,-97167.6870568433,-132383.772289622,48490226.9237329
586,4154550.96748512,3251296.92754244,-132645.058869703,-167807.919348591,48490226.9237329
587,4145139.28178646,3249131.63400076,-127012.468206337,-162105.970869992,48490226.9237329
588,4138130.96351494,3248981.72747146,-137419.904804562,-172464.256774761,48490226.9237329
589,4123451.5775511,3243703.05601009,-144329.038905689,-179291.398587187,48490226.9237329
590,4107961.50800739,3236632.47045476,-119573.558232834,-154445.805559491,48490226.9237329
591,4092659.51397332,3229623.96284617,-119286.00988953,-154069.105512596,48490226.9237329
592,4078769.6121844,3223759.73798682,-125281.66495878,-159988.02573706,48490226.9237329
593,4066189.80239974,3218957.54101506,-130928.625728251,-165569.723467981,48490226.9237329
594,4057025.43580346,3216995.03541196,-145785.092450689,-180392.130381205,48490226.9237329
595,4042171.76350956,3210091.14087142,-119234.558734129,-153753.523899034,48490226.9237329
596,4019327.28526651,3196287.62529859,-82142.4074033885,-116497.748288227,48490226.9237329
597,4001577.79783298,3186819.35101911,-105482.627757308,-139721.275786416,48490226.9237329
598,3992254.28856886,3184487.57070109,-143213.772399912,-177413.869713402,48490226.9237329
599,3981231.95666571,3180751.20907597,-136957.039298957,-171101.929493474,48490226.9237329
