"Month","Total_Premiums","Total_Recoveries","Total_FinReIncomeCF","Total_FinReRepayment","Total_RiskReinsuranceRecoveries","Total_RiskReinsurancePremiums"
375,0,573444.042582407,0,5009835.58452761,573444.042582407,-5009835.58452761
376,0,569523.945657998,0,4997290.0164812,569523.945657998,-4997290.0164812
377,0,569079.026177686,0,4990713.60959109,569079.026177686,-4990713.60959109
378,0,566453.26248419,0,4986101.35900285,566453.26248419,-4986101.35900285
379,0,563542.169814544,0,4972867.58035603,563542.169814544,-4972867.58035603
380,0,559054.185001883,0,4946268.00574884,559054.185001883,-4946268.00574884
381,0,554128.455857434,0,4928208.59881349,554128.455857434,-4928208.59881349
382,0,553750.311012864,0,4920583.11611251,553750.311012864,-4920583.11611251
383,0,551153.008691349,0,4904991.57499189,551153.008691349,-4904991.57499189
384,0,549127.882409694,0,4890577.97331739,549127.882409694,-4890577.97331739
385,0,549330.361047639,0,4880374.38058559,549330.361047639,-4880374.38058559
386,0,545955.453987062,0,4866234.33507756,545955.453987062,-4866234.33507756
387,0,541997.25907736,0,4848562.30251476,541997.25907736,-4848562.30251476
388,0,538316.83100315,0,4834937.98371196,538316.83100315,-4834937.98371196
389,0,535399.861012508,0,4828649.08258265,535399.861012508,-4828649.08258265
390,0,532035.954134673,0,4823133.71558984,532035.954134673,-4823133.71558984
391,0,529157.388607793,0,4814100.39524616,529157.388607793,-4814100.39524616
392,0,525402.95158401,0,4786561.60368986,525402.95158401,-4786561.60368986
393,0,521681.980211154,0,4768793.10722934,521681.980211154,-4768793.10722934
394,0,515845.992267974,0,4756465.60970414,515845.992267974,-4756465.60970414
395,0,514517.018896833,0,4743010.66063889,514517.018896833,-4743010.66063889
396,0,510816.900230968,0,4729947.48738594,510816.900230968,-4729947.48738594
397,0,508139.825748815,0,4715909.34643443,508139.825748815,-4715909.34643443
398,0,504034.83077953,0,4699989.0948574,504034.83077953,-4699989.0948574
399,0,498799.627022915,0,4684089.48456534,498799.627022915,-4684089.48456534
400,0,496372.36530474,0,4672831.08575019,496372.36530474,-4672831.08575019
401,0,494895.157168321,0,4669378.94675762,494895.157168321,-4669378.94675762
402,0,491721.657035717,0,4659574.32939956,491721.657035717,-4659574.32939956
403,0,489682.494957751,0,4652589.46881701,489682.494957751,-4652589.46881701
404,0,484246.57650701,0,4624786.55887814,484246.57650701,-4624786.55887814
405,0,481058.621215698,0,4607376.91301221,481058.621215698,-4607376.91301221
406,0,478648.12883075,0,4599017.87839113,478648.12883075,-4599017.87839113
407,0,476499.063135442,0,4587480.5266948,476499.063135442,-4587480.5266948
408,0,475425.33325844,0,4578716.85242817,475425.33325844,-4578716.85242817
409,0,473354.640472827,0,4561412.6831585,473354.640472827,-4561412.6831585
410,0,469809.850796609,0,4548290.38062587,469809.850796609,-4548290.38062587
411,0,466554.575468607,0,4531807.86690662,466554.575468607,-4531807.86690662
412,0,459207.554937354,0,4514099.9580737,459207.554937354,-4514099.9580737
413,0,455713.597715556,0,4507234.89193972,455713.597715556,-4507234.89193972
414,0,450637.725407124,0,4499253.47813718,450637.725407124,-4499253.47813718
415,0,445195.001852076,0,4489026.42782467,445195.001852076,-4489026.42782467
416,0,441726.766382746,0,4466191.55118405,441726.766382746,-4466191.55118405
417,0,439369.444893636,0,4448657.97085741,439369.444893636,-4448657.97085741
418,0,436801.971547397,0,4439604.31267523,436801.971547397,-4439604.31267523
419,0,435538.967994321,0,4430512.83584599,435538.967994321,-4430512.83584599
420,0,431294.468106191,0,4419474.84874524,431294.468106191,-4419474.84874524
421,0,429481.906972664,0,4404751.5081903,429481.906972664,-4404751.5081903
422,0,425199.194527825,0,4384046.70153045,425199.194527825,-4384046.70153045
423,0,424192.643719344,0,4368919.06221157,424192.643719344,-4368919.06221157
424,0,421342.117734029,0,4355649.62986527,421342.117734029,-4355649.62986527
425,0,418756.37654,0,4352255.22381027,418756.37654,-4352255.22381027
426,0,415736.585114391,0,4347978.01712929,415736.585114391,-4347978.01712929
427,0,412022.394194952,0,4340369.89938482,412022.394194952,-4340369.89938482
428,0,408207.255736754,0,4314343.39577503,408207.255736754,-4314343.39577503
429,0,405052.236070317,0,4294371.08129655,405052.236070317,-4294371.08129655
430,0,402740.331560967,0,4285034.98056312,402740.331560967,-4285034.98056312
431,0,399545.255857893,0,4270807.65675931,399545.255857893,-4270807.65675931
432,0,397968.338503525,0,4262838.37904899,397968.338503525,-4262838.37904899
433,0,393058.681685359,0,4249388.29023148,393058.681685359,-4249388.29023148
434,0,388961.937277519,0,4236654.00222289,388961.937277519,-4236654.00222289
435,0,382418.120224611,0,4219391.49776144,382418.120224611,-4219391.49776144
436,0,379840.338686956,0,4203912.58437985,379840.338686956,-4203912.58437985
437,0,378682.597442571,0,4199995.57592951,378682.597442571,-4199995.57592951
438,0,374698.204781638,0,4194212.75237502,374698.204781638,-4194212.75237502
439,0,372664.380161047,0,4184989.21249477,372664.380161047,-4184989.21249477
440,0,368252.233721541,0,4159956.75483755,368252.233721541,-4159956.75483755
441,0,365133.815898502,0,4145198.10313009,365133.815898502,-4145198.10313009
442,0,362911.73459282,0,4138557.85378894,362911.73459282,-4138557.85378894
443,0,361494.741268531,0,4122025.22294449,361494.741268531,-4122025.22294449
444,0,359791.566902282,0,4112461.92269327,359791.566902282,-4112461.92269327
445,0,356974.554991056,0,4096762.18323234,356974.554991056,-4096762.18323234
446,0,354196.841624419,0,4084407.12806879,354196.841624419,-4084407.12806879
447,0,353004.695834212,0,4071751.26730032,353004.695834212,-4071751.26730032
448,0,350740.721205508,0,4059473.40466184,350740.721205508,-4059473.40466184
449,0,350518.481797126,0,4056883.91033431,350518.481797126,-4056883.91033431
450,0,347360.873603401,0,4050801.78519138,347360.873603401,-4050801.78519138
451,0,344785.954877933,0,4038541.54547911,344785.954877933,-4038541.54547911
452,0,342431.031824585,0,4014960.39321471,342431.031824585,-4014960.39321471
453,0,338442.13691884,0,3996873.81491102,338442.13691884,-3996873.81491102
454,0,337041.824263101,0,3988595.6449784,337041.824263101,-3988595.6449784
455,0,334813.455102055,0,3974216.52349662,334813.455102055,-3974216.52349662
456,0,333535.58592987,0,3963827.05337449,333535.58592987,-3963827.05337449
457,0,332533.036559278,0,3948388.19701331,332533.036559278,-3948388.19701331
458,0,329647.041182636,0,3932957.74921494,329647.041182636,-3932957.74921494
459,0,325763.142746473,0,3919007.20970403,325763.142746473,-3919007.20970403
460,0,323194.189879996,0,3907522.94208228,323194.189879996,-3907522.94208228
461,0,319833.226259228,0,3904814.55197208,319833.226259228,-3904814.55197208
462,0,316609.584294785,0,3899954.48765237,316609.584294785,-3899954.48765237
463,0,314261.005075548,0,3891141.96732289,314261.005075548,-3891141.96732289
464,0,311819.006449834,0,3869007.25018564,311819.006449834,-3869007.25018564
465,0,309447.83721937,0,3848906.17618432,309447.83721937,-3848906.17618432
466,0,307963.195859086,0,3844036.6127619,307963.195859086,-3844036.6127619
467,0,306231.740228325,0,3831596.21941644,306231.740228325,-3831596.21941644
468,0,305372.294531144,0,3821012.30943801,305372.294531144,-3821012.30943801
469,0,304256.463504168,0,3808180.95053978,304256.463504168,-3808180.95053978
470,0,301700.968023549,0,3795173.70090968,301700.968023549,-3795173.70090968
471,0,299978.670217036,0,3784446.8360941,299978.670217036,-3784446.8360941
472,0,297847.231711458,0,3773118.10435579,297847.231711458,-3773118.10435579
473,0,296490.697815413,0,3769482.3636634,296490.697815413,-3769482.3636634
474,0,293779.997245796,0,3763230.30124438,293779.997245796,-3763230.30124438
475,0,291541.370614425,0,3750073.47213629,291541.370614425,-3750073.47213629
476,0,288905.316303042,0,3725482.02545848,288905.316303042,-3725482.02545848
477,0,285726.029225164,0,3702329.707867,285726.029225164,-3702329.707867
478,0,284854.934186353,0,3698788.36777481,284854.934186353,-3698788.36777481
479,0,284358.400884125,0,3690161.7219061,284358.400884125,-3690161.7219061
480,0,283437.39855395,0,3678777.27287236,283437.39855395,-3678777.27287236
481,0,282478.125736968,0,3667289.9298583,282478.125736968,-3667289.9298583
482,0,279772.341357607,0,3654878.16421363,279772.341357607,-3654878.16421363
483,0,277539.308619269,0,3644071.32438606,277539.308619269,-3644071.32438606
484,0,275410.003768079,0,3633612.12691816,275410.003768079,-3633612.12691816
485,0,274325.796908176,0,3631961.63300255,274325.796908176,-3631961.63300255
486,0,271741.752935925,0,3628013.43418479,271741.752935925,-3628013.43418479
487,0,269411.574181586,0,3617928.05857117,269411.574181586,-3617928.05857117
488,0,266774.474584937,0,3596248.38075654,266774.474584937,-3596248.38075654
489,0,264656.3403287,0,3580784.41496091,264656.3403287,-3580784.41496091
490,0,263421.826207513,0,3578765.26868928,263421.826207513,-3578765.26868928
491,0,262109.77389922,0,3569605.18256193,262109.77389922,-3569605.18256193
492,0,260955.798853482,0,3553174.86949371,260955.798853482,-3553174.86949371
493,0,260186.966189661,0,3542700.95866738,260186.966189661,-3542700.95866738
494,0,257713.381734938,0,3531229.7468929,257713.381734938,-3531229.7468929
495,0,256140.713259279,0,3519199.20237958,256140.713259279,-3519199.20237958
496,0,254184.468410804,0,3509494.24061268,254184.468410804,-3509494.24061268
497,0,253021.3872943,0,3503503.0394258,253021.3872943,-3503503.0394258
498,0,250647.582398641,0,3501011.0218777,250647.582398641,-3501011.0218777
499,0,248002.690012307,0,3493423.43384153,248002.690012307,-3493423.43384153
500,0,244854.127598106,0,3470458.72583278,244854.127598106,-3470458.72583278
501,0,241815.959601708,0,3453150.11237629,241815.959601708,-3453150.11237629
502,0,240528.252238053,0,3446697.43557644,240528.252238053,-3446697.43557644
503,0,238547.38923236,0,3433183.45397686,238547.38923236,-3433183.45397686
504,0,236274.726154634,0,3422133.2115772,236274.726154634,-3422133.2115772
505,0,235900.765178689,0,3408538.07189119,235900.765178689,-3408538.07189119
506,0,233682.944357015,0,3394218.62030163,233682.944357015,-3394218.62030163
507,0,231919.302460719,0,3384314.39887606,231919.302460719,-3384314.39887606
508,0,230565.975699425,0,3374038.58629187,230565.975699425,-3374038.58629187
509,0,229433.091966409,0,3369184.5503656,229433.091966409,-3369184.5503656
510,0,227262.78900463,0,3367969.71695909,227262.78900463,-3367969.71695909
511,0,225644.385277499,0,3360144.46106959,225644.385277499,-3360144.46106959
512,0,223384.626235168,0,3337318.79235293,223384.626235168,-3337318.79235293
513,0,221480.559980435,0,3321120.64719222,221480.559980435,-3321120.64719222
514,0,219834.174799395,0,3319055.85215092,219834.174799395,-3319055.85215092
515,0,219155.375675447,0,3309637.6551274,219155.375675447,-3309637.6551274
516,0,218392.246078434,0,3300500.75923028,218392.246078434,-3300500.75923028
517,0,217910.715258431,0,3288663.70009371,217910.715258431,-3288663.70009371
518,0,215836.791621208,0,3273342.94298043,215836.791621208,-3273342.94298043
519,0,214457.871700938,0,3261207.50639474,214457.871700938,-3261207.50639474
520,0,212989.598539945,0,3251930.67783239,212989.598539945,-3251930.67783239
521,0,212117.916229941,0,3250481.07713499,212117.916229941,-3250481.07713499
522,0,210422.252896045,0,3246293.62278387,210422.252896045,-3246293.62278387
523,0,208273.797959414,0,3237925.54524813,208273.797959414,-3237925.54524813
524,0,205727.769522127,0,3216298.44882178,205727.769522127,-3216298.44882178
525,0,203769.079273116,0,3200925.61085067,203769.079273116,-3200925.61085067
526,0,201667.397805651,0,3201167.21086055,201667.397805651,-3201167.21086055
527,0,200512.100605361,0,3189414.10176214,200512.100605361,-3189414.10176214
528,0,199154.235818323,0,3177965.62498314,199154.235818323,-3177965.62498314
529,0,198725.316016805,0,3168797.66623535,198725.316016805,-3168797.66623535
530,0,196752.212948199,0,3154647.64462809,196752.212948199,-3154647.64462809
531,0,194863.437776044,0,3143547.06441479,194863.437776044,-3143547.06441479
532,0,193281.60458021,0,3129744.12350459,193281.60458021,-3129744.12350459
533,0,192013.11086147,0,3125751.66685468,192013.11086147,-3125751.66685468
534,0,189880.05824402,0,3120140.01572109,189880.05824402,-3120140.01572109
535,0,187986.264561495,0,3112959.90100377,187986.264561495,-3112959.90100377
536,0,185857.050326233,0,3090337.90830399,185857.050326233,-3090337.90830399
537,0,183366.586947233,0,3073859.40625118,183366.586947233,-3073859.40625118
538,0,181457.293228777,0,3072690.62639818,181457.293228777,-3072690.62639818
539,0,180150.500521866,0,3064590.24381271,180150.500521866,-3064590.24381271
540,0,178947.310823095,0,3056219.83425303,178947.310823095,-3056219.83425303
541,0,178395.675105828,0,3044757.52305944,178395.675105828,-3044757.52305944
542,0,176322.483750977,0,3033458.55188578,176322.483750977,-3033458.55188578
543,0,174724.872365921,0,3023094.20462456,174724.872365921,-3023094.20462456
544,0,173159.026363128,0,3011345.94346755,173159.026363128,-3011345.94346755
545,0,171833.207925996,0,3004748.62699065,171833.207925996,-3004748.62699065
546,0,169993.25450668,0,2999446.26835223,169993.25450668,-2999446.26835223
547,0,167709.358059796,0,2990731.08097082,167709.358059796,-2990731.08097082
548,0,165720.096279892,0,2968541.7966317,165720.096279892,-2968541.7966317
549,0,163377.337413678,0,2953046.18955242,163377.337413678,-2953046.18955242
550,0,161757.511861054,0,2955316.39056727,161757.511861054,-2955316.39056727
551,0,160553.469873582,0,2943709.57209773,160553.469873582,-2943709.57209773
552,0,159283.742690256,0,2932788.6670063,159283.742690256,-2932788.6670063
553,0,159127.221502882,0,2921113.15464162,159127.221502882,-2921113.15464162
554,0,157121.449123735,0,2909743.78862452,157121.449123735,-2909743.78862452
555,0,155848.246451801,0,2894251.38111416,155848.246451801,-2894251.38111416
556,0,154455.165447227,0,2881319.24114562,154455.165447227,-2881319.24114562
557,0,153155.419692254,0,2875797.95632252,153155.419692254,-2875797.95632252
558,0,151618.018301725,0,2869783.69113179,151618.018301725,-2869783.69113179
559,0,150033.868463905,0,2859395.8683362,150033.868463905,-2859395.8683362
560,0,148196.189204858,0,2840829.66006928,148196.189204858,-2840829.66006928
561,0,146534.190511831,0,2823858.69772813,146534.190511831,-2823858.69772813
562,0,145217.587983954,0,2824629.5444507,145217.587983954,-2824629.5444507
563,0,144057.093391279,0,2813338.17701457,144057.093391279,-2813338.17701457
564,0,143056.751938252,0,2801731.36091761,143056.751938252,-2801731.36091761
565,0,142065.056103131,0,2788835.52051582,142065.056103131,-2788835.52051582
566,0,140792.121669871,0,2775920.88632389,140792.121669871,-2775920.88632389
567,0,138824.942261929,0,2764711.02501317,138824.942261929,-2764711.02501317
568,0,137768.080709308,0,2754722.03578707,137768.080709308,-2754722.03578707
569,0,136913.647392986,0,2749791.16100735,136913.647392986,-2749791.16100735
570,0,135861.726807163,0,2744140.97470784,135861.726807163,-2744140.97470784
571,0,134529.697894983,0,2737265.70427158,134529.697894983,-2737265.70427158
572,0,132945.617463449,0,2717417.46466141,132945.617463449,-2717417.46466141
573,0,131515.084428824,0,2701184.32489929,131515.084428824,-2701184.32489929
574,0,130456.951735706,0,2705576.99718414,130456.951735706,-2705576.99718414
575,0,129415.868982785,0,2694629.58232117,129415.868982785,-2694629.58232117
576,0,128731.034900457,0,2680094.91463539,128731.034900457,-2680094.91463539
577,0,128786.853132797,0,2668170.63459054,128786.853132797,-2668170.63459054
578,0,127527.866998274,0,2656378.71330525,127527.866998274,-2656378.71330525
579,0,126476.431831473,0,2645115.19813123,126476.431831473,-2645115.19813123
580,0,125396.914793126,0,2634084.212499,125396.914793126,-2634084.212499
581,0,124610.813117742,0,2620976.84010892,124610.813117742,-2620976.84010892
582,0,123661.668030395,0,2605497.39744429,123661.668030395,-2605497.39744429
583,0,122342.165868953,0,2598026.04325377,122342.165868953,-2598026.04325377
584,0,120938.254233249,0,2579407.29031231,120938.254233249,-2579407.29031231
585,0,119665.233482879,0,2565811.81215947,119665.233482879,-2565811.81215947
586,0,118674.360874081,0,2568912.79781045,118674.360874081,-2568912.79781045
587,0,117857.313415363,0,2559407.30983426,117857.313415363,-2559407.30983426
588,0,117158.659862788,0,2549313.70169704,117158.659862788,-2549313.70169704
589,0,117132.889945871,0,2538972.9924971,117132.889945871,-2538972.9924971
590,0,115964.858310282,0,2528316.06480075,115964.858310282,-2528316.06480075
591,0,115014.248104853,0,2515770.42963662,115014.248104853,-2515770.42963662
592,0,113938.375054857,0,2501690.01321718,113938.375054857,-2501690.01321718
593,0,113115.030503575,0,2494150.0947113,113115.030503575,-2494150.0947113
594,0,112176.470713911,0,2471464.1434043,112176.470713911,-2471464.1434043
595,0,110928.697617641,0,2461050.51091498,110928.697617641,-2461050.51091498
596,0,109583.854306492,0,2444662.94362913,109583.854306492,-2444662.94362913
597,0,108357.750053165,0,2431237.36961122,108357.750053165,-2431237.36961122
598,0,107344.285397773,0,2435814.56282986,107344.285397773,-2435814.56282986
599,0,106495.763015041,0,2423839.90312997,106495.763015041,-2423839.90312997
