"Month","Total_Premiums","Total_Acq","Total_Ren","Total_Claims","Total_Commission"
405,3044553.99238683,0,17124.9209623509,1761833.22300299,17124.9209623509
406,3031261.23698482,0,19829.4389495282,1762475.8929286,19829.4389495282
407,3021304.50989588,0,16675.826242066,1763557.56686004,16675.826242066
408,3010012.28375294,0,23738.2787174047,1763342.27134072,23738.2787174047
409,3000649.89078732,0,15584.3025020876,1759543.36287897,15584.3025020876
410,2985662.59098165,0,-1291.39655602959,1756041.83437881,-1291.39655602959
411,2971498.90472792,0,13791.1484497166,1751696.89502139,13791.1484497166
412,2957747.74433705,0,4854.80945658183,1746232.53753461,4854.80945658183
413,2941359.41303363,0,-19141.6779772478,1743224.33141375,-19141.6779772478
414,2924296.01687749,0,-17832.6844307542,1739728.67594643,-17832.6844307542
415,2909294.79204101,0,-16799.5240068543,1734991.62471893,-16799.5240068543
416,2887050.30833487,0,-3933.52743311774,1727989.54307552,-3933.52743311774
417,2866722.7086942,0,6175.97151343124,1723426.37030983,6175.97151343124
418,2851267.20162371,0,14632.7196562595,1717357.17762012,14632.7196562595
419,2845305.79659729,0,1308.4560354518,1718479.52828817,1308.4560354518
420,2834191.23999572,0,19362.719526211,1717293.72087508,19362.719526211
421,2820931.93200001,0,7363.54074159245,1708440.97085452,7363.54074159245
422,2798904.06485835,0,-258.763639502552,1699598.84228746,-258.763639502552
423,2779718.05319644,0,-2125.07577659765,1694923.71834801,-2125.07577659765
424,2765022.21019297,0,-6192.18918335933,1689885.41170668,-6192.18918335933
425,2755359.469379,0,-30923.0615905329,1690608.06867858,-30923.0615905329
426,2742789.21317053,0,-27236.7883620573,1688877.76403303,-27236.7883620573
427,2725445.69221951,0,-20364.9614491828,1681466.30996569,-20364.9614491828
428,2705438.2247598,0,-9794.90137443516,1674239.2840785,-9794.90137443516
429,2687295.19365462,0,7070.44614562482,1667728.83926253,7070.44614562482
430,2672971.42596326,0,8562.63794172642,1660377.35400119,8562.63794172642
431,2664611.04955433,0,-10035.6182472527,1655600.56784817,-10035.6182472527
432,2651688.60897937,0,12731.2328857389,1654271.61650122,12731.2328857389
433,2643800.90057859,0,-4346.95922731588,1649701.33594158,-4346.95922731588
434,2628425.03141937,0,-8258.03039465284,1646336.06211327,-8258.03039465284
435,2616513.06043415,0,-343.479196195008,1642866.35747734,-343.479196195008
436,2603226.19898438,0,-13342.0152480754,1637412.84791425,-13342.0152480754
437,2596765.01407727,0,-41472.1756373207,1638936.55237861,-41472.1756373207
438,2584869.59014333,0,-35206.7233999018,1637638.0385341,-35206.7233999018
439,2571948.26376429,0,-24601.5247778182,1633710.22649241,-24601.5247778182
440,2551984.05521662,0,-15881.2603579857,1622815.45888904,-15881.2603579857
441,2536314.12298186,0,-4971.76365194428,1617872.8548214,-4971.76365194428
442,2524515.02604854,0,-850.745761193501,1617191.09444276,-850.745761193501
443,2517183.23003708,0,-18673.3744956261,1614044.77750536,-18673.3744956261
444,2501548.19325067,0,3721.53590207983,1605408.86340396,3721.53590207983
445,2492898.33292642,0,-15238.2098798325,1601255.64198387,-15238.2098798325
446,2479475.29719729,0,-10111.4649428772,1596363.67266992,-10111.4649428772
447,2470097.65809432,0,-8010.48224531002,1592314.81902884,-8010.48224531002
448,2456192.29448377,0,-11776.8146580858,1586071.69511556,-11776.8146580858
449,2447714.571827,0,-48738.885613764,1586445.27317549,-48738.885613764
450,2435235.3683031,0,-38966.3270660506,1584351.96742784,-38966.3270660506
451,2423525.99976759,0,-29013.05337291,1570420.79309028,-29013.05337291
452,2401898.09033491,0,-14387.9803199361,1562126.31436822,-14387.9803199361
453,2386989.83059786,0,-14552.3150440163,1558851.22342842,-14552.3150440163
454,2373556.2882377,0,-11359.836642456,1556188.03223814,-11359.836642456
455,2366384.08812233,0,-29439.2378708147,1556616.92875139,-29439.2378708147
456,2356596.31703923,0,-8207.63612115824,1556477.95589323,-8207.63612115824
457,2348513.47835533,0,-22664.3887784642,1552861.91930505,-22664.3887784642
458,2334520.37491803,0,-16011.4732584445,1547093.75538511,-16011.4732584445
459,2322458.62562268,0,-18110.3785625079,1543320.76570169,-18110.3785625079
460,2309307.67748334,0,-18076.1634319081,1537150.89500553,-18076.1634319081
461,2302895.06473716,0,-55529.6631150127,1537097.2761147,-55529.6631150127
462,2290063.76626642,0,-39903.3927344725,1533483.75712457,-39903.3927344725
463,2275018.67709011,0,-35236.6474888046,1518072.23043626,-35236.6474888046
464,2255113.41287251,0,-15328.1885125838,1510268.94995471,-15328.1885125838
465,2239647.79116847,0,-18693.6420105668,1505616.74848026,-18693.6420105668
466,2229650.12324272,0,-13808.3965607946,1504189.46037834,-13808.3965607946
467,2222406.79978444,0,-37183.2219201754,1504075.33798791,-37183.2219201754
468,2212471.97314767,0,-12929.7201275601,1503132.14089023,-12929.7201275601
469,2202068.36512337,0,-25449.5635232607,1496795.11224203,-25449.5635232607
470,2189657.7576451,0,-22597.3974426717,1491089.73891626,-22597.3974426717
471,2178381.20469807,0,-26725.29774795,1487661.98436251,-26725.29774795
472,2164550.87662453,0,-28277.8159488085,1482588.38242465,-28277.8159488085
473,2156532.93953591,0,-59713.1070918901,1482331.13853469,-59713.1070918901
474,2144305.87076049,0,-44103.7100608691,1480711.96731989,-44103.7100608691
475,2129305.65719121,0,-33849.4741107218,1473140.37899148,-33849.4741107218
476,2112782.3836728,0,-19255.6712984893,1462756.88950897,-19255.6712984893
477,2099482.26536721,0,-21074.9402493571,1458657.38917901,-21074.9402493571
478,2088680.06071249,0,-19097.5433385896,1456306.74518915,-19097.5433385896
479,2083945.60302919,0,-44052.3504787026,1456779.97849538,-44052.3504787026
480,2078117.47329113,0,-19087.5493069005,1457137.69983681,-19087.5493069005
481,2069192.50810528,0,-31963.0665899398,1450418.9133196,-31963.0665899398
482,2056403.52760238,0,-17735.1654594263,1445902.92714491,-17735.1654594263
483,2045432.20398019,0,-30880.7864225683,1441051.88769658,-30880.7864225683
484,2034005.62675277,0,-38722.6660003361,1436112.66094476,-38722.6660003361
485,2028853.3173685,0,-67645.5710239013,1437729.99869308,-67645.5710239013
486,2019831.90279132,0,-48201.3637391554,1437086.29182713,-48201.3637391554
487,2010239.39809523,0,-30709.3037508687,1432257.9261573,-30709.3037508687
488,1994089.63069909,0,-22077.7674777762,1425583.99959629,-22077.7674777762
489,1978778.06955632,0,-25756.5770823567,1418333.02467653,-25756.5770823567
490,1967050.09970282,0,-21044.3585180732,1413056.82857153,-21044.3585180732
491,1959500.92258331,0,-47295.665929223,1410748.09816023,-47295.665929223
492,1952753.74542123,0,-26136.8421730827,1411036.16130975,-26136.8421730827
493,1945151.18795181,0,-38643.3021512875,1406520.69263616,-38643.3021512875
494,1934702.55358879,0,-25767.5055720241,1400760.44492443,-25767.5055720241
495,1924332.75620576,0,-32190.0598197389,1397428.63682124,-32190.0598197389
496,1915365.45506196,0,-38875.3217077356,1392105.94723777,-38875.3217077356
497,1906716.57052823,0,-72063.1823191442,1390906.73680223,-72063.1823191442
498,1892840.30863416,0,-43480.4522725471,1385428.02703299,-43480.4522725471
499,1879949.12765036,0,-34177.1954214651,1379710.38732492,-34177.1954214651
500,1864998.98046563,0,-23516.2088368261,1372570.09597038,-23516.2088368261
501,1852334.407383,0,-30764.1485795202,1369640.90207226,-30764.1485795202
502,1842775.4000636,0,-27662.2041717531,1369631.74413959,-27662.2041717531
503,1830872.42610974,0,-45163.1776759648,1363921.70110011,-45163.1776759648
504,1825512.87575891,0,-34593.7627605475,1362592.03079378,-34593.7627605475
505,1816561.00322176,0,-36489.6285946975,1355816.69000643,-36489.6285946975
506,1806249.72847604,0,-32376.4566847205,1353624.459871,-32376.4566847205
507,1797002.88534354,0,-35473.9098992694,1350248.41131651,-35473.9098992694
508,1787832.99248577,0,-42804.9235154336,1344395.27299286,-42804.9235154336
509,1781936.38269424,0,-73914.8261706426,1346003.74914125,-73914.8261706426
510,1773136.31520079,0,-39312.5878098582,1344446.42603235,-39312.5878098582
511,1761800.94874947,0,-37188.7712996037,1336206.35097516,-37188.7712996037
512,1745888.79809029,0,-23438.8873529671,1329222.07654151,-23438.8873529671
513,1735258.43357093,0,-31911.1832407824,1324166.23227735,-31911.1832407824
514,1727950.80607884,0,-33357.6063935596,1323683.95698025,-33357.6063935596
515,1722192.91751255,0,-48933.7684124004,1320966.95110177,-48933.7684124004
516,1719834.70370744,0,-30526.3375049607,1321988.04484907,-30526.3375049607
517,1712756.13226482,0,-44982.9281411005,1317338.53553801,-44982.9281411005
518,1701412.42641136,0,-33765.0875014767,1313925.56723177,-33765.0875014767
519,1690930.66234662,0,-37789.465944736,1310010.75197475,-37789.465944736
520,1682125.48070814,0,-46522.8328091779,1305559.25566064,-46522.8328091779
521,1679484.24383029,0,-80896.8645518355,1307001.93308717,-80896.8645518355
522,1669046.90890179,0,-40051.0427053492,1304465.3433506,-40051.0427053492
523,1660203.97720323,0,-41520.9401200739,1297954.24374034,-41520.9401200739
524,1646258.22781068,0,-22286.2170604082,1290891.8886619,-22286.2170604082
525,1637313.05070491,0,-35512.6413650242,1287762.30482292,-35512.6413650242
526,1631184.09236216,0,-36686.0088312916,1287190.97323264,-36686.0088312916
527,1625109.96438604,0,-52425.5663615557,1286698.75470262,-52425.5663615557
528,1618417.10231886,0,-38124.1480882577,1281323.40713638,-38124.1480882577
529,1612454.31537553,0,-42610.1540874809,1276037.80603558,-42610.1540874809
530,1603099.19934934,0,-36952.448141349,1273580.56867479,-36952.448141349
531,1594993.72280848,0,-42404.5070041618,1270472.70215747,-42404.5070041618
532,1587284.97850098,0,-49169.4205495141,1265788.63010568,-49169.4205495141
533,1582666.22011474,0,-84287.2497344128,1267173.23656105,-84287.2497344128
534,1574884.76032964,0,-46051.9542240428,1266055.7006024,-46051.9542240428
535,1559220.47163845,0,-31819.4371067475,1256467.58949481,-31819.4371067475
536,1546576.98221178,0,-23137.7186087639,1250324.5189901,-23137.7186087639
537,1536055.01158913,0,-39360.5814869807,1241198.44990318,-39360.5814869807
538,1530366.09503116,0,-39025.7093362466,1241375.95697451,-39025.7093362466
539,1525174.62583585,0,-54997.5709266815,1240087.39922784,-54997.5709266815
540,1521905.52381541,0,-34441.5628879791,1239987.44207123,-34441.5628879791
541,1515357.7217733,0,-46687.9301913016,1235066.8360535,-46687.9301913016
542,1503430.02775865,0,-32385.9361544704,1231622.78645654,-32385.9361544704
543,1496986.28764401,0,-36616.9256420679,1229064.56264607,-36616.9256420679
544,1488571.48702207,0,-49637.4270512547,1221932.95758034,-49637.4270512547
545,1485095.97588345,0,-87812.5821583135,1224551.60517879,-87812.5821583135
546,1476317.6239956,0,-48711.1683786677,1222528.68733762,-48711.1683786677
547,1464777.00466544,0,-31819.485600328,1215395.55547106,-31819.485600328
548,1452562.05394587,0,-25651.7100802221,1209234.0314028,-25651.7100802221
549,1443194.84876851,0,-41519.7246615484,1205834.30579277,-41519.7246615484
550,1436317.99433806,0,-39067.1509542237,1205383.2528323,-39067.1509542237
551,1435144.16347443,0,-57294.1211139775,1203770.16936415,-57294.1211139775
552,1434353.68231121,0,-34210.4291719428,1196158.44017248,-34210.4291719428
553,1428700.94264824,0,-47816.5415069992,1191096.15242722,-47816.5415069992
554,1420178.59868473,0,-34417.0493171341,1188871.04576368,-34417.0493171341
555,1411643.33278741,0,-40581.3123893516,1185662.2386833,-40581.3123893516
556,1405474.9959779,0,-50272.4321883427,1181519.31238864,-50272.4321883427
557,1399332.64408459,0,-87247.9573927152,1182834.5573388,-87247.9573927152
558,1391201.4406757,0,-49946.1929360627,1180979.48544117,-49946.1929360627
559,1381360.53674924,0,-33749.1747828552,1174789.5253242,-33749.1747828552
560,1367028.16263222,0,-25396.9018083803,1167627.40149807,-25396.9018083803
561,1356664.55571682,0,-39841.2370661005,1163418.18864584,-39841.2370661005
562,1349817.51010079,0,-42564.8322167047,1162179.11555557,-42564.8322167047
563,1344624.29336405,0,-58025.8328923041,1159605.94502867,-58025.8328923041
564,1343475.569599,0,-44973.9440455438,1159544.5690558,-44973.9440455438
565,1336687.55776901,0,-46472.372628466,1153699.99768866,-46472.372628466
566,1328746.80725022,0,-30435.1879746164,1151344.05052485,-30435.1879746164
567,1322460.33148752,0,-46105.4765138402,1148439.89095387,-46105.4765138402
568,1316342.31918669,0,-53856.0608898477,1143978.81425439,-53856.0608898477
569,1309963.26578042,0,-84520.6968253368,1144963.35540411,-84520.6968253368
570,1302323.51388668,0,-50984.1797592563,1143182.0575641,-50984.1797592563
571,1293713.81773379,0,-33959.2486320655,1136247.07141863,-33959.2486320655
572,1282643.84889551,0,-27056.7992999439,1130560.83819349,-27056.7992999439
573,1272874.90920311,0,-40291.0504417868,1126847.51968237,-40291.0504417868
574,1267820.92089588,0,-45761.2429638878,1126476.1341143,-45761.2429638878
575,1264045.51757472,0,-54792.1271511578,1124867.98239433,-54792.1271511578
576,1261499.35602609,0,-46380.1698324672,1123602.51745578,-46380.1698324672
577,1256066.4018633,0,-49401.3206493109,1118264.79433109,-49401.3206493109
578,1248898.23294075,0,-37433.4558396532,1115830.34466473,-37433.4558396532
579,1241983.57912633,0,-47391.2648624362,1112510.06003786,-47391.2648624362
580,1233553.32588717,0,-52889.9086438805,1106819.90266461,-52889.9086438805
581,1226326.40833269,0,-78644.2266220767,1108576.65781428,-78644.2266220767
582,1218763.28801262,0,-51127.0263433817,1104359.66238091,-51127.0263433817
583,1207588.79992338,0,-32312.4792017258,1096347.54624789,-32312.4792017258
584,1196392.57704577,0,-27258.725389438,1085925.9643287,-27258.725389438
585,1187752.83028337,0,-41792.4080527246,1083356.04232402,-41792.4080527246
586,1183832.43383641,0,-49890.075704219,1084942.11482123,-49890.075704219
587,1180346.0043302,0,-57118.5791494897,1084209.83364294,-57118.5791494897
588,1179925.53410709,0,-46759.0261773825,1084385.66841857,-46759.0261773825
589,1175438.65679863,0,-52120.0996704482,1079806.28819087,-52120.0996704482
590,1168085.98729079,0,-39529.077002269,1079044.72096827,-39529.077002269
591,1160589.50031049,0,-45271.8125107564,1075884.42824224,-45271.8125107564
592,1153797.76506167,0,-52984.7797909423,1069862.12961696,-52984.7797909423
593,1145353.9862584,0,-73274.6823358697,1070181.81891821,-73274.6823358697
594,1134460.24788376,0,-43296.8091437225,1066296.71132998,-43296.8091437225
595,1126626.21212717,0,-33926.7829405292,1059961.77190401,-33926.7829405292
596,1116052.1702037,0,-27869.7865242534,1053231.34104425,-27869.7865242534
597,1108761.63174972,0,-43493.7558758851,1035902.13844628,-43493.7558758851
598,1102321.56899039,0,-48731.5332657181,1036036.95506565,-48731.5332657181
599,1099618.63078135,0,-59133.4890135933,1035218.91213689,-59133.4890135933
