Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2045-04-05,1424722.76190043,508369.05517845,44690.3045792672,0,36691.5767484048,0,0,985886.492711583,0,0.0,0.995920305805739,0,0,0,0,-1638.28306694765,705361658.678077
2045-05-05,1406512.45798512,506367.449947785,41766.1157182874,0,36389.3203271342,0,0,980369.952709106,0,0.0,0.961839514568301,0,0,0,0,-1640.8533980103,697492476.604744
2045-06-04,1398063.43623777,505238.07125266,42348.4292066792,0,36104.252456449,0,0,980191.914086552,0,0.0,0.945802510412661,0,0,0,0,-1644.67426090079,692495165.432979
2045-07-04,1386000.83476068,505796.202866435,40994.8901920319,0,35586.1390611508,0,0,966331.1280488,0,0.0,0.913386423478297,0,0,0,0,-1453.0007552304,684547843.401703
2045-08-03,1385486.80548524,507852.291144004,41587.5058509457,0,35244.0730371944,0,0,964763.550445968,0,0.0,0.882081353723072,0,0,0,0,-1458.63409495874,681677431.72144
2045-09-02,1384150.14496918,514302.696883803,42298.3975231289,0,34864.6772943718,0,0,961061.200532262,0,0.0,0.878411325544758,0,0,0,0,-1466.33528035747,678236856.037929
2045-10-02,1372529.2686628,515572.39504909,42438.9984799697,0,34374.1661903773,0,0,943638.894323518,0,0.0,0.848215974055298,0,0,0,0,-1461.54635067173,667245610.905677
2045-11-01,1354385.4338485,505607.483134127,42202.6164319192,0,34062.6260639756,0,0,944566.740259361,0,0.0,0.81905859009566,0,0,0,0,-1465.78244064316,660288933.786697
2045-12-01,1345898.11760396,506292.597623106,41869.053331358,0,33701.0571062914,0,0,928476.330016308,0,0.0,0.790903493327778,0,0,0,0,-1444.53354116298,652936941.533221
2045-12-31,1339761.99498265,506695.960079669,38971.5175280979,0,33315.3483258597,0,0,924910.445558505,0,0.0,0.7637162299365,0,0,0,0,-1437.26727021775,648227216.509639
2046-01-30,1329155.17099921,504342.437133737,38026.5116464251,0,32992.3265035883,0,0,922261.900024008,0,0.0,0.737463530467325,0,0,0,0,-1437.88137672701,641116627.548677
