Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2030-12-20,1615362.20926717,99326.7771059683,9817.28535794561,0,246633.204950421,0,0,790156.363217487,0,90.9427629369862,2619.97933397878,0,0,0,0,-4834.73618540851,1544400740.46255
2031-01-19,1608672.70547853,99028.0903624306,9803.86744668649,0,246195.476255347,0,0,791297.061136099,0,90.1672508329134,2562.05443773526,0,0,0,0,-4800.82655030498,1536139104.7596
2031-02-18,1603682.11185022,98478.4405237257,9840.98127601036,0,245581.897091042,0,0,792441.308026231,0,90.0092224480102,2503.85095744418,0,0,0,0,-4763.34061618023,1529338634.10599
2031-03-20,1598730.86372081,98776.1910201195,9911.39149272893,0,244823.875835724,0,0,792932.007559726,0,89.6828547396933,2444.33665669303,0,0,0,0,-4740.26483778235,1522164271.21745
2031-04-19,1592821.11239749,98743.1293622455,9875.81465600598,0,244250.273019044,0,0,794400.671170096,0,89.3880986987508,2402.8480573118,0,0,0,0,-4716.30582414046,1514100429.23844
2031-05-19,1587831.29936389,98527.1270543434,9803.76061759452,0,243751.414740203,0,0,795392.437160665,0,88.9567926335496,2358.93806266958,0,0,0,0,-4700.48091920426,1506827795.48574
2031-06-18,1584050.89038969,98191.7542529696,9791.20777653731,0,243198.270687052,0,0,796365.282319256,0,88.9916787649675,2306.21478730646,0,0,0,0,-4686.81648320225,1499738326.85416
2031-07-18,1580806.68331379,98148.7297389085,9805.63108302769,0,242711.199021451,0,0,797889.59809221,0,89.1310757709339,2254.68371591835,0,0,0,0,-4675.30427964644,1493395491.29049
2031-08-17,1578626.31646998,98000.6740998881,9844.78949297679,0,242170.195178645,0,0,799871.328139386,0,88.374672659692,2210.15748014281,0,0,0,0,-4665.02708828788,1486783455.30921
2031-09-16,1578917.20938766,98817.1839171709,9963.15419839252,0,241805.031151618,0,0,802676.700578417,0,88.4647118145625,2164.04194418231,0,0,0,0,-4655.56863763004,1482334504.76209
2031-10-16,1578435.19093108,99585.7919961469,9985.72487277549,0,241275.241203498,0,0,805014.303541627,0,88.4387230299546,2111.06848862188,0,0,0,0,-4648.75146390059,1477898576.30753
2031-11-15,1576684.11590374,99799.845181552,10248.3450832173,0,240587.960677031,0,0,806491.533264159,0,82.2070967407649,2060.00976948135,0,0,0,0,-4623.34250963592,1471923107.10011
2031-12-15,1571364.16925146,101099.024284996,10426.0602926155,0,239850.59980026,0,0,806889.661125166,0,81.5096895385776,2006.17126239494,0,0,0,0,-4594.61003371026,1464863675.26647
2032-01-14,1563905.66266147,100978.507172424,10416.5154912749,0,239219.28016691,0,0,807570.687300004,0,80.8182030841711,1961.91036042245,0,0,0,0,-4573.64053027052,1456445949.8139
2032-02-13,1558482.57956945,101013.630729049,10452.9145547068,0,238561.017019068,0,0,807711.038036743,0,73.3240047284167,1917.40317906956,0,0,0,0,-4556.40296604842,1449037724.55685
2032-03-14,1555583.68992517,101347.506572505,10520.8325168844,0,238130.923348817,0,0,809581.182114779,0,73.1228165790838,1871.75086958853,0,0,0,0,-4538.71128689904,1442950199.85965
2032-04-13,1550000.20349629,101343.457769692,10484.1780630782,0,237681.303955136,0,0,811712.085098456,0,63.6004971569641,1840.23903223815,0,0,0,0,-4521.37659253964,1435508012.7281
2032-05-13,1544971.58472351,101126.738101243,10408.2351912107,0,237201.648454264,0,0,813197.686863124,0,63.3740022480527,1808.87474839079,0,0,0,0,-4507.85741849564,1428523110.11251
2032-06-12,1540051.75721764,100708.57268723,10396.2808817599,0,236619.178252911,0,0,813686.476872355,0,63.5878488518807,1768.72377250243,0,0,0,0,-4493.11185379031,1421702780.83043
2032-07-12,1535721.44106051,100655.726424682,10411.8964121962,0,235852.505577156,0,0,815146.698609369,0,63.935216359207,1729.00909198432,0,0,0,0,-4480.32400231351,1414571679.9424
2032-08-11,1532538.06397432,100323.629848556,10455.4323588199,0,235322.392637692,0,0,816690.408697704,0,63.3958347903681,1694.33830058493,0,0,0,0,-4472.06716550235,1407276792.54513
2032-09-10,1530222.28450579,101037.473068705,10583.8896199081,0,234681.317577533,0,0,817307.350776953,0,63.6948731060286,1656.68297798222,0,0,0,0,-4465.49370042877,1401585151.30813
2032-10-10,1528858.02078074,101716.116140771,10611.1925694447,0,234035.585145046,0,0,818894.996809154,0,59.3614613954492,1616.18435195641,0,0,0,0,-4461.52187557064,1396373971.73238
2032-11-09,1528336.609678,102085.321382653,10893.232100987,0,233593.542863799,0,0,821395.369281713,0,58.8610071382827,1578.28848712056,0,0,0,0,-4452.73630793456,1391566847.62291
2032-12-09,1524809.77190741,103341.820826374,11102.5538222257,0,233046.354356889,0,0,823544.725053805,0,58.3647748312333,1536.37799303344,0,0,0,0,-4445.98781674321,1385729600.50142
2033-01-08,1517389.54284307,102677.041279935,11097.2796422805,0,232547.390227897,0,0,824486.556638263,0,57.8727288339917,1502.39631570364,0,0,0,0,-4422.65204954569,1377975674.07881
2033-02-07,1514051.98251988,102488.572587522,11136.0035638996,0,232384.402833142,0,0,825604.692055987,0,57.4555156494921,1467.15840163667,0,0,0,0,-4409.85294257031,1371797130.74841
2033-03-09,1510959.16464834,102870.371528898,11215.400882762,0,232116.045380853,0,0,827237.235816916,0,57.3721432841693,1432.05032240443,0,0,0,0,-4396.97504911566,1365782820.16724
2033-04-08,1506445.21834813,102891.484264231,11177.0616642603,0,231966.71892305,0,0,829566.85841357,0,56.8886362984234,1407.96950345425,0,0,0,0,-4382.77483099104,1359147857.36257
2033-05-08,1501419.27683442,102140.649058413,11094.4140391966,0,231638.14163954,0,0,830951.752792095,0,54.3787110435342,1382.63481227921,0,0,0,0,-4368.29271899085,1352693017.52313
2033-06-07,1498995.35616942,101669.268288419,11088.8804749692,0,231563.408830801,0,0,833437.189042903,0,54.6320654060655,1352.21394871019,0,0,0,0,-4350.59211617437,1347034456.76629
2033-07-07,1496627.71623611,101604.582145831,11109.3944100555,0,231284.48023029,0,0,836204.865448495,0,55.045814743109,1321.9922268748,0,0,0,0,-4339.23755873979,1341221041.28351
2033-08-06,1493188.43849313,101247.469693556,11161.3528372614,0,231037.602468231,0,0,837323.433014836,0,54.58278361105,1294.97688473154,0,0,0,0,-4316.16561729605,1334882944.44474
2033-09-05,1492536.85736881,102189.391101951,11303.3990603149,0,230871.44967799,0,0,839727.847388234,0,54.9514091908211,1266.02184957153,0,0,0,0,-4309.7164695211,1330579241.79404
2033-10-05,1489451.52445473,102636.78069929,11337.5850791961,0,230262.749054753,0,0,841113.922231788,0,52.4997163407087,1235.07424919362,0,0,0,0,-4306.63858781909,1324930439.66985
2033-11-04,1487979.72486608,102897.587590097,11662.1667435076,0,229972.984879544,0,0,843027.696493119,0,52.0583187046123,1204.70178186485,0,0,0,0,-4295.62947582838,1319829547.4854
2033-12-04,1481430.39973528,103080.738319738,11294.5357918517,0,229418.308527292,0,0,842885.116604438,0,51.6206344477888,1172.75065484988,0,0,0,0,-4254.68779443353,1311829269.1339
2034-01-03,1475546.30184815,102943.083746885,11295.4498629551,0,229344.755783045,0,0,844572.858949703,0,51.1866323119258,1146.73606888198,0,0,0,0,-4241.91937830184,1304644545.24908
2034-02-02,1471952.51675482,102995.331366649,11340.3054053401,0,229269.399000214,0,0,846197.290900182,0,49.4167833121656,1119.32762830656,0,0,0,0,-4224.57947158463,1298879134.25794
2034-03-04,1468622.96917493,103113.357178267,11432.2046618236,0,229105.803971878,0,0,848022.666169765,0,49.3837864941059,1092.39526505332,0,0,0,0,-4210.57255222285,1292923716.8827
